\P\	Pos	CustomerID\
V	539897	15904
V	539994	15905
V	540091	15906
V	540188	15907
V	540285	15908
V	540382	15909
V	540478	15910
V	540574	15911
V	540671	15912
V	540767	15913
V	540864	15914
V	540960	15915
V	541057	15916
V	541154	15917
V	541251	15918
V	541348	15919
V	541445	15920
V	541542	15921
V	541639	15922
V	541737	15923
V	541834	15924
V	541931	15925
V	542027	15926
V	542123	15927
V	542219	15928
V	542315	15929
V	542412	15930
V	542509	15931
V	542605	15932
V	542702	15933
V	542800	15934
V	542897	15935
V	542994	15936
V	543091	15937
V	543188	15938
V	543285	15939
V	543382	15940
V	543478	15941
V	543574	15942
V	543670	15943
V	543767	15944
V	543863	15945
V	543959	15946
V	544055	15947
V	544151	15948
V	544247	15949
V	544344	15950
V	544440	15951
V	544537	15952
V	544634	15953
V	544730	15954
V	544827	15955
V	544923	15956
V	545019	15957
V	545115	15958
V	545212	15959
V	545309	15960
V	545406	15961
V	545503	15962
V	545600	15963
V	545697	15964
V	545794	15965
V	545891	15966
V	545987	15967
V	546084	15968
V	546180	15969
V	546277	15970
V	546374	15971
V	546470	15972
V	546566	15973
V	546663	15974
V	546759	15975
V	546855	15976
V	546952	15977
V	547049	15978
V	547145	15979
V	547242	15980
V	547338	15981
V	547434	15982
V	547531	15983
V	547628	15984
V	547725	15985
V	547821	15986
V	547918	15987
V	548015	15988
V	548111	15989
V	548207	15990
V	548304	15991
V	548401	15992
V	548497	15993
V	548594	15994
V	548691	15995
V	548788	15996
V	548885	15997
V	548981	15998
V	549077	15999
V	549174	16000
V	549270	16001
V	549367	16002
V	549463	16003
V	549560	16004
V	549657	16005
V	549754	16006
V	549850	16007
V	549947	16008
V	550044	16009
V	550141	16010
V	550238	16011
V	550334	16012
V	550431	16013
V	550527	16014
V	550624	16015
V	550720	16016
V	550817	16017
V	550914	16018
V	551011	16019
V	551108	16020
V	551204	16021
V	551300	16022
V	551396	16023
V	551493	16024
V	551590	16025
V	551687	16026
V	551784	16027
V	551881	16028
V	551978	16029
V	552074	16030
V	552170	16031
V	552266	16032
V	552363	16033
V	552460	16034
V	552557	16035
V	552655	16036
V	552752	16037
V	552848	16038
V	552946	16039
V	553042	16040
V	553139	16041
V	553236	16042
V	553332	16043
V	553430	16044
V	553527	16045
V	553624	16046
V	553722	16047
V	553819	16048
V	553916	16049
V	554012	16050
V	554109	16051
V	554205	16052
V	554302	16053
V	554399	16054
V	554497	16055
V	554594	16056
V	554691	16057
V	554787	16058
V	554885	16059
V	554982	16060
V	555079	16061
V	555176	16062
V	555273	16063
V	555370	16064
V	555466	16065
V	555562	16066
V	555659	16067
V	555755	16068
V	555852	16069
V	555949	16070
V	556045	16071
V	556142	16072
V	556239	16073
V	556335	16074
V	556432	16075
V	556529	16076
V	556625	16077
V	556721	16078
V	556818	16079
V	556914	16080
V	557011	16081
V	557108	16082
V	557204	16083
V	557300	16084
V	557397	16085
V	557494	16086
V	557591	16087
V	557687	16088
V	557784	16089
V	557881	16090
V	557978	16091
V	558075	16092
V	558171	16093
V	558268	16094
V	558365	16095
V	558461	16096
V	558557	16097
V	558653	16098
V	558750	16099
V	558847	16100
V	558944	16101
V	559041	16102
V	559138	16103
V	559235	16104
V	559332	16105
V	559429	16106
V	559526	16107
V	559622	16108
V	559719	16109
V	559816	16110
V	559912	16111
V	560009	16112
V	560106	16113
V	560203	16114
V	560300	16115
V	560397	16116
V	560494	16117
V	560590	16118
V	560687	16119
V	560783	16120
V	560880	16121
V	560977	16122
V	561074	16123
V	561170	16124
V	561267	16125
V	561364	16126
V	561460	16127
V	561556	16128
V	561653	16129
V	561749	16130
V	561845	16131
V	561942	16132
V	562038	16133
V	562134	16134
V	562231	16135
V	562328	16136
V	562425	16137
V	562522	16138
V	562618	16139
V	562714	16140
V	562810	16141
V	562906	16142
V	563003	16143
V	563099	16144
V	563196	16145
V	563293	16146
V	563389	16147
V	563485	16148
V	563582	16149
V	563679	16150
V	563776	16151
V	563873	16152
V	563969	16153
V	564065	16154
V	564162	16155
V	564258	16156
V	564355	16157
V	564451	16158
V	564548	16159
V	564644	16160
V	564741	16161
V	564837	16162
V	564933	16163
V	565030	16164
V	565127	16165
V	565224	16166
V	565321	16167
V	565417	16168
V	565514	16169
V	565611	16170
V	565708	16171
V	565805	16172
V	565902	16173
V	565999	16174
V	566096	16175
V	566193	16176
V	566289	16177
V	566386	16178
V	566482	16179
V	566578	16180
V	566675	16181
V	566771	16182
V	566868	16183
V	566965	16184
V	567062	16185
V	567158	16186
V	567255	16187
V	567353	16188
V	567451	16189
V	567548	16190
V	567646	16191
V	567744	16192
V	567842	16193
V	567940	16194
V	568037	16195
V	568134	16196
V	568230	16197
V	568327	16198
V	568425	16199
V	568521	16200
V	568618	16201
V	568716	16202
V	568812	16203
V	568908	16204
V	569004	16205
V	569100	16206
V	569197	16207
V	569293	16208
V	569389	16209
V	569485	16210
V	569582	16211
V	569679	16212
V	569775	16213
V	569871	16214
V	569968	16215
V	570065	16216
V	570161	16217
V	570257	16218
V	570354	16219
V	570451	16220
V	570548	16221
V	570645	16222
V	570742	16223
V	570839	16224
V	570936	16225
V	571032	16226
V	571128	16227
V	571225	16228
V	571322	16229
V	571418	16230
V	571515	16231
V	571612	16232
V	571709	16233
V	571806	16234
V	571902	16235
V	571999	16236
V	572096	16237
V	572192	16238
V	572288	16239
V	572385	16240
V	572482	16241
V	572578	16242
V	572675	16243
V	572771	16244
V	572867	16245
V	572963	16246
V	573060	16247
V	573157	16248
V	573254	16249
V	573351	16250
V	573448	16251
V	573545	16252
V	573642	16253
V	573739	16254
V	573835	16255
V	573931	16256
V	574028	16257
V	574125	16258
V	574221	16259
V	574317	16260
V	574415	16261
V	574512	16262
V	574609	16263
V	574705	16264
V	574803	16265
V	574900	16266
V	574997	16267
V	575094	16268
V	575191	16269
V	575288	16270
V	575384	16271
V	575480	16272
V	575577	16273
V	575674	16274
V	575771	16275
V	575868	16276
V	575965	16277
V	576063	16278
V	576160	16279
V	576257	16280
V	576353	16281
V	576449	16282
V	576546	16283
V	576643	16284
V	576740	16285
V	576836	16286
V	576933	16287
V	577030	16288
V	577127	16289
V	577224	16290
V	577321	16291
V	577418	16292
V	577514	16293
V	577612	16294
V	577709	16295
V	577806	16296
V	577903	16297
V	577999	16298
V	578095	16299
V	578192	16300
V	578290	16301
V	578387	16302
V	578483	16303
V	578580	16304
V	578677	16305
V	578773	16306
V	578870	16307
V	578967	16308
V	579064	16309
V	579161	16310
V	579258	16311
V	579356	16312
V	579453	16313
V	579549	16314
V	579646	16315
V	579743	16316
V	579840	16317
V	579938	16318
V	580036	16319
V	580133	16320
V	580230	16321
V	580327	16322
V	580424	16323
V	580520	16324
V	580618	16325
V	580716	16326
V	580813	16327
V	580910	16328
V	581007	16329
V	581104	16330
V	581200	16331
V	581296	16332
V	581393	16333
V	581490	16334
V	581586	16335
V	581682	16336
V	581779	16337
V	581876	16338
V	581973	16339
V	582069	16340
V	582166	16341
V	582263	16342
V	582359	16343
V	582456	16344
V	582552	16345
V	582648	16346
V	582745	16347
V	582841	16348
V	582938	16349
V	583034	16350
V	583130	16351
V	583226	16352
V	583322	16353
V	583419	16354
V	583515	16355
V	583612	16356
V	583709	16357
V	583805	16358
V	583901	16359
V	583997	16360
V	584094	16361
V	584190	16362
V	584287	16363
V	584383	16364
V	584479	16365
V	584576	16366
V	584672	16367
V	584769	16368
V	584866	16369
V	584962	16370
V	585059	16371
V	585155	16372
V	585251	16373
V	585347	16374
V	585443	16375
V	585540	16376
V	585637	16377
V	585734	16378
V	585831	16379
V	585928	16380
V	586024	16381
V	586121	16382
V	586218	16383
V	586315	16384
V	586411	16385
V	586508	16386
V	586606	16387
V	586704	16388
V	586801	16389
V	586898	16390
V	586995	16391
V	587091	16392
V	587188	16393
V	587284	16394
V	587381	16395
V	587478	16396
V	587575	16397
V	587671	16398
V	587767	16399
V	587864	16400
V	587960	16401
V	588058	16402
V	588156	16403
V	588253	16404
V	588349	16405
V	588446	16406
V	588544	16407
V	588642	16408
V	588739	16409
V	588835	16410
V	588933	16411
V	589029	16412
V	589126	16413
V	589223	16414
V	589319	16415
V	589416	16416
V	589513	16417
V	589610	16418
V	589707	16419
V	589804	16420
V	589901	16421
V	589998	16422
V	590094	16423
V	590190	16424
V	590287	16425
V	590383	16426
V	590480	16427
V	590578	16428
V	590675	16429
V	590772	16430
V	590868	16431
V	590964	16432
V	591061	16433
V	591158	16434
V	591254	16435
V	591352	16436
V	591448	16437
V	591546	16438
V	591642	16439
V	591739	16440
V	591836	16441
V	591933	16442
V	592030	16443
V	592128	16444
V	592226	16445
V	592323	16446
V	592420	16447
V	592517	16448
V	592613	16449
V	592711	16450
V	592807	16451
V	592903	16452
V	593000	16453
V	593097	16454
V	593194	16455
V	593290	16456
V	593387	16457
V	593484	16458
V	593580	16459
V	593677	16460
V	593774	16461
V	593871	16462
V	593967	16463
V	594063	16464
V	594161	16465
V	594259	16466
V	594356	16467
V	594454	16468
V	594551	16469
V	594647	16470
V	594745	16471
V	594841	16472
V	594938	16473
V	595035	16474
V	595132	16475
V	595228	16476
V	595325	16477
V	595421	16478
V	595518	16479
V	595615	16480
V	595712	16481
V	595809	16482
V	595906	16483
V	596003	16484
V	596099	16485
V	596196	16486
V	596293	16487
V	596390	16488
V	596487	16489
V	596583	16490
V	596680	16491
V	596777	16492
V	596873	16493
V	596970	16494
V	597066	16495
V	597163	16496
V	597260	16497
V	597357	16498
V	597454	16499
V	597550	16500
V	597647	16501
V	597743	16502
V	597840	16503
V	597937	16504
V	598033	16505
V	598129	16506
V	598225	16507
V	598322	16508
V	598419	16509
V	598517	16510
V	598613	16511
V	598711	16512
V	598809	16513
V	598905	16514
V	599002	16515
V	599099	16516
V	599195	16517
V	599292	16518
V	599389	16519
V	599485	16520
V	599582	16521
V	599678	16522
V	599775	16523
V	599872	16524
V	599968	16525
V	600064	16526
V	600161	16527
V	600258	16528
V	600354	16529
V	600451	16530
V	600548	16531
V	600646	16532
V	600742	16533
V	600838	16534
V	600934	16535
V	601031	16536
V	601128	16537
V	601225	16538
V	601322	16539
V	601419	16540
V	601515	16541
V	601612	16542
V	601710	16543
V	601808	16544
V	601905	16545
V	602002	16546
V	602099	16547
V	602195	16548
V	602292	16549
V	602389	16550
V	602486	16551
V	602583	16552
V	602680	16553
V	602777	16554
V	602875	16555
V	602972	16556
V	603068	16557
V	603165	16558
V	603261	16559
V	603358	16560
V	603455	16561
V	603552	16562
V	603650	16563
V	603748	16564
V	603846	16565
V	603943	16566
V	604039	16567
V	604135	16568
V	604231	16569
V	604328	16570
V	604425	16571
V	604522	16572
V	604619	16573
V	604717	16574
V	604815	16575
V	604913	16576
V	605010	16577
V	605107	16578
V	605203	16579
V	605301	16580
V	605398	16581
V	605494	16582
V	605591	16583
V	605688	16584
V	605786	16585
V	605884	16586
V	605980	16587
V	606077	16588
V	606175	16589
V	606273	16590
V	606371	16591
V	606468	16592
V	606564	16593
V	606661	16594
V	606759	16595
V	606857	16596
V	606953	16597
V	607050	16598
V	607147	16599
V	607244	16600
V	607340	16601
V	607438	16602
V	607536	16603
V	607632	16604
V	607729	16605
V	607825	16606
V	607922	16607
V	608018	16608
V	608115	16609
V	608212	16610
V	608309	16611
V	608406	16612
V	608502	16613
V	608598	16614
V	608695	16615
V	608791	16616
V	608888	16617
V	608984	16618
V	609081	16619
V	609178	16620
V	609275	16621
V	609371	16622
V	609468	16623
V	609564	16624
V	609661	16625
V	609757	16626
V	609854	16627
V	609950	16628
V	610047	16629
V	610143	16630
V	610239	16631
V	610335	16632
V	610432	16633
V	610529	16634
V	610626	16635
V	610722	16636
V	610819	16637
V	610916	16638
V	611013	16639
V	611110	16640
V	611207	16641
V	611304	16642
V	611401	16643
V	611497	16644
V	611593	16645
V	611690	16646
V	611786	16647
V	611882	16648
V	611979	16649
V	612075	16650
V	612172	16651
V	612269	16652
V	612366	16653
V	612462	16654
V	612558	16655
V	612655	16656
V	612751	16657
V	612847	16658
V	612943	16659
V	613040	16660
V	613137	16661
V	613234	16662
V	613331	16663
V	613427	16664
V	613523	16665
V	613620	16666
V	613716	16667
V	613812	16668
V	613908	16669
V	614005	16670
V	614102	16671
V	614199	16672
V	614296	16673
V	614393	16674
V	614490	16675
V	614587	16676
V	614683	16677
V	614779	16678
V	614876	16679
V	614972	16680
V	615069	16681
V	615166	16682
V	615263	16683
V	615360	16684
V	615457	16685
V	615554	16686
V	615650	16687
V	615747	16688
V	615844	16689
V	615941	16690
V	616037	16691
V	616134	16692
V	616231	16693
V	616327	16694
V	616423	16695
V	616520	16696
V	616616	16697
V	616713	16698
V	616809	16699
V	616905	16700
V	617002	16701
V	617098	16702
V	617195	16703
V	617292	16704
V	617388	16705
V	617484	16706
V	617581	16707
V	617678	16708
V	617775	16709
V	617872	16710
V	617968	16711
V	618065	16712
V	618161	16713
V	618258	16714
V	618354	16715
V	618450	16716
V	618546	16717
V	618642	16718
V	618739	16719
V	618836	16720
V	618933	16721
V	619030	16722
V	619127	16723
V	619224	16724
V	619320	16725
V	619417	16726
V	619514	16727
V	619610	16728
V	619707	16729
V	619803	16730
V	619899	16731
V	619996	16732
V	620092	16733
V	620189	16734
V	620286	16735
V	620382	16736
V	620478	16737
V	620574	16738
V	620670	16739
V	620767	16740
V	620863	16741
V	620960	16742
V	621057	16743
V	621153	16744
V	621250	16745
V	621347	16746
V	621444	16747
V	621541	16748
V	621638	16749
V	621734	16750
V	621831	16751
V	621928	16752
V	622025	16753
V	622122	16754
V	622219	16755
V	622316	16756
V	622412	16757
V	622508	16758
V	622604	16759
V	622701	16760
V	622797	16761
V	622894	16762
V	622990	16763
V	623087	16764
V	623184	16765
V	623280	16766
V	623376	16767
V	623473	16768
V	623570	16769
V	623667	16770
V	623764	16771
V	623860	16772
V	623956	16773
V	624052	16774
V	624149	16775
V	624246	16776
V	624342	16777
V	624438	16778
V	624535	16779
V	624632	16780
V	624729	16781
V	624825	16782
V	624921	16783
V	625018	16784
V	625115	16785
V	625212	16786
V	625309	16787
V	625406	16788
V	625502	16789
V	625599	16790
V	625696	16791
V	625792	16792
V	625888	16793
V	625985	16794
V	626081	16795
V	626177	16796
V	626274	16797
V	626371	16798
V	626467	16799
V	626563	16800
V	626659	16801
V	626756	16802
V	626852	16803
V	626949	16804
V	627045	16805
V	627141	16806
V	627238	16807
V	627334	16808
V	627430	16809
V	627526	16810
V	627623	16811
V	627719	16812
V	627815	16813
V	627912	16814
V	628008	16815
V	628105	16816
V	628202	16817
V	628299	16818
V	628395	16819
V	628492	16820
V	628588	16821
V	628684	16822
V	628782	16823
V	628880	16824
V	628977	16825
V	629074	16826
V	629171	16827
V	629269	16828
V	629367	16829
V	629464	16830
V	629561	16831
V	629658	16832
V	629755	16833
V	629852	16834
V	629949	16835
V	630046	16836
V	630143	16837
V	630240	16838
V	630336	16839
V	630433	16840
V	630530	16841
V	630627	16842
V	630724	16843
V	630821	16844
V	630918	16845
V	631015	16846
V	631112	16847
V	631208	16848
V	631305	16849
V	631402	16850
V	631498	16851
V	631594	16852
V	631690	16853
V	631786	16854
V	631882	16855
V	631978	16856
V	632074	16857
V	632171	16858
V	632268	16859
V	632364	16860
V	632460	16861
V	632556	16862
V	632653	16863
V	632750	16864
V	632847	16865
V	632943	16866
V	633039	16867
V	633136	16868
V	633232	16869
V	633328	16870
V	633424	16871
V	633521	16872
V	633618	16873
V	633715	16874
V	633812	16875
V	633909	16876
V	634005	16877
V	634102	16878
V	634198	16879
V	634295	16880
V	634391	16881
V	634488	16882
V	634585	16883
V	634682	16884
V	634778	16885
V	634875	16886
V	634972	16887
V	635069	16888
V	635165	16889
V	635262	16890
V	635359	16891
V	635455	16892
V	635551	16893
V	635648	16894
V	635745	16895
V	635842	16896
V	635939	16897
V	636035	16898
V	636132	16899
V	636229	16900
V	636325	16901
V	636422	16902
V	636519	16903
V	636615	16904
V	636711	16905
V	636807	16906
V	636903	16907
V	637000	16908
V	637097	16909
V	637194	16910
V	637290	16911
V	637386	16912
V	637483	16913
V	637580	16914
V	637676	16915
V	637773	16916
V	637869	16917
V	637966	16918
V	638062	16919
V	638158	16920
V	638255	16921
V	638352	16922
V	638449	16923
V	638545	16924
V	638642	16925
V	638739	16926
V	638836	16927
V	638932	16928
V	639029	16929
V	639126	16930
V	639222	16931
V	639318	16932
V	639416	16933
V	639514	16934
V	639611	16935
V	639709	16936
V	639805	16937
V	639902	16938
V	640000	16939
V	640096	16940
V	640193	16941
V	640290	16942
V	640387	16943
V	640484	16944
V	640581	16945
V	640679	16946
V	640777	16947
V	640873	16948
V	640970	16949
V	641066	16950
V	641163	16951
V	641259	16952
V	641356	16953
V	641452	16954
V	641548	16955
V	641645	16956
V	641741	16957
V	641837	16958
V	641934	16959
V	642031	16960
V	642127	16961
V	642223	16962
V	642319	16963
V	642415	16964
V	642512	16965
V	642608	16966
V	642704	16967
V	642801	16968
V	642898	16969
V	642995	16970
V	643091	16971
V	643187	16972
V	643283	16973
V	643379	16974
V	643475	16975
V	643572	16976
V	643669	16977
V	643766	16978
V	643863	16979
V	643960	16980
V	644057	16981
V	644153	16982
V	644250	16983
V	644347	16984
V	644444	16985
V	644540	16986
V	644637	16987
V	644733	16988
V	644830	16989
V	644927	16990
V	645023	16991
V	645120	16992
V	645217	16993
V	645314	16994
V	645410	16995
V	645507	16996
V	645604	16997
V	645701	16998
V	645798	16999
V	645895	17000
V	645991	17001
V	646088	17002
V	646185	17003
V	646282	17004
V	646379	17005
V	646475	17006
V	646572	17007
V	646668	17008
V	646765	17009
V	646862	17010
V	646959	17011
V	647056	17012
V	647152	17013
V	647249	17014
V	647346	17015
V	647442	17016
V	647538	17017
V	647634	17018
V	647730	17019
V	647827	17020
V	647924	17021
V	648021	17022
V	648118	17023
V	648214	17024
V	648310	17025
V	648407	17026
V	648503	17027
V	648600	17028
V	648697	17029
V	648793	17030
V	648890	17031
V	648987	17032
V	649083	17033
V	649180	17034
V	649277	17035
V	649373	17036
V	649470	17037
V	649566	17038
V	649662	17039
V	649758	17040
V	649854	17041
V	649950	17042
V	650047	17043
V	650143	17044
V	650239	17045
V	650336	17046
V	650432	17047
V	650529	17048
V	650626	17049
V	650723	17050
V	650819	17051
V	650915	17052
V	651012	17053
V	651108	17054
V	651205	17055
V	651302	17056
V	651399	17057
V	651495	17058
V	651592	17059
V	651689	17060
V	651786	17061
V	651883	17062
V	651980	17063
V	652077	17064
V	652173	17065
V	652269	17066
V	652366	17067
V	652462	17068
V	652559	17069
V	652656	17070
V	652753	17071
V	652850	17072
V	652946	17073
V	653043	17074
V	653140	17075
V	653236	17076
V	653332	17077
V	653429	17078
V	653526	17079
V	653623	17080
V	653719	17081
V	653816	17082
V	653913	17083
V	654009	17084
V	654106	17085
V	654204	17086
V	654300	17087
V	654398	17088
V	654494	17089
V	654591	17090
V	654688	17091
V	654784	17092
V	654880	17093
V	654977	17094
V	655074	17095
V	655171	17096
V	655268	17097
V	655365	17098
V	655463	17099
V	655560	17100
V	655657	17101
V	655755	17102
V	655851	17103
V	655947	17104
V	656043	17105
V	656141	17106
V	656238	17107
V	656334	17108
V	656431	17109
V	656528	17110
V	656626	17111
V	656723	17112
V	656820	17113
V	656916	17114
V	657012	17115
V	657110	17116
V	657207	17117
V	657303	17118
V	657399	17119
V	657496	17120
V	657592	17121
V	657689	17122
V	657785	17123
V	657882	17124
V	657978	17125
V	658074	17126
V	658170	17127
V	658266	17128
V	658363	17129
V	658459	17130
V	658555	17131
V	658652	17132
V	658748	17133
V	658845	17134
V	658942	17135
V	659038	17136
V	659134	17137
V	659230	17138
V	659326	17139
V	659422	17140
V	659519	17141
V	659615	17142
V	659712	17143
V	659808	17144
V	659904	17145
V	660001	17146
V	660098	17147
V	660194	17148
V	660290	17149
V	660387	17150
V	660483	17151
V	660580	17152
V	660676	17153
V	660773	17154
V	660869	17155
V	660966	17156
V	661062	17157
V	661158	17158
V	661255	17159
V	661352	17160
V	661449	17161
V	661546	17162
V	661643	17163
V	661739	17164
V	661836	17165
V	661933	17166
V	662029	17167
V	662125	17168
V	662222	17169
V	662319	17170
V	662416	17171
V	662513	17172
V	662610	17173
V	662706	17174
V	662802	17175
V	662898	17176
V	662995	17177
V	663092	17178
V	663188	17179
V	663284	17180
V	663381	17181
V	663478	17182
V	663575	17183
V	663672	17184
V	663768	17185
V	663865	17186
V	663963	17187
V	664060	17188
V	664156	17189
V	664252	17190
V	664348	17191
V	664444	17192
V	664542	17193
V	664639	17194
V	664735	17195
V	664831	17196
V	664928	17197
V	665024	17198
V	665120	17199
V	665217	17200
V	665314	17201
V	665411	17202
V	665508	17203
V	665606	17204
V	665703	17205
V	665800	17206
V	665897	17207
V	665995	17208
V	666092	17209
V	666188	17210
V	666284	17211
V	666380	17212
V	666476	17213
V	666573	17214
V	666670	17215
V	666767	17216
V	666864	17217
V	666960	17218
V	667058	17219
V	667155	17220
V	667251	17221
V	667348	17222
V	667445	17223
V	667541	17224
V	667637	17225
V	667735	17226
V	667832	17227
V	667929	17228
V	668026	17229
V	668122	17230
V	668219	17231
V	668316	17232
V	668413	17233
V	668509	17234
V	668605	17235
V	668702	17236
V	668798	17237
V	668894	17238
V	668990	17239
V	669087	17240
V	669183	17241
V	669280	17242
V	669376	17243
V	669472	17244
V	669569	17245
V	669665	17246
V	669761	17247
V	669858	17248
V	669955	17249
V	670052	17250
V	670149	17251
V	670245	17252
V	670342	17253
V	670439	17254
V	670536	17255
V	670632	17256
V	670728	17257
V	670825	17258
V	670921	17259
V	671017	17260
V	671114	17261
V	671210	17262
V	671307	17263
V	671404	17264
V	671500	17265
V	671597	17266
V	671694	17267
V	671790	17268
V	671887	17269
V	671983	17270
V	672080	17271
V	672177	17272
V	672274	17273
V	672371	17274
V	672467	17275
V	672564	17276
V	672660	17277
V	672757	17278
V	672853	17279
V	672950	17280
V	673046	17281
V	673142	17282
V	673239	17283
V	673336	17284
V	673433	17285
V	673530	17286
V	673627	17287
V	673724	17288
V	673821	17289
V	673917	17290
V	674014	17291
V	674111	17292
V	674208	17293
V	674305	17294
V	674401	17295
V	674498	17296
V	674595	17297
V	674691	17298
V	674788	17299
V	674885	17300
V	674981	17301
V	675077	17302
V	675173	17303
V	675269	17304
V	675365	17305
V	675461	17306
V	675557	17307
V	675653	17308
V	675749	17309
V	675846	17310
V	675943	17311
V	676039	17312
V	676135	17313
V	676231	17314
V	676327	17315
V	676423	17316
V	676519	17317
V	676616	17318
V	676712	17319
V	676809	17320
V	676906	17321
V	677002	17322
V	677099	17323
V	677196	17324
V	677292	17325
V	677388	17326
V	677484	17327
V	677580	17328
V	677676	17329
V	677773	17330
V	677870	17331
V	677967	17332
V	678064	17333
V	678161	17334
V	678258	17335
V	678355	17336
V	678452	17337
V	678548	17338
V	678644	17339
V	678741	17340
V	678838	17341
V	678934	17342
V	679031	17343
V	679128	17344
V	679225	17345
V	679321	17346
V	679417	17347
V	679513	17348
V	679609	17349
V	679705	17350
V	679801	17351
V	679897	17352
V	679993	17353
V	680090	17354
V	680186	17355
V	680283	17356
V	680379	17357
V	680476	17358
V	680572	17359
V	680668	17360
V	680764	17361
V	680860	17362
V	680956	17363
V	681053	17364
V	681150	17365
V	681246	17366
V	681342	17367
V	681438	17368
V	681535	17369
V	681632	17370
V	681729	17371
V	681825	17372
V	681922	17373
V	682018	17374
V	682114	17375
V	682211	17376
V	682308	17377
V	682404	17378
V	682500	17379
V	682596	17380
V	682693	17381
V	682790	17382
V	682886	17383
V	682983	17384
V	683080	17385
V	683177	17386
V	683274	17387
V	683371	17388
V	683468	17389
V	683564	17390
V	683660	17391
V	683756	17392
V	683853	17393
V	683949	17394
V	684046	17395
V	684142	17396
V	684238	17397
V	684334	17398
V	684431	17399
V	684528	17400
V	684625	17401
V	684722	17402
V	684819	17403
V	684916	17404
V	685013	17405
V	685110	17406
V	685206	17407
V	685303	17408
V	685400	17409
V	685496	17410
V	685593	17411
V	685690	17412
V	685786	17413
V	685882	17414
V	685979	17415
V	686076	17416
V	686173	17417
V	686270	17418
V	686367	17419
V	686464	17420
V	686560	17421
V	686656	17422
V	686753	17423
V	686849	17424
V	686946	17425
V	687042	17426
V	687138	17427
V	687234	17428
V	687330	17429
V	687426	17430
V	687522	17431
V	687619	17432
V	687715	17433
V	687812	17434
V	687909	17435
V	688005	17436
V	688102	17437
V	688199	17438
V	688296	17439
V	688393	17440
V	688490	17441
V	688586	17442
V	688682	17443
V	688779	17444
V	688875	17445
V	688972	17446
V	689069	17447
V	689166	17448
V	689262	17449
V	689359	17450
V	689455	17451
V	689551	17452
V	689648	17453
V	689744	17454
V	689841	17455
V	689937	17456
V	690034	17457
V	690131	17458
V	690228	17459
V	690324	17460
V	690421	17461
V	690518	17462
V	690615	17463
V	690712	17464
V	690808	17465
V	690904	17466
V	691001	17467
V	691098	17468
V	691194	17469
V	691290	17470
V	691386	17471
V	691483	17472
V	691580	17473
V	691676	17474
V	691773	17475
V	691870	17476
V	691966	17477
V	692062	17478
V	692159	17479
V	692255	17480
V	692351	17481
V	692448	17482
V	692544	17483
V	692641	17484
V	692737	17485
V	692833	17486
V	692929	17487
V	693026	17488
V	693123	17489
V	693220	17490
V	693317	17491
V	693414	17492
V	693510	17493
V	693607	17494
V	693704	17495
V	693801	17496
V	693898	17497
V	693994	17498
V	694091	17499
V	694187	17500
V	694283	17501
V	694380	17502
V	694476	17503
V	694573	17504
V	694670	17505
V	694767	17506
V	694863	17507
V	694960	17508
V	695056	17509
V	695152	17510
V	695248	17511
V	695345	17512
V	695441	17513
V	695538	17514
V	695634	17515
V	695731	17516
V	695827	17517
V	695924	17518
V	696021	17519
V	696117	17520
V	696213	17521
V	696310	17522
V	696406	17523
V	696502	17524
V	696599	17525
V	696696	17526
V	696793	17527
V	696889	17528
V	696986	17529
V	697082	17530
V	697179	17531
V	697276	17532
V	697372	17533
V	697468	17534
V	697564	17535
V	697661	17536
V	697758	17537
V	697855	17538
V	697952	17539
V	698049	17540
V	698146	17541
V	698242	17542
V	698338	17543
V	698435	17544
V	698532	17545
V	698629	17546
V	698725	17547
V	698822	17548
V	698919	17549
V	699016	17550
V	699113	17551
V	699210	17552
V	699307	17553
V	699403	17554
V	699500	17555
V	699597	17556
V	699694	17557
V	699791	17558
V	699887	17559
V	699984	17560
V	700080	17561
V	700177	17562
V	700273	17563
V	700369	17564
V	700466	17565
V	700562	17566
V	700659	17567
V	700756	17568
V	700852	17569
V	700948	17570
V	701045	17571
V	701141	17572
V	701237	17573
V	701333	17574
V	701430	17575
V	701526	17576
V	701623	17577
V	701720	17578
V	701817	17579
V	701913	17580
V	702010	17581
V	702106	17582
V	702203	17583
V	702299	17584
V	702395	17585
V	702492	17586
V	702588	17587
V	702685	17588
V	702782	17589
V	702878	17590
V	702975	17591
V	703072	17592
V	703169	17593
V	703266	17594
V	703362	17595
V	703459	17596
V	703555	17597
V	703652	17598
V	703749	17599
V	703846	17600
V	703943	17601
V	704040	17602
V	704136	17603
V	704232	17604
V	704329	17605
V	704426	17606
V	704522	17607
V	704618	17608
V	704715	17609
V	704811	17610
V	704908	17611
V	705004	17612
V	705100	17613
V	705197	17614
V	705294	17615
V	705390	17616
V	705487	17617
V	705583	17618
V	705679	17619
V	705776	17620
V	705872	17621
V	705969	17622
V	706066	17623
V	706163	17624
V	706260	17625
V	706357	17626
V	706454	17627
V	706552	17628
V	706650	17629
V	706747	17630
V	706843	17631
V	706939	17632
V	707037	17633
V	707134	17634
V	707230	17635
V	707327	17636
V	707424	17637
V	707521	17638
V	707617	17639
V	707714	17640
V	707811	17641
V	707907	17642
V	708004	17643
V	708101	17644
V	708199	17645
V	708297	17646
V	708394	17647
V	708491	17648
V	708587	17649
V	708685	17650
V	708782	17651
