\P\	Pos	CurrencyRateID\
V	1875987	8556
V	1876228	8556
V	1876464	8565
V	1876940	8570
V	1877181	8567
V	1877659	8565
V	1878370	8576
V	1880230	8581
V	1880705	8578
V	1880945	8576
V	1881656	8576
V	1881895	8576
V	1882136	8576
V	1882609	8581
V	1883314	8592
V	1884025	8592
V	1884265	8592
V	1885213	8587
V	1885453	8592
V	1885929	8598
V	1887343	8598
V	1887579	8598
V	1887817	8598
V	1888054	8603
V	1888763	8603
V	1889001	8609
V	1889241	8609
V	1889480	8614
V	1889956	8614
V	1890432	8614
V	1890675	8609
V	1892325	8609
V	1892565	8609
V	1892805	8611
V	1893277	8614
V	1894221	8625
V	1895870	8620
V	1896107	8625
V	1896814	8631
V	1897056	8636
V	1897769	8633
V	1898715	8633
V	1898951	8631
V	1899662	8636
V	1900371	8636
V	1900611	8642
V	1901085	8642
V	1901325	8647
V	1901566	8647
V	1901806	8647
V	1902047	8642
V	1902760	8642
V	1903001	8642
V	1903241	8647
V	1904186	8647
V	1904427	8653
V	1904649	8658
V	1904890	8658
V	1905130	8658
V	1905826	8658
V	1906068	8658
V	1906308	8655
V	1907488	8653
V	1908197	8653
V	1908436	8653
V	1908673	8653
V	1908915	8653
V	1909137	8653
V	1909374	8664
V	1911248	8669
V	1911725	8664
V	1912883	8664
V	1913119	8664
V	1913356	8664
V	1913595	8664
V	1913837	8675
V	1914760	8675
V	1916639	8675
V	1916879	8675
V	1917355	8680
V	1918297	8680
V	1918774	8691
V	1919252	8691
V	1919494	8686
V	1920666	8686
V	1920906	8688
V	1921145	8702
V	1922539	8702
V	1922762	8702
V	1923706	8697
V	1924413	8697
V	1924649	8697
V	1924889	8697
V	1926066	8708
V	1926306	8708
V	1926547	8713
V	1927255	8713
V	1928202	8708
V	1929615	8708
V	1929855	8708
V	1930095	8708
V	1930335	8710
V	1930574	8710
V	1931278	8708
V	1931986	8724
V	1932462	8719
V	1933639	8719
V	1933878	8719
V	1934118	8735
V	1935064	8735
V	1935543	8735
V	1936928	8735
V	1937168	8730
V	1937408	8730
V	1937630	8730
V	1937871	8745
V	1939293	8743
V	1939795	8743
V	1940298	8745
V	1940548	8745
V	1940800	8745
V	1941050	8743
V	1941299	8743
V	1941556	8743
V	1941810	8743
V	1942313	8743
V	1942570	8743
V	1942828	8741
V	1944325	8743
V	1948605	8745
V	1950615	8746
V	1951354	8743
V	1951866	8745
V	1952370	8741
V	1952864	8745
V	1954377	8745
V	1954636	8745
V	1955146	8743
V	1955396	8743
V	1955655	8743
V	1955901	8743
V	1956151	8745
V	1957154	8746
V	1957663	8743
V	1958409	8745
V	1958658	8746
V	1958903	8743
V	1959159	8746
V	1959669	8743
V	1959925	8743
V	1961678	8743
V	1962185	8746
V	1963188	8743
V	1963445	8746
V	1963693	8746
V	1963937	8743
V	1964701	8743
V	1965201	8745
V	1967170	8741
V	1967915	8745
V	1968167	8741
V	1968421	8746
V	1969674	8746
V	1969927	8741
V	1970431	8746
V	1970689	8745
V	1971190	8743
V	1971447	8746
V	1971700	8746
V	1971953	8746
V	1972720	8743
V	1975009	8741
V	1975515	8745
V	1975772	8745
V	1976284	8743
V	1976793	8741
V	1977044	8743
V	1977790	8743
V	1978796	8743
V	1979557	8743
V	1979808	8745
V	1984282	8746
V	1984533	8741
V	1984781	8741
V	1985031	8741
V	1985781	8741
V	1986022	8746
V	1986500	8743
V	1986730	8741
V	1987174	8741
V	1987409	8741
V	1987641	8741
V	1987874	8741
V	1988106	8741
V	1988338	8743
V	1988571	8743
V	1989261	8743
V	1990184	8743
V	1990647	8743
V	1990880	8743
V	1991113	8746
V	1993186	8746
V	1993420	8743
V	1993866	8743
V	1994785	8743
V	1995261	8741
V	1995502	8752
V	1996677	8754
V	1997375	8752
V	1997609	8752
V	1997842	8752
V	1998075	8752
V	1998308	8752
V	1998540	8752
V	1998772	8754
V	1999230	8754
V	1999925	8754
V	2000159	8754
V	2000848	8754
V	2001311	8754
V	2001544	8754
V	2002221	8757
V	2003141	8757
V	2003607	8757
V	2004301	8757
V	2004535	8754
V	2004764	8757
V	2005473	8752
V	2005711	8754
V	2005948	8752
V	2006423	8763
V	2006664	8763
V	2007589	8763
V	2007825	8763
V	2008057	8763
V	2008282	8763
V	2008515	8763
V	2008748	8763
V	2008980	8763
V	2009213	8763
V	2009444	8763
V	2009677	8768
V	2009918	8765
V	2010151	8765
V	2010839	8765
V	2011072	8765
V	2011533	8765
V	2011766	8765
V	2011999	8765
V	2012464	8765
V	2012699	8765
V	2013162	8768
V	2014308	8768
V	2014543	8765
V	2015237	8765
V	2015472	8765
V	2015907	8768
V	2017557	8763
V	2018029	8763
V	2018956	8774
V	2019196	8779
V	2019437	8779
V	2019911	8776
V	2020145	8774
V	2020377	8774
V	2020610	8774
V	2020840	8774
V	2021074	8774
V	2021309	8774
V	2021542	8774
V	2021772	8774
V	2022004	8779
V	2022243	8779
V	2022481	8776
V	2022713	8776
V	2022946	8776
V	2024093	8776
V	2024329	8776
V	2024563	8776
V	2025460	8776
V	2025693	8776
V	2025924	8779
V	2026841	8776
V	2027074	8776
V	2028007	8774
V	2028719	8774
V	2028957	8785
V	2029901	8785
V	2030588	8785
V	2030823	8785
V	2031057	8785
V	2031291	8785
V	2031525	8785
V	2031758	8787
V	2031992	8787
V	2034062	8787
V	2034295	8787
V	2034528	8787
V	2035202	8787
V	2035897	8787
V	2036130	8790
V	2037492	8790
V	2037726	8787
V	2038172	8787
V	2038640	8796
V	2039589	8801
V	2039812	8801
V	2040761	8798
V	2040993	8796
V	2041226	8796
V	2041458	8796
V	2041692	8796
V	2041926	8796
V	2042156	8796
V	2042388	8801
V	2042865	8798
V	2043770	8798
V	2044231	8798
V	2044675	8801
V	2045828	8801
V	2046732	8801
V	2046967	8801
V	2047662	8798
V	2048123	8798
V	2048592	8796
V	2049068	8796
V	2049306	8801
V	2049781	8801
V	2050019	8807
V	2050258	8807
V	2050499	8807
V	2050738	8807
V	2050977	8807
V	2051217	8807
V	2051457	8807
V	2051698	8812
V	2051937	8812
V	2052179	8807
V	2052876	8807
V	2053110	8807
V	2053341	8812
V	2053564	8809
V	2054029	8809
V	2054261	8809
V	2054495	8809
V	2055647	8809
V	2056111	8809
V	2056803	8809
V	2057495	8809
V	2057728	8809
V	2059092	8809
V	2059325	8812
V	2060480	8812
V	2060715	8809
V	2061178	8809
V	2061652	8807
V	2062363	8807
V	2062600	8807
V	2062839	8807
V	2063544	8818
V	2063785	8818
V	2064026	8818
V	2064958	8818
V	2065193	8818
V	2065426	8818
V	2065656	8818
V	2065889	8818
V	2066122	8823
V	2066599	8823
V	2066840	8820
V	2068445	8820
V	2069827	8820
V	2070517	8820
V	2071209	8820
V	2071442	8820
V	2072597	8823
V	2073289	8823
V	2073524	8823
V	2073758	8823
V	2074221	8823
V	2074684	8823
V	2074918	8820
V	2075382	8818
V	2077256	8818
V	2077492	8818
V	2077733	8829
V	2079382	8829
V	2079621	8829
V	2079862	8829
V	2080102	8834
V	2080344	8829
V	2081030	8829
V	2081263	8829
V	2081496	8829
V	2081729	8829
V	2081962	8829
V	2082177	8829
V	2082408	8829
V	2082641	8829
V	2082875	8834
V	2083803	8831
V	2084263	8831
V	2084957	8831
V	2085419	8831
V	2085650	8831
V	2086112	8834
V	2086788	8834
V	2088388	8829
V	2089801	8829
V	2090041	8829
V	2090985	8840
V	2091455	8840
V	2091689	8840
V	2091921	8842
V	2093300	8842
V	2095138	8842
V	2095367	8842
V	2095597	8842
V	2095831	8842
V	2096295	8842
V	2098115	8840
V	2098590	8851
V	2099528	8851
V	2099762	8851
V	2099996	8851
V	2100230	8856
V	2100470	8851
V	2101401	8853
V	2101631	8853
V	2101864	8853
V	2102326	8853
V	2102558	8853
V	2103022	8853
V	2103251	8853
V	2103713	8853
V	2104179	8853
V	2104413	8856
V	2106017	8856
V	2106249	8851
V	2107185	8851
V	2107423	8856
V	2107897	8856
V	2108602	8856
V	2108841	8851
V	2109301	8862
V	2109541	8867
V	2110021	8862
V	2110254	8862
V	2110487	8862
V	2110720	8862
V	2110952	8862
V	2111183	8867
V	2111425	8862
V	2111654	8867
V	2111893	8864
V	2112126	8864
V	2112359	8864
V	2112824	8864
V	2114200	8864
V	2115582	8867
V	2116275	8867
V	2116964	8864
V	2118344	8867
V	2120208	8862
V	2120679	8862
V	2120920	8862
V	2121159	8867
V	2122339	8867
V	2123046	8862
V	2123520	8878
V	2123999	8875
V	2124461	8875
V	2124692	8873
V	2124925	8873
V	2125162	8873
V	2125394	8873
V	2125626	8873
V	2125860	8878
V	2126335	8878
V	2126804	8875
V	2127037	8875
V	2127270	8875
V	2127505	8875
V	2127968	8875
V	2128183	8875
V	2128417	8875
V	2128876	8875
V	2129338	8875
V	2129806	8875
V	2130498	8878
V	2131645	8878
V	2132336	8878
V	2132797	8875
V	2133033	8875
V	2133969	8873
V	2134680	8875
V	2135153	8875
V	2135389	8884
V	2136097	8889
V	2136339	8884
V	2136799	8884
V	2137031	8884
V	2137265	8884
V	2137496	8884
V	2137730	8884
V	2137965	8884
V	2138181	8884
V	2138412	8889
V	2138652	8886
V	2139119	8886
V	2139582	8886
V	2139816	8886
V	2140280	8886
V	2140516	8886
V	2140748	8886
V	2140982	8886
V	2141216	8886
V	2141674	8889
V	2143047	8889
V	2143278	8889
V	2143495	8889
V	2143730	8889
V	2144194	8886
V	2145116	8886
V	2145578	8889
V	2145812	8884
V	2146754	8884
V	2146990	8889
V	2147923	8895
V	2149322	8895
V	2149554	8895
V	2149787	8895
V	2150021	8895
V	2150253	8895
V	2150485	8895
V	2150715	8895
V	2150949	8897
V	2153005	8900
V	2153469	8897
V	2153702	8900
V	2153938	8900
V	2154402	8900
V	2154636	8897
V	2155788	8900
V	2156018	8897
V	2156726	8900
V	2156966	8900
V	2157204	8911
V	2157916	8906
V	2158361	8906
V	2158595	8906
V	2158831	8906
V	2159061	8906
V	2159293	8906
V	2159526	8906
V	2159759	8908
V	2160227	8908
V	2160919	8908
V	2161842	8908
V	2162076	8908
V	2162310	8908
V	2163004	8911
V	2163469	8911
V	2163703	8911
V	2164825	8908
V	2165745	8908
V	2165979	8908
V	2166664	8906
V	2168067	8908
V	2168540	8908
V	2169016	8911
V	2169723	8911
V	2169963	8911
V	2170202	8917
V	2170442	8917
V	2170893	8917
V	2171125	8917
V	2171358	8917
V	2171591	8917
V	2171822	8917
V	2172055	8922
V	2172532	8922
V	2172770	8919
V	2173232	8919
V	2173465	8919
V	2174387	8919
V	2176217	8919
V	2176678	8922
V	2176911	8922
V	2177146	8922
V	2178065	8922
V	2178531	8922
V	2178991	8919
V	2179225	8919
V	2180140	8922
V	2180372	8919
V	2180845	8917
V	2181321	8917
V	2181560	8917
V	2181801	8917
V	2182038	8922
V	2182985	8928
V	2183445	8928
V	2183678	8928
V	2183908	8933
V	2184387	8933
V	2184867	8933
V	2185091	8930
V	2185791	8930
V	2186483	8930
V	2186716	8930
V	2186949	8930
V	2188332	8933
V	2189025	8933
V	2189239	8933
V	2189705	8933
V	2190166	8930
V	2191570	8928
V	2192044	8928
V	2192285	8933
V	2193925	8933
V	2194866	8928
V	2195106	8928
V	2195344	8941
V	2195578	8939
V	2195812	8939
V	2196046	8939
V	2196279	8939
V	2196512	8939
V	2196747	8944
V	2196989	8944
V	2197230	8941
V	2198149	8941
V	2198610	8941
V	2199072	8941
V	2199995	8941
V	2202071	8941
V	2202304	8941
V	2202537	8944
V	2203687	8944
V	2203922	8944
V	2205070	8944
V	2205529	8941
V	2206695	8941
V	2207173	8941
V	2207413	8939
V	2207652	8939
V	2207890	8941
V	2208131	8944
V	2209306	8944
V	2209781	8950
V	2210255	8950
V	2210494	8950
V	2210716	8950
V	2210954	8950
V	2211195	8950
V	2211665	8950
V	2211897	8950
V	2212112	8952
V	2213694	8952
V	2214386	8952
V	2215997	8955
V	2216684	8955
V	2217126	8955
V	2217362	8952
V	2217597	8950
V	2218534	8955
V	2219245	8955
V	2219483	8961
V	2220179	8961
V	2220413	8961
V	2220648	8961
V	2220882	8961
V	2221112	8961
V	2221345	8963
V	2222272	8963
V	2223888	8963
V	2224121	8963
V	2227792	8966
V	2230121	8972
V	2230830	8972
V	2231286	8972
V	2231519	8974
V	2233363	8977
V	2234744	8977
V	2235190	8977
V	2236111	8972
V	2237529	8983
V	2238450	8983
V	2238690	8988
V	2239165	8988
V	2239406	8985
V	2239638	8983
V	2239853	8983
V	2240086	8983
V	2240318	8983
V	2240552	8983
V	2240785	8983
V	2241015	8983
V	2241245	8985
V	2242621	8985
V	2242854	8985
V	2243318	8988
V	2243782	8988
V	2244705	8988
V	2245166	8988
V	2245401	8988
V	2245632	8985
V	2246805	8983
V	2247043	8983
V	2247718	8994
V	2247957	8999
V	2248199	8996
V	2248666	8994
V	2248901	8994
V	2249134	8994
V	2249368	8994
V	2249601	8994
V	2249836	8994
V	2250071	8994
V	2250304	8994
V	2250535	8994
V	2250766	8996
V	2250996	8996
V	2251457	8996
V	2251688	8996
V	2252357	8996
V	2252591	8996
V	2253055	8996
V	2253288	8996
V	2253981	8996
V	2254675	8999
V	2255595	8999
V	2256287	8996
V	2256731	8996
V	2256964	8999
V	2257196	8996
V	2257429	8996
V	2258136	8994
V	2260730	8994
V	2260949	8994
V	2261187	8994
V	2261422	8996
V	2261662	8996
V	2262133	8999
V	2262608	9007
V	2263066	9005
V	2263298	9005
V	2263530	9005
V	2263764	9005
V	2263998	9005
V	2264229	9005
V	2264459	9005
V	2264690	9005
V	2264924	9005
V	2265155	9005
V	2265389	9005
V	2265621	9010
V	2266098	9007
V	2267710	9007
V	2268401	9007
V	2268634	9007
V	2268867	9007
V	2269329	9007
V	2269564	9007
V	2269796	9007
V	2270031	9007
V	2270487	9007
V	2270717	9010
V	2272080	9010
V	2272547	9010
V	2273242	9007
V	2274140	9007
V	2274374	9005
V	2275536	9005
V	2276244	9007
V	2276717	9007
V	2276956	9010
V	2277412	9016
V	2277888	9021
V	2278366	9016
V	2278597	9016
V	2278831	9016
V	2279061	9016
V	2279294	9016
V	2279528	9021
V	2279770	9018
V	2280003	9018
V	2280238	9018
V	2281389	9018
V	2281622	9018
V	2282085	9018
V	2282319	9018
V	2282552	9021
V	2284583	9021
V	2284817	9018
V	2285052	9018
V	2285513	9016
V	2287374	9016
V	2287593	9016
V	2287832	9021
V	2289226	9027
V	2290157	9027
V	2290391	9027
V	2290625	9027
V	2290858	9027
V	2291092	9027
V	2291324	9027
V	2291556	9027
V	2291789	9027
V	2292020	9032
V	2292495	9029
V	2293415	9029
V	2293644	9029
V	2294107	9029
V	2294574	9029
V	2295703	9029
V	2295938	9029
V	2296399	9032
V	2297319	9032
V	2297783	9032
V	2298014	9032
V	2298934	9032
V	2300770	9027
V	2301698	9027
V	2301938	9043
V	2303102	9040
V	2303335	9038
V	2303568	9038
V	2303801	9038
V	2304035	9038
V	2304267	9038
V	2304498	9040
V	2306124	9040
V	2306587	9040
V	2306819	9040
V	2308180	9043
V	2308643	9043
V	2309109	9043
V	2309345	9040
V	2310959	9040
V	2311194	9040
V	2311428	9043
V	2313780	9049
V	2314020	9049
V	2314730	9049
V	2314964	9049
V	2315195	9049
V	2315431	9049
V	2315665	9054
V	2315907	9049
V	2316140	9051
V	2317048	9051
V	2317741	9051
V	2318433	9051
V	2318895	9051
V	2319584	9051
V	2319800	9054
V	2320497	9054
V	2320732	9054
V	2320966	9054
V	2321202	9054
V	2322125	9049
V	2323524	9049
V	2323759	9049
V	2323996	9049
V	2324232	9049
V	2324473	9049
V	2324711	9049
V	2324950	9049
V	2325186	9060
V	2327080	9060
V	2327322	9060
V	2327564	9060
V	2327803	9060
V	2328042	9060
V	2328738	9060
V	2328972	9060
V	2329206	9060
V	2329439	9060
V	2329664	9060
V	2329898	9062
V	2330368	9062
V	2331963	9062
V	2333342	9062
V	2333576	9062
V	2333810	9065
V	2334256	9065
V	2334487	9065
V	2334951	9065
V	2335168	9065
V	2335863	9065
V	2336098	9062
V	2336332	9062
V	2336566	9062
V	2337502	9060
V	2337975	9062
V	2338215	9065
V	2339140	9071
V	2339379	9076
V	2339620	9071
V	2340536	9071
V	2340771	9071
V	2341004	9071
V	2341230	9071
V	2341465	9071
V	2341699	9071
V	2341932	9071
V	2342164	9071
V	2342394	9071
V	2342627	9073
V	2343080	9073
V	2343980	9073
V	2344213	9073
V	2344447	9073
V	2345098	9073
V	2345329	9073
V	2345791	9076
V	2346481	9076
V	2346945	9071
V	2348813	9071
V	2349051	9071
V	2349290	9071
V	2349527	9073
V	2349764	9087
V	2351416	9087
V	2352166	9087
V	2352681	9084
V	2352938	9087
V	2353454	9086
V	2354460	9084
V	2354713	9084
V	2354969	9084
V	2355228	9082
V	2355983	9087
V	2357006	9084
V	2358275	9084
V	2359277	9084
V	2359529	9084
V	2359787	9084
V	2360045	9082
V	2360303	9084
V	2360557	9084
V	2361048	9082
V	2362051	9087
V	2362803	9082
V	2363567	9082
V	2364579	9084
V	2364834	9086
V	2365085	9086
V	2365343	9084
V	2365854	9084
V	2366112	9084
V	2366363	9084
V	2366623	9087
V	2366874	9087
V	2367133	9084
V	2367391	9086
V	2368134	9086
V	2368878	9086
V	2369131	9086
V	2369383	9084
V	2370891	9084
V	2371143	9084
V	2371388	9082
V	2372145	9084
V	2372915	9084
V	2373174	9082
V	2374438	9084
V	2374693	9084
V	2374939	9084
V	2375191	9084
V	2375445	9084
V	2377454	9082
V	2377705	9082
V	2377957	9082
V	2378458	9084
V	2378710	9087
V	2379717	9082
V	2380466	9082
V	2380722	9084
V	2382230	9087
V	2382490	9087
V	2382743	9087
V	2383502	9082
V	2384003	9086
V	2384511	9082
V	2386253	9086
V	2387499	9082
V	2387749	9084
V	2388488	9084
V	2389238	9086
V	2390223	9086
V	2391237	9086
V	2391487	9086
V	2392989	9082
V	2393984	9087
V	2395228	9084
V	2395707	9082
V	2395939	9084
V	2396863	9084
V	2397098	9084
V	2397564	9084
V	2397798	9084
V	2399872	9087
V	2400319	9087
V	2400781	9082
V	2401942	9082
V	2402183	9082
V	2402421	9082
V	2402659	9093
V	2404054	9098
V	2404533	9098
V	2404773	9095
V	2404995	9093
V	2405227	9093
V	2405460	9093
V	2405694	9093
V	2405927	9093
V	2406160	9093
V	2406393	9093
V	2406626	9093
V	2406858	9093
V	2407090	9095
V	2408724	9095
V	2408957	9095
V	2409191	9095
V	2409651	9095
V	2409884	9095
V	2410115	9095
V	2410352	9098
V	2410586	9098
V	2411046	9098
V	2411740	9095
V	2413570	9095
V	2413803	9093
V	2414986	9093
V	2415226	9095
V	2415463	9093
V	2415704	9093
V	2415945	9104
V	2417591	9109
V	2417829	9104
V	2418045	9104
V	2418278	9104
V	2418511	9104
V	2418727	9104
V	2418961	9104
V	2419195	9104
V	2419426	9109
V	2419667	9109
V	2419909	9106
V	2421976	9106
V	2422438	9109
V	2424052	9109
V	2424289	9109
V	2424523	9106
V	2425667	9106
V	2427084	9104
V	2428028	9104
V	2428267	9104
V	2428740	9104
V	2428980	9106
V	2429222	9115
V	2429698	9115
V	2429938	9115
V	2430175	9115
V	2430407	9115
V	2430641	9115
V	2430872	9115
V	2431103	9115
V	2431336	9115
V	2431552	9115
V	2431786	9120
V	2432025	9120
V	2432267	9117
V	2433419	9117
V	2433634	9117
V	2433867	9117
V	2434101	9117
V	2437081	9117
V	2437543	9120
V	2438463	9120
V	2439156	9120
V	2439849	9120
V	2440081	9117
V	2440780	9115
V	2441252	9115
V	2441725	9120
V	2442905	9126
V	2443146	9126
V	2443588	9126
V	2443822	9128
V	2444055	9128
V	2444290	9128
V	2444750	9128
V	2444987	9128
V	2445447	9131
V	2447273	9131
V	2447506	9131
V	2450072	9126
V	2450546	9126
V	2450784	9126
V	2451021	9126
V	2451260	9126
V	2451500	9128
V	2451961	9131
V	2452896	9131
V	2453136	9137
V	2453374	9137
V	2453614	9142
V	2454330	9137
V	2454562	9137
V	2454789	9137
V	2455018	9137
V	2455252	9142
V	2455493	9139
V	2457559	9139
V	2459172	9142
V	2459866	9142
V	2460330	9142
V	2460563	9139
V	2461472	9137
V	2461711	9137
V	2461953	9137
V	2462192	9137
V	2462429	9137
V	2462904	9137
V	2463144	9142
V	2463383	9142
V	2463621	9148
V	2464079	9148
V	2464315	9148
V	2464775	9148
V	2465009	9148
V	2465240	9148
V	2465477	9148
V	2465710	9148
V	2465943	9148
V	2466177	9150
V	2469154	9150
V	2469388	9150
V	2469851	9150
V	2470085	9153
V	2470997	9153
V	2471461	9153
V	2471693	9153
V	2472157	9150
V	2473539	9150
V	2474005	9150
V	2474246	9148
V	2474720	9148
V	2474958	9148
V	2475195	9148
V	2475436	9148
V	2475675	9148
V	2475915	9148
V	2476153	9153
V	2476868	9153
V	2477110	9159
V	2477331	9164
V	2477572	9164
V	2477813	9159
V	2478504	9159
V	2478738	9159
V	2478972	9159
V	2479207	9159
V	2479439	9159
V	2479672	9159
V	2479901	9159
V	2480134	9159
V	2480365	9161
V	2481058	9161
V	2481291	9161
V	2481755	9161
V	2481991	9161
V	2482682	9164
V	2483836	9164
V	2484533	9164
V	2485207	9164
V	2485669	9164
V	2485904	9161
V	2486589	9161
V	2486824	9161
V	2487516	9161
V	2488449	9164
V	2488689	9164
V	2488931	9159
V	2489169	9161
V	2489637	9159
V	2489877	9164
V	2490823	9159
V	2491533	9170
V	2492220	9170
V	2492456	9170
V	2492687	9170
V	2492921	9170
V	2493154	9170
V	2493388	9170
V	2493622	9175
V	2493863	9175
V	2494105	9172
V	2494567	9172
V	2495033	9172
V	2495495	9172
V	2498451	9175
V	2498685	9175
V	2498920	9175
V	2499154	9175
V	2499845	9175
V	2500534	9172
V	2500986	9172
V	2501679	9172
V	2502373	9172
V	2502842	9170
V	2504957	9170
V	2505198	9175
V	2506141	9181
V	2506617	9186
V	2507093	9181
V	2507328	9181
V	2507562	9181
V	2507795	9186
V	2508270	9183
V	2508741	9183
V	2508975	9183
V	2509209	9183
V	2509672	9183
V	2509905	9183
V	2510136	9186
V	2510371	9186
V	2510835	9186
V	2511070	9186
V	2511304	9186
V	2511976	9186
V	2513838	9181
V	2514310	9181
V	2514547	9181
V	2514784	9181
V	2515022	9181
V	2515260	9183
V	2516202	9186
V	2516440	9192
V	2517154	9192
V	2517625	9192
V	2517859	9192
V	2518091	9194
V	2520158	9197
V	2520623	9197
V	2520859	9197
V	2521305	9197
V	2521771	9192
V	2523641	9197
V	2525052	9203
V	2525757	9203
V	2525994	9203
V	2526235	9203
V	2526474	9203
V	2527399	9203
V	2527629	9203
V	2527862	9203
V	2528096	9203
V	2528330	9203
V	2528563	9203
V	2528795	9203
V	2529026	9203
V	2529260	9203
V	2529493	9203
V	2529722	9208
V	2529959	9208
V	2530195	9205
V	2530427	9205
V	2530659	9205
V	2530891	9205
V	2531125	9205
V	2532048	9205
V	2532510	9205
V	2533202	9205
V	2533419	9205
V	2533650	9205
V	2534114	9205
V	2534573	9208
V	2535266	9208
V	2535729	9203
V	2537355	9203
V	2537596	9203
V	2537833	9203
V	2538075	9203
V	2538314	9203
V	2538554	9203
V	2538793	9203
V	2539034	9208
V	2539976	9208
V	2540452	9214
V	2540690	9219
V	2541401	9214
V	2541873	9214
V	2542578	9214
V	2543029	9214
V	2543263	9214
V	2543496	9214
V	2543723	9214
V	2543953	9219
V	2544430	9219
V	2544905	9216
V	2545138	9216
V	2545372	9216
V	2546289	9216
V	2547191	9216
V	2547883	9216
V	2549029	9219
V	2549265	9219
V	2549722	9219
V	2550188	9219
V	2550425	9216
V	2550650	9216
V	2551322	9216
V	2551554	9219
V	2552498	9219
V	2552737	9214
V	2552976	9214
V	2553217	9214
V	2553459	9214
V	2553933	9214
V	2554172	9219
V	2555096	9214
V	2555801	9214
V	2556039	9225
V	2556278	9225
V	2556518	9227
V	2556984	9225
V	2557216	9225
V	2557448	9225
V	2557682	9225
V	2557916	9225
V	2558147	9225
V	2558380	9225
V	2559306	9227
V	2559769	9227
V	2560003	9227
V	2560467	9227
V	2561161	9227
V	2561616	9230
V	2562309	9230
V	2563225	9230
V	2563460	9230
V	2564154	9230
V	2566205	9225
V	2566676	9225
V	2566914	9225
V	2567151	9225
V	2567392	9225
V	2567632	9225
V	2567872	9225
V	2568112	9230
V	2569989	9241
V	2570685	9238
V	2570918	9236
V	2571380	9236
V	2571613	9236
V	2571847	9236
V	2572079	9236
V	2572311	9238
V	2573015	9238
V	2573248	9238
V	2573710	9238
V	2574630	9238
V	2574863	9238
V	2575098	9238
V	2575332	9241
V	2576711	9241
V	2577175	9241
V	2577866	9241
V	2578331	9238
V	2578793	9238
V	2579028	9238
V	2579731	9241
V	2579970	9236
V	2580440	9236
V	2580675	9236
V	2580916	9236
V	2581156	9241
V	2582566	9247
V	2582806	9247
V	2583275	9247
V	2583508	9247
V	2583741	9247
V	2583974	9247
V	2584188	9252
V	2584428	9249
V	2585126	9249
V	2585359	9249
V	2585822	9249
V	2586054	9249
V	2586519	9249
V	2586753	9252
V	2588828	9252
V	2589062	9252
V	2589297	9249
V	2590220	9252
V	2591140	9252
V	2591373	9247
V	2592066	9247
V	2592305	9247
V	2592546	9247
V	2592786	9263
V	2593730	9258
V	2594425	9258
V	2594659	9258
V	2594895	9258
V	2595128	9258
V	2595362	9260
V	2596280	9260
V	2596977	9260
V	2597670	9260
V	2598363	9263
V	2599285	9263
V	2600200	9260
V	2601356	9258
V	2602296	9258
V	2602531	9258
V	2602769	9258
V	2603477	9263
V	2604656	9258
V	2605130	9269
V	2605370	9274
V	2605611	9269
V	2605844	9269
V	2606309	9269
V	2606544	9269
V	2606776	9269
V	2607009	9271
V	2610221	9271
V	2610455	9271
V	2610688	9271
V	2611150	9271
V	2611845	9274
V	2614135	9274
V	2615280	9271
V	2616220	9269
V	2616461	9269
V	2616698	9269
V	2616937	9269
V	2617177	9269
V	2617418	9271
V	2617890	9269
V	2618130	9280
V	2618838	9280
V	2619077	9280
V	2619314	9280
V	2619555	9285
V	2619795	9280
V	2620264	9280
V	2620498	9280
V	2620731	9280
V	2620961	9280
V	2621194	9280
V	2621427	9280
V	2621656	9285
V	2621896	9285
V	2623080	9282
V	2624458	9282
V	2624693	9282
V	2624927	9282
V	2625160	9282
V	2625622	9282
V	2626297	9282
V	2626531	9282
V	2627664	9282
V	2628349	9282
V	2628582	9282
V	2629047	9285
V	2629742	9285
V	2629975	9285
V	2630205	9282
V	2630664	9282
V	2631598	9282
V	2633485	9280
V	2633725	9280
V	2633966	9282
V	2635142	9291
V	2635619	9291
V	2635858	9296
V	2636334	9293
V	2636568	9293
V	2636799	9291
V	2637259	9291
V	2637476	9291
V	2637709	9291
V	2637943	9291
V	2638176	9291
V	2638410	9296
V	2639122	9296
V	2639364	9293
V	2639597	9293
V	2639831	9293
V	2640522	9293
V	2641440	9293
V	2641674	9296
V	2643027	9296
V	2643262	9296
V	2643493	9296
V	2643940	9293
V	2644404	9293
V	2645768	9293
V	2646006	9291
V	2646482	9291
V	2646722	9291
V	2646963	9293
V	2647203	9293
V	2647677	9293
V	2648153	9296
V	2648626	9302
V	2649340	9302
V	2649572	9302
V	2649804	9302
V	2650037	9302
V	2650270	9302
V	2650503	9302
V	2650734	9302
V	2650947	9304
V	2652298	9304
V	2652760	9304
V	2652997	9304
V	2653231	9304
V	2653695	9304
V	2654619	9307
V	2655544	9307
V	2655779	9307
V	2656243	9307
V	2656705	9307
V	2656936	9304
V	2658783	9302
V	2659258	9302
V	2659497	9302
V	2659736	9302
V	2659976	9304
V	2660447	9307
V	2661389	9302
V	2661625	9313
V	2662078	9313
V	2662311	9313
V	2662543	9315
V	2664829	9315
V	2665293	9315
V	2665753	9315
V	2666210	9315
V	2668048	9315
V	2668281	9315
V	2668509	9313
V	2669691	9313
V	2669928	9313
V	2670165	9313
