OpFlag	BusinessEntityID	CreditCardID	ModifiedDate
V	6036	5157	2011-11-14 00:00:00
V	6037	14028	2014-03-25 00:00:00
V	6038	10189	2013-07-28 00:00:00
V	6039	11049	2014-01-17 00:00:00
V	6040	3630	2014-02-06 00:00:00
V	6041	7741	2013-03-29 00:00:00
V	6042	12607	2014-06-09 00:00:00
V	6043	978	2011-11-03 00:00:00
V	6044	11731	2014-06-24 00:00:00
V	6045	8360	2013-10-18 00:00:00
V	6046	7936	2012-03-26 00:00:00
V	6047	6632	2014-02-08 00:00:00
V	6048	10432	2013-08-22 00:00:00
V	6049	4784	2013-12-27 00:00:00
V	6050	19039	2013-11-12 00:00:00
V	6051	16793	2013-09-14 00:00:00
V	6052	485	2013-10-02 00:00:00
V	6053	1517	2013-08-28 00:00:00
V	6054	2857	2012-12-11 00:00:00
V	6055	6020	2012-07-11 00:00:00
V	6056	5050	2014-02-20 00:00:00
V	6057	12812	2014-04-19 00:00:00
V	6058	6603	2013-05-13 00:00:00
V	6059	9585	2014-03-30 00:00:00
V	6060	7900	2012-11-18 00:00:00
V	6061	12515	2012-06-21 00:00:00
V	6062	2455	2012-12-31 00:00:00
V	6063	17365	2013-09-01 00:00:00
V	6064	8999	2013-10-20 00:00:00
V	6065	17182	2013-09-10 00:00:00
V	6066	5169	2013-12-01 00:00:00
V	6067	5888	2012-02-21 00:00:00
V	6068	16634	2012-11-24 00:00:00
V	6069	14138	2014-05-31 00:00:00
V	6070	15662	2012-10-23 00:00:00
V	6071	17058	2013-11-24 00:00:00
V	6072	11602	2014-01-04 00:00:00
V	6073	5503	2011-10-14 00:00:00
V	6074	14568	2013-09-20 00:00:00
V	6075	18491	2012-09-05 00:00:00
V	6076	16883	2013-10-16 00:00:00
V	6077	18913	2013-07-04 00:00:00
V	6078	743	2012-01-10 00:00:00
V	6079	5297	2013-05-07 00:00:00
V	6080	6956	2012-04-16 00:00:00
V	6081	10455	2013-07-01 00:00:00
V	6082	40	2013-08-25 00:00:00
V	6083	11480	2012-11-14 00:00:00
V	6084	14216	2014-04-14 00:00:00
V	6085	14231	2012-09-02 00:00:00
V	6086	6348	2014-01-07 00:00:00
V	6087	16830	2013-09-07 00:00:00
V	6088	13958	2014-04-18 00:00:00
V	6089	2968	2012-04-15 00:00:00
V	6090	13683	2012-02-26 00:00:00
V	6091	10969	2013-09-24 00:00:00
V	6092	17186	2013-12-15 00:00:00
V	6093	7789	2014-06-15 00:00:00
V	6094	2873	2013-11-29 00:00:00
V	6095	5195	2012-01-12 00:00:00
V	6096	683	2013-06-09 00:00:00
V	6097	9616	2013-04-03 00:00:00
V	6098	2735	2014-04-23 00:00:00
V	6099	14268	2014-05-06 00:00:00
V	6100	8597	2014-03-10 00:00:00
V	6101	7410	2012-07-25 00:00:00
V	6102	9584	2011-08-30 00:00:00
V	6103	4921	2013-08-27 00:00:00
V	6104	10275	2013-04-26 00:00:00
V	6105	3800	2012-04-26 00:00:00
V	6106	17953	2012-07-19 00:00:00
V	6107	17964	2014-01-05 00:00:00
V	6108	11021	2013-03-18 00:00:00
V	6109	13283	2014-03-24 00:00:00
V	6110	14512	2013-07-14 00:00:00
V	6111	6448	2014-02-17 00:00:00
V	6112	17726	2013-06-30 00:00:00
V	6113	113	2012-07-21 00:00:00
V	6114	13507	2014-05-18 00:00:00
V	6115	15599	2012-11-05 00:00:00
V	6116	11466	2014-01-05 00:00:00
V	6117	1534	2014-03-18 00:00:00
V	6118	11026	2014-02-06 00:00:00
V	6119	1168	2012-09-14 00:00:00
V	6120	9431	2013-12-27 00:00:00
V	6121	14613	2013-06-18 00:00:00
V	6122	16403	2013-09-06 00:00:00
V	6123	7429	2012-09-14 00:00:00
V	6124	17634	2012-07-08 00:00:00
V	6125	2609	2011-10-07 00:00:00
V	6126	3507	2014-04-28 00:00:00
V	6127	1785	2012-11-08 00:00:00
V	6128	5537	2012-05-30 00:00:00
V	6129	11769	2013-08-03 00:00:00
V	6130	2169	2013-09-06 00:00:00
V	6131	4430	2011-09-26 00:00:00
V	6132	10914	2011-12-11 00:00:00
V	6133	18607	2012-03-24 00:00:00
V	6134	15963	2011-06-04 00:00:00
V	6135	5517	2013-01-11 00:00:00
V	6136	10877	2014-03-04 00:00:00
V	6137	17361	2011-11-20 00:00:00
V	6138	268	2011-09-16 00:00:00
V	6139	9391	2013-12-05 00:00:00
V	6140	8398	2013-01-11 00:00:00
V	6141	11479	2014-02-12 00:00:00
V	6142	12098	2013-03-04 00:00:00
V	6143	515	2014-05-20 00:00:00
V	6144	3470	2013-11-09 00:00:00
V	6145	1169	2012-12-15 00:00:00
V	6146	18300	2013-05-18 00:00:00
V	6147	15530	2013-07-05 00:00:00
V	6148	11500	2011-12-07 00:00:00
V	6149	18310	2013-10-11 00:00:00
V	6150	9009	2013-10-28 00:00:00
V	6151	8696	2014-06-27 00:00:00
V	6152	15855	2013-10-30 00:00:00
V	6153	12507	2013-04-06 00:00:00
V	6154	15377	2012-05-22 00:00:00
V	6155	9284	2014-01-25 00:00:00
V	6156	13911	2013-09-24 00:00:00
V	6157	10508	2014-05-17 00:00:00
V	6158	13529	2014-05-22 00:00:00
V	6159	14572	2013-10-17 00:00:00
V	6160	17523	2013-11-14 00:00:00
V	6161	4680	2014-02-12 00:00:00
V	6162	9360	2012-03-04 00:00:00
V	6163	16457	2011-10-31 00:00:00
V	6164	12586	2013-03-13 00:00:00
V	6165	14900	2012-06-30 00:00:00
V	6166	3632	2013-09-13 00:00:00
V	6167	14402	2012-11-11 00:00:00
V	6168	11894	2014-02-07 00:00:00
V	6169	5341	2013-04-04 00:00:00
V	6170	677	2014-06-29 00:00:00
V	6171	5479	2013-10-19 00:00:00
V	6172	12095	2014-01-13 00:00:00
V	6173	493	2013-12-10 00:00:00
V	6174	2532	2011-09-08 00:00:00
V	6175	18086	2013-08-29 00:00:00
V	6176	16940	2014-03-22 00:00:00
V	6177	11073	2014-01-17 00:00:00
V	6178	2510	2014-06-22 00:00:00
V	6179	13574	2013-03-23 00:00:00
V	6180	9484	2013-02-24 00:00:00
V	6181	4672	2013-08-12 00:00:00
V	6182	19010	2014-05-19 00:00:00
V	6183	17626	2012-12-22 00:00:00
V	6184	19148	2013-08-29 00:00:00
V	6185	11293	2014-05-19 00:00:00
V	6186	12916	2013-05-24 00:00:00
V	6187	8161	2013-10-04 00:00:00
V	6188	14818	2012-11-18 00:00:00
V	6189	16559	2014-03-24 00:00:00
V	6190	6879	2013-04-13 00:00:00
V	6191	15587	2014-03-15 00:00:00
V	6192	1056	2013-10-31 00:00:00
V	6193	16810	2013-08-20 00:00:00
V	6194	11370	2013-07-09 00:00:00
V	6195	19107	2013-09-08 00:00:00
V	6196	10703	2013-12-28 00:00:00
V	6197	3964	2014-04-15 00:00:00
V	6198	18136	2013-08-16 00:00:00
V	6199	12342	2013-07-23 00:00:00
V	6200	11429	2013-10-29 00:00:00
V	6201	12114	2013-02-21 00:00:00
V	6202	4484	2012-11-20 00:00:00
V	6203	18070	2014-05-06 00:00:00
V	6204	2435	2014-06-04 00:00:00
V	6205	15546	2012-02-10 00:00:00
V	6206	18631	2013-10-27 00:00:00
V	6207	8911	2013-08-17 00:00:00
V	6208	9261	2014-04-03 00:00:00
V	6209	14528	2014-03-13 00:00:00
V	6210	2296	2011-12-15 00:00:00
V	6211	5811	2012-10-29 00:00:00
V	6212	36	2013-09-03 00:00:00
V	6213	6064	2014-05-26 00:00:00
V	6214	587	2013-05-22 00:00:00
V	6215	5144	2013-01-08 00:00:00
V	6216	3300	2013-08-16 00:00:00
V	6217	5352	2013-08-15 00:00:00
V	6218	14205	2014-01-16 00:00:00
V	6219	6268	2012-04-09 00:00:00
V	6220	15272	2013-11-11 00:00:00
V	6221	725	2013-11-09 00:00:00
V	6222	14705	2011-09-10 00:00:00
V	6223	1124	2014-03-25 00:00:00
V	6224	16427	2013-07-01 00:00:00
V	6225	15892	2013-07-10 00:00:00
V	6226	15692	2013-03-07 00:00:00
V	6227	9133	2013-10-27 00:00:00
V	6228	16214	2013-11-06 00:00:00
V	6229	5054	2011-06-26 00:00:00
V	6230	10594	2013-12-18 00:00:00
V	6231	5611	2014-01-03 00:00:00
V	6232	4409	2013-12-21 00:00:00
V	6233	14640	2013-07-25 00:00:00
V	6234	2754	2012-11-06 00:00:00
V	6235	12168	2011-11-07 00:00:00
V	6236	12336	2013-07-05 00:00:00
V	6237	14	2013-11-19 00:00:00
V	6238	17408	2013-05-01 00:00:00
V	6239	6687	2014-02-21 00:00:00
V	6240	11766	2014-03-14 00:00:00
V	6241	9424	2014-03-22 00:00:00
V	6242	15194	2013-08-26 00:00:00
V	6243	11870	2013-10-29 00:00:00
V	6244	16717	2013-11-13 00:00:00
V	6245	389	2013-10-30 00:00:00
V	6246	12008	2014-03-15 00:00:00
V	6247	11970	2013-07-20 00:00:00
V	6248	16356	2014-04-29 00:00:00
V	6249	761	2014-05-15 00:00:00
V	6250	15148	2014-05-21 00:00:00
V	6251	13307	2013-09-11 00:00:00
V	6252	15427	2014-04-15 00:00:00
V	6253	9191	2014-01-26 00:00:00
V	6254	17814	2013-06-30 00:00:00
V	6255	2442	2013-09-09 00:00:00
V	6256	1793	2012-03-14 00:00:00
V	6257	18457	2013-10-12 00:00:00
V	6258	8752	2012-03-02 00:00:00
V	6259	3648	2014-04-28 00:00:00
V	6260	11792	2013-10-20 00:00:00
V	6261	2025	2012-02-24 00:00:00
V	6262	10121	2013-11-22 00:00:00
V	6263	6930	2012-03-21 00:00:00
V	6264	768	2013-05-23 00:00:00
V	6265	2756	2013-08-29 00:00:00
V	6266	4643	2013-01-17 00:00:00
V	6267	5928	2014-02-10 00:00:00
V	6268	4427	2014-02-19 00:00:00
V	6269	17195	2013-10-02 00:00:00
V	6270	5948	2013-11-13 00:00:00
V	6271	12061	2012-06-01 00:00:00
V	6272	10540	2013-10-16 00:00:00
V	6273	1284	2013-04-24 00:00:00
V	6274	5296	2013-07-27 00:00:00
V	6275	7430	2013-08-01 00:00:00
V	6276	2260	2011-12-16 00:00:00
V	6277	19176	2013-11-17 00:00:00
V	6278	13532	2014-02-11 00:00:00
V	6279	13392	2013-07-06 00:00:00
V	6280	6614	2013-10-14 00:00:00
V	6281	1828	2013-04-28 00:00:00
V	6282	5636	2012-10-07 00:00:00
V	6283	14478	2013-10-03 00:00:00
V	6284	8031	2014-03-08 00:00:00
V	6285	12640	2014-02-05 00:00:00
V	6286	10274	2011-12-08 00:00:00
V	6287	4577	2013-06-12 00:00:00
V	6288	2900	2013-07-16 00:00:00
V	6289	5935	2013-07-29 00:00:00
V	6290	2374	2013-02-26 00:00:00
V	6291	15581	2012-01-22 00:00:00
V	6292	10516	2013-08-18 00:00:00
V	6293	11053	2013-09-02 00:00:00
V	6294	6152	2013-11-27 00:00:00
V	6295	11698	2013-11-17 00:00:00
V	6296	10488	2014-01-15 00:00:00
V	6297	14169	2014-06-07 00:00:00
V	6298	1215	2013-08-12 00:00:00
V	6299	7953	2013-10-20 00:00:00
V	6300	14763	2012-08-09 00:00:00
V	6301	10923	2014-05-22 00:00:00
V	6302	9400	2011-07-05 00:00:00
V	6303	13424	2013-08-13 00:00:00
V	6304	3319	2014-03-04 00:00:00
V	6305	16835	2013-07-27 00:00:00
V	6306	2592	2013-08-29 00:00:00
V	6307	12003	2011-10-17 00:00:00
V	6308	5630	2014-01-01 00:00:00
V	6309	6685	2013-08-05 00:00:00
V	6310	7932	2014-02-28 00:00:00
V	6311	2585	2013-04-08 00:00:00
V	6312	16330	2012-10-16 00:00:00
V	6313	10517	2013-01-27 00:00:00
V	6314	19089	2012-03-25 00:00:00
V	6315	18956	2014-03-07 00:00:00
V	6316	6131	2014-05-03 00:00:00
V	6317	18423	2011-09-09 00:00:00
V	6318	329	2012-04-23 00:00:00
V	6319	11878	2013-11-06 00:00:00
V	6320	1754	2013-05-03 00:00:00
V	6321	952	2014-03-22 00:00:00
V	6322	14424	2013-08-25 00:00:00
V	6323	12949	2013-10-01 00:00:00
V	6324	6977	2013-08-23 00:00:00
V	6325	2969	2014-06-15 00:00:00
V	6326	10730	2013-07-29 00:00:00
V	6327	15566	2013-10-13 00:00:00
V	6328	7299	2013-09-13 00:00:00
V	6329	13343	2013-01-07 00:00:00
V	6330	4681	2012-05-17 00:00:00
V	6331	1766	2013-07-25 00:00:00
V	6332	17734	2014-01-03 00:00:00
V	6333	13464	2013-08-19 00:00:00
V	6334	16620	2012-11-20 00:00:00
V	6335	1792	2014-04-19 00:00:00
V	6336	12679	2014-01-13 00:00:00
V	6337	3597	2014-03-10 00:00:00
V	6338	16245	2013-10-15 00:00:00
V	6339	12092	2012-07-27 00:00:00
V	6340	14143	2012-11-21 00:00:00
V	6341	4302	2013-08-14 00:00:00
V	6342	14012	2013-12-16 00:00:00
V	6343	11965	2013-11-24 00:00:00
V	6344	10153	2011-12-02 00:00:00
V	6345	13239	2014-03-29 00:00:00
V	6346	18879	2014-05-05 00:00:00
V	6347	9305	2012-08-03 00:00:00
V	6348	2988	2013-02-26 00:00:00
V	6349	1502	2014-05-16 00:00:00
V	6350	1583	2014-01-10 00:00:00
V	6351	3506	2013-07-26 00:00:00
V	6352	10042	2013-08-13 00:00:00
V	6353	11224	2013-12-28 00:00:00
V	6354	9866	2013-09-13 00:00:00
V	6355	14380	2013-12-15 00:00:00
V	6356	9862	2013-08-10 00:00:00
V	6357	6715	2013-07-17 00:00:00
V	6358	8315	2013-08-02 00:00:00
V	6359	10039	2013-01-16 00:00:00
V	6360	9526	2014-02-18 00:00:00
V	6361	13799	2014-01-01 00:00:00
V	6362	134	2014-01-03 00:00:00
V	6363	3723	2014-06-08 00:00:00
V	6364	2985	2013-05-09 00:00:00
V	6365	6712	2014-05-30 00:00:00
V	6366	3873	2013-10-05 00:00:00
V	6367	10653	2011-06-19 00:00:00
V	6368	3562	2014-03-17 00:00:00
V	6369	12926	2013-10-09 00:00:00
V	6370	17002	2011-12-22 00:00:00
V	6371	559	2014-01-19 00:00:00
V	6372	5063	2013-04-22 00:00:00
V	6373	15399	2013-11-20 00:00:00
V	6374	3203	2014-06-06 00:00:00
V	6375	5112	2012-05-12 00:00:00
V	6376	14753	2013-04-22 00:00:00
V	6377	10245	2011-06-16 00:00:00
V	6378	2890	2014-03-19 00:00:00
V	6379	8833	2014-05-23 00:00:00
V	6380	8430	2013-11-09 00:00:00
V	6381	18676	2013-07-01 00:00:00
V	6382	15059	2013-09-21 00:00:00
V	6383	9142	2014-02-06 00:00:00
V	6384	5979	2014-03-18 00:00:00
V	6385	17320	2014-02-28 00:00:00
V	6386	1046	2013-08-21 00:00:00
V	6387	4720	2013-07-02 00:00:00
V	6388	16698	2014-01-17 00:00:00
V	6389	14362	2014-04-13 00:00:00
V	6390	7995	2013-12-10 00:00:00
V	6391	9829	2014-01-02 00:00:00
V	6392	5689	2014-04-26 00:00:00
V	6393	10630	2012-06-23 00:00:00
V	6394	12742	2014-01-10 00:00:00
V	6395	9727	2013-12-16 00:00:00
V	6396	19031	2014-03-14 00:00:00
V	6397	10182	2014-01-17 00:00:00
V	6398	8003	2014-06-21 00:00:00
V	6399	3352	2013-07-15 00:00:00
V	6400	16103	2014-01-07 00:00:00
V	6401	737	2013-11-15 00:00:00
V	6402	19235	2013-04-30 00:00:00
V	6403	14926	2012-06-18 00:00:00
V	6404	14921	2014-04-04 00:00:00
V	6405	1827	2012-05-02 00:00:00
V	6406	3012	2012-03-02 00:00:00
V	6407	16753	2014-03-09 00:00:00
V	6408	10823	2013-11-15 00:00:00
V	6409	9457	2013-07-02 00:00:00
V	6410	7035	2013-10-03 00:00:00
V	6411	997	2013-11-20 00:00:00
V	6412	10595	2014-04-25 00:00:00
V	6413	3801	2014-02-10 00:00:00
V	6414	9568	2013-10-17 00:00:00
V	6415	8362	2014-02-14 00:00:00
V	6416	10498	2011-11-18 00:00:00
V	6417	19023	2014-05-25 00:00:00
V	6418	14275	2012-01-03 00:00:00
V	6419	7451	2014-02-10 00:00:00
V	6420	716	2013-08-04 00:00:00
V	6421	10388	2014-05-28 00:00:00
V	6422	13777	2013-08-13 00:00:00
V	6423	14241	2013-09-19 00:00:00
V	6424	8025	2014-03-02 00:00:00
V	6425	17929	2012-06-11 00:00:00
V	6426	5319	2014-04-06 00:00:00
V	6427	5490	2014-05-28 00:00:00
V	6428	6150	2013-11-15 00:00:00
V	6429	14886	2014-01-02 00:00:00
V	6430	13987	2013-08-22 00:00:00
V	6431	14256	2014-03-17 00:00:00
V	6432	18181	2014-05-29 00:00:00
V	6433	2309	2013-03-25 00:00:00
V	6434	12374	2014-04-19 00:00:00
V	6435	2245	2013-01-07 00:00:00
V	6436	16716	2011-06-29 00:00:00
V	6437	3838	2013-12-20 00:00:00
V	6438	3195	2013-11-17 00:00:00
V	6439	5800	2013-08-15 00:00:00
V	6440	16823	2011-09-15 00:00:00
V	6441	12844	2013-11-18 00:00:00
V	6442	18967	2013-12-22 00:00:00
V	6443	12738	2014-01-02 00:00:00
V	6444	5968	2013-03-14 00:00:00
V	6445	18002	2014-04-23 00:00:00
V	6446	6612	2014-01-06 00:00:00
V	6447	14443	2014-05-06 00:00:00
V	6448	16012	2013-08-28 00:00:00
V	6449	17067	2014-04-04 00:00:00
V	6450	15979	2013-04-12 00:00:00
V	6451	2039	2013-12-27 00:00:00
V	6452	16747	2012-07-01 00:00:00
V	6453	12193	2013-11-24 00:00:00
V	6454	11485	2013-07-25 00:00:00
V	6455	1855	2014-01-13 00:00:00
V	6456	13027	2012-05-04 00:00:00
V	6457	4866	2013-08-14 00:00:00
V	6458	14113	2014-04-02 00:00:00
V	6459	18672	2013-12-16 00:00:00
V	6460	4416	2014-02-02 00:00:00
V	6461	18277	2014-02-10 00:00:00
V	6462	17555	2013-08-13 00:00:00
V	6463	967	2011-10-13 00:00:00
V	6464	16891	2011-06-25 00:00:00
V	6465	8963	2013-10-22 00:00:00
V	6466	15969	2013-05-05 00:00:00
V	6467	11407	2011-06-07 00:00:00
V	6468	17596	2013-10-26 00:00:00
V	6469	17069	2013-04-18 00:00:00
V	6470	12819	2011-11-08 00:00:00
V	6471	13565	2013-03-04 00:00:00
V	6472	6763	2013-11-02 00:00:00
V	6473	2462	2012-03-08 00:00:00
V	6474	16865	2011-10-27 00:00:00
V	6475	17617	2012-04-19 00:00:00
V	6476	11183	2014-05-15 00:00:00
V	6477	335	2013-08-04 00:00:00
V	6478	17519	2012-03-14 00:00:00
V	6479	9663	2013-08-23 00:00:00
V	6480	8562	2014-01-14 00:00:00
V	6481	6929	2014-01-12 00:00:00
V	6482	644	2012-02-24 00:00:00
V	6483	13795	2012-06-22 00:00:00
V	6484	10208	2013-10-05 00:00:00
V	6485	7661	2011-12-18 00:00:00
V	6486	5653	2014-06-29 00:00:00
V	6487	9178	2013-10-27 00:00:00
V	6488	16781	2014-05-30 00:00:00
V	6489	9109	2013-05-07 00:00:00
V	6490	6754	2013-10-22 00:00:00
V	6491	9720	2011-07-24 00:00:00
V	6492	16417	2013-04-27 00:00:00
V	6493	11136	2014-02-13 00:00:00
V	6494	7849	2014-03-27 00:00:00
V	6495	15320	2013-08-23 00:00:00
V	6496	8155	2014-04-11 00:00:00
V	6497	612	2013-07-11 00:00:00
V	6498	8231	2014-01-22 00:00:00
V	6499	11889	2014-05-07 00:00:00
V	6500	12206	2014-01-28 00:00:00
V	6501	1779	2013-08-02 00:00:00
V	6502	16314	2012-11-03 00:00:00
V	6503	1333	2012-06-01 00:00:00
V	6504	4046	2012-01-28 00:00:00
V	6505	11121	2011-12-20 00:00:00
V	6506	16755	2014-03-20 00:00:00
V	6507	1921	2012-03-21 00:00:00
V	6508	4449	2013-07-07 00:00:00
V	6509	17304	2013-01-16 00:00:00
V	6510	16260	2012-04-02 00:00:00
V	6511	12199	2014-05-24 00:00:00
V	6512	14272	2013-07-21 00:00:00
V	6513	12549	2011-12-18 00:00:00
V	6514	13959	2014-01-17 00:00:00
V	6515	15415	2014-02-02 00:00:00
V	6516	18543	2013-10-07 00:00:00
V	6517	13636	2014-04-28 00:00:00
V	6518	13580	2014-04-27 00:00:00
V	6519	11912	2013-08-22 00:00:00
V	6520	7927	2014-01-14 00:00:00
V	6521	5640	2013-11-18 00:00:00
V	6522	2069	2013-06-22 00:00:00
V	6523	8652	2013-04-05 00:00:00
V	6524	8427	2012-09-17 00:00:00
V	6525	7255	2014-02-04 00:00:00
V	6526	56	2014-03-16 00:00:00
V	6527	1790	2013-12-12 00:00:00
V	6528	3089	2014-02-13 00:00:00
V	6529	12637	2012-02-23 00:00:00
V	6530	3248	2013-10-06 00:00:00
V	6531	7801	2014-01-02 00:00:00
V	6532	16131	2013-07-08 00:00:00
V	6533	17427	2013-10-27 00:00:00
V	6534	1017	2011-10-28 00:00:00
V	6535	12622	2013-10-26 00:00:00
V	6536	18830	2012-05-26 00:00:00
V	6537	3843	2013-07-18 00:00:00
V	6538	3064	2013-05-21 00:00:00
V	6539	935	2014-04-14 00:00:00
V	6540	15128	2014-02-03 00:00:00
V	6541	2955	2013-12-05 00:00:00
V	6542	2338	2014-02-07 00:00:00
V	6543	14510	2013-12-26 00:00:00
V	6544	17189	2012-08-19 00:00:00
V	6545	3993	2013-12-24 00:00:00
V	6546	16338	2014-03-04 00:00:00
V	6547	4062	2013-11-19 00:00:00
V	6548	12108	2013-02-14 00:00:00
V	6549	12654	2013-09-10 00:00:00
V	6550	7510	2013-07-07 00:00:00
V	6551	16998	2014-03-16 00:00:00
V	6552	3412	2011-09-19 00:00:00
V	6553	12175	2013-11-01 00:00:00
V	6554	4848	2013-05-10 00:00:00
V	6555	6216	2013-09-27 00:00:00
V	6556	10820	2013-04-26 00:00:00
V	6557	3100	2013-10-01 00:00:00
V	6558	17117	2011-10-10 00:00:00
V	6559	12372	2013-09-15 00:00:00
V	6560	11249	2013-10-09 00:00:00
V	6561	7516	2013-11-07 00:00:00
V	6562	2903	2014-03-23 00:00:00
V	6563	6910	2011-08-08 00:00:00
V	6564	7715	2013-07-31 00:00:00
V	6565	5959	2014-01-22 00:00:00
V	6566	9086	2012-10-17 00:00:00
V	6567	7498	2014-02-18 00:00:00
V	6568	15183	2013-09-01 00:00:00
V	6569	11291	2013-11-30 00:00:00
V	6570	9073	2013-06-20 00:00:00
V	6571	9298	2014-05-16 00:00:00
V	6572	17088	2014-04-16 00:00:00
V	6573	800	2011-12-09 00:00:00
V	6574	12470	2014-05-10 00:00:00
V	6575	2894	2013-07-16 00:00:00
V	6576	11734	2011-10-26 00:00:00
V	6577	837	2012-03-08 00:00:00
V	6578	3792	2012-09-11 00:00:00
V	6579	1542	2014-03-06 00:00:00
V	6580	7342	2014-01-24 00:00:00
V	6581	4912	2013-02-26 00:00:00
V	6582	11711	2014-04-29 00:00:00
V	6583	4698	2012-11-23 00:00:00
V	6584	10649	2014-05-22 00:00:00
V	6585	8354	2014-05-26 00:00:00
V	6586	1625	2013-09-04 00:00:00
V	6587	154	2013-09-16 00:00:00
V	6588	15472	2012-09-11 00:00:00
V	6589	2726	2011-07-30 00:00:00
V	6590	3783	2013-04-04 00:00:00
V	6591	12587	2014-04-13 00:00:00
V	6592	17293	2014-04-14 00:00:00
V	6593	14087	2013-04-06 00:00:00
V	6594	18121	2013-08-29 00:00:00
V	6595	6674	2013-12-20 00:00:00
V	6596	14164	2012-10-28 00:00:00
V	6597	9533	2013-10-03 00:00:00
V	6598	3066	2013-09-17 00:00:00
V	6599	18737	2012-11-26 00:00:00
V	6600	4540	2014-06-27 00:00:00
V	6601	11885	2013-08-29 00:00:00
V	6602	6137	2014-04-17 00:00:00
V	6603	11795	2013-07-25 00:00:00
V	6604	7131	2013-08-21 00:00:00
V	6605	3926	2013-08-30 00:00:00
V	6606	1843	2013-11-04 00:00:00
V	6607	16714	2013-01-06 00:00:00
V	6608	6141	2014-02-21 00:00:00
V	6609	2073	2014-01-16 00:00:00
V	6610	3118	2014-01-11 00:00:00
V	6611	7908	2013-04-17 00:00:00
V	6612	13439	2013-09-20 00:00:00
V	6613	5516	2014-03-27 00:00:00
V	6614	11408	2012-05-10 00:00:00
V	6615	14677	2014-06-28 00:00:00
V	6616	9878	2012-02-23 00:00:00
V	6617	12447	2012-07-13 00:00:00
V	6618	96	2014-01-17 00:00:00
V	6619	4325	2012-12-29 00:00:00
V	6620	6099	2013-06-01 00:00:00
V	6621	15519	2012-05-10 00:00:00
V	6622	7647	2012-01-15 00:00:00
V	6623	12668	2014-02-12 00:00:00
V	6624	7211	2014-03-30 00:00:00
V	6625	17354	2012-09-02 00:00:00
V	6626	15006	2013-11-24 00:00:00
V	6627	10298	2012-02-13 00:00:00
V	6628	2162	2013-07-16 00:00:00
V	6629	1386	2013-09-05 00:00:00
V	6630	4539	2012-01-13 00:00:00
V	6631	7626	2014-05-13 00:00:00
V	6632	17792	2013-11-22 00:00:00
V	6633	12969	2012-08-22 00:00:00
V	6634	10402	2013-07-27 00:00:00
V	6635	18617	2011-09-12 00:00:00
V	6636	8922	2014-01-28 00:00:00
V	6637	219	2014-01-07 00:00:00
V	6638	11223	2013-05-01 00:00:00
V	6639	12797	2013-09-28 00:00:00
V	6640	11055	2012-08-23 00:00:00
V	6641	10118	2013-11-27 00:00:00
V	6642	8295	2014-03-27 00:00:00
V	6643	9804	2014-03-26 00:00:00
V	6644	473	2013-09-06 00:00:00
V	6645	17630	2014-06-16 00:00:00
V	6646	17661	2013-11-28 00:00:00
V	6647	14155	2013-10-12 00:00:00
V	6648	9892	2012-04-20 00:00:00
V	6649	18255	2014-06-25 00:00:00
V	6650	18979	2013-05-15 00:00:00
V	6651	15812	2013-12-06 00:00:00
V	6652	8975	2014-03-05 00:00:00
V	6653	346	2013-12-24 00:00:00
V	6654	11613	2013-07-04 00:00:00
V	6655	4787	2013-04-02 00:00:00
V	6656	13705	2013-11-13 00:00:00
V	6657	11237	2013-07-31 00:00:00
V	6658	10953	2013-04-09 00:00:00
V	6659	12887	2013-07-22 00:00:00
V	6660	14495	2014-05-15 00:00:00
V	6661	3901	2014-04-30 00:00:00
V	6662	1438	2013-08-06 00:00:00
V	6663	10179	2014-06-25 00:00:00
V	6664	6583	2013-08-20 00:00:00
V	6665	12834	2011-06-18 00:00:00
V	6666	18215	2012-03-03 00:00:00
V	6667	15986	2013-08-18 00:00:00
V	6668	9247	2014-01-27 00:00:00
V	6669	4557	2011-11-20 00:00:00
V	6670	477	2014-04-07 00:00:00
V	6671	4685	2013-08-20 00:00:00
V	6672	8271	2013-09-12 00:00:00
V	6673	18448	2014-02-20 00:00:00
V	6674	7658	2014-04-14 00:00:00
V	6675	14433	2013-12-10 00:00:00
V	6676	584	2013-07-08 00:00:00
V	6677	1857	2014-06-08 00:00:00
V	6678	16413	2013-07-25 00:00:00
V	6679	11366	2012-02-17 00:00:00
V	6680	10621	2013-09-24 00:00:00
V	6681	2035	2012-07-20 00:00:00
V	6682	2159	2014-05-27 00:00:00
V	6683	8123	2014-03-15 00:00:00
V	6684	2046	2012-08-25 00:00:00
V	6685	15911	2013-02-27 00:00:00
V	6686	4704	2013-10-29 00:00:00
V	6687	15885	2013-05-14 00:00:00
V	6688	15029	2013-12-08 00:00:00
V	6689	17877	2014-03-09 00:00:00
V	6690	5810	2012-09-04 00:00:00
V	6691	9805	2013-01-24 00:00:00
V	6692	5445	2013-08-12 00:00:00
V	6693	9770	2014-04-05 00:00:00
V	6694	2418	2013-11-23 00:00:00
V	6695	3683	2012-12-21 00:00:00
V	6696	6656	2013-07-14 00:00:00
V	6697	2119	2013-01-25 00:00:00
V	6698	9390	2013-09-06 00:00:00
V	6699	15958	2012-03-17 00:00:00
V	6700	1263	2013-07-07 00:00:00
V	6701	13112	2013-12-09 00:00:00
V	6702	10973	2014-02-06 00:00:00
