\P\	Pos	TerritoryID\
V	1096439	4
V	1096677	4
V	1096915	9
V	1097156	9
V	1097399	9
V	1097636	9
V	1097872	8
V	1098108	10
V	1098351	1
V	1098590	4
V	1098829	8
V	1099067	8
V	1099306	9
V	1099542	1
V	1099778	4
V	1100016	9
V	1100258	9
V	1100480	1
V	1100714	9
V	1100957	7
V	1101192	10
V	1101436	10
V	1101679	8
V	1101916	6
V	1102157	8
V	1102389	1
V	1102622	10
V	1102864	4
V	1103102	9
V	1103343	4
V	1103576	1
V	1103813	4
V	1104049	1
V	1104287	9
V	1104528	9
V	1104765	7
V	1105001	10
V	1105242	4
V	1105481	1
V	1105720	4
V	1105960	1
V	1106193	9
V	1106435	9
V	1106678	1
V	1106910	9
V	1107146	7
V	1107383	10
V	1107623	4
V	1107860	10
V	1108080	1
V	1108301	4
V	1108539	9
V	1108763	9
V	1109005	8
V	1109243	8
V	1109482	8
V	1109719	10
V	1109957	4
V	1110190	9
V	1110429	7
V	1110666	10
V	1110904	7
V	1111140	1
V	1111377	6
V	1111619	1
V	1111855	7
V	1112087	7
V	1112319	6
V	1112556	6
V	1112792	6
V	1113030	9
V	1113270	9
V	1113507	9
V	1113745	10
V	1113983	1
V	1114219	6
V	1114455	9
V	1114677	10
V	1114916	9
V	1115159	7
V	1115397	7
V	1115633	10
V	1115874	9
V	1116114	9
V	1116354	9
V	1116592	10
V	1116836	8
V	1117072	1
V	1117310	4
V	1117548	4
V	1117785	4
V	1118024	4
V	1118257	9
V	1118499	1
V	1118732	4
V	1118983	6
V	1119231	3
V	1119478	1
V	1119725	2
V	1119978	6
V	1120228	3
V	1120485	10
V	1120746	1
V	1120995	4
V	1121247	6
V	1121504	6
V	1121759	7
V	1122005	6
V	1122264	6
V	1122510	6
V	1122755	4
V	1123004	6
V	1123251	6
V	1123509	3
V	1123755	6
V	1124014	6
V	1124272	1
V	1124521	4
V	1124767	1
V	1125021	4
V	1125277	4
V	1125530	4
V	1125783	4
V	1126036	4
V	1126282	4
V	1126526	7
V	1126781	3
V	1127035	7
V	1127287	6
V	1127536	6
V	1127794	1
V	1128041	6
V	1128295	6
V	1128548	3
V	1128803	1
V	1129053	4
V	1129302	1
V	1129558	10
V	1129812	6
V	1130059	6
V	1130313	7
V	1130568	3
V	1130822	3
V	1131071	5
V	1131319	2
V	1131576	6
V	1131834	6
V	1132086	6
V	1132344	6
V	1132601	4
V	1132855	3
V	1133105	5
V	1133350	4
V	1133600	4
V	1133848	4
V	1134096	1
V	1134350	7
V	1134596	3
V	1134850	6
V	1135104	6
V	1135360	6
V	1135611	10
V	1135865	6
V	1136112	6
V	1136358	4
V	1136611	5
V	1136854	4
V	1137094	5
V	1137345	3
V	1137597	2
V	1137850	4
V	1138094	4
V	1138347	4
V	1138596	5
V	1138848	4
V	1139097	3
V	1139347	2
V	1139591	4
V	1139840	4
V	1140097	2
V	1140347	3
V	1140592	4
V	1140847	4
V	1141096	4
V	1141349	4
V	1141599	2
V	1141846	4
V	1142098	3
V	1142347	4
V	1142600	1
V	1142847	3
V	1143087	1
V	1143336	4
V	1143591	1
V	1143838	10
V	1144096	1
V	1144345	10
V	1144595	10
V	1144852	1
V	1145101	5
V	1145349	2
V	1145602	5
V	1145856	2
V	1146104	5
V	1146340	4
V	1146593	4
V	1146848	5
V	1147098	10
V	1147352	8
V	1147585	8
V	1147823	10
V	1148066	4
V	1148303	1
V	1148541	10
V	1148785	4
V	1149017	9
V	1149257	9
V	1149499	9
V	1149738	4
V	1149977	10
V	1150219	7
V	1150450	4
V	1150686	1
V	1150921	4
V	1151158	1
V	1151373	9
V	1151612	9
V	1151856	9
V	1152090	7
V	1152328	10
V	1152570	10
V	1152813	7
V	1153043	7
V	1153281	8
V	1153518	4
V	1153755	4
V	1153991	1
V	1154229	10
V	1154473	4
V	1154712	1
V	1154950	9
V	1155192	9
V	1155433	9
V	1155674	9
V	1155916	1
V	1156152	4
V	1156383	9
V	1156626	7
V	1156863	7
V	1157095	6
V	1157336	1
V	1157572	8
V	1157812	4
V	1158047	4
V	1158279	6
V	1158515	4
V	1158748	9
V	1158989	9
V	1159229	4
V	1159450	9
V	1159693	7
V	1159928	7
V	1160165	10
V	1160409	10
V	1160652	6
V	1160895	9
V	1161137	10
V	1161377	7
V	1161613	10
V	1161856	8
V	1162094	8
V	1162327	10
V	1162570	4
V	1162807	4
V	1163046	4
V	1163278	1
V	1163510	4
V	1163742	9
V	1163984	9
V	1164225	9
V	1164466	9
V	1164707	4
V	1164946	9
V	1165183	10
V	1165423	6
V	1165661	4
V	1165901	9
V	1166143	9
V	1166385	1
V	1166624	6
V	1166867	9
V	1167107	9
V	1167347	9
V	1167590	9
V	1167826	10
V	1168064	8
V	1168297	8
V	1168537	9
V	1168775	9
V	1169015	9
V	1169258	9
V	1169494	10
V	1169738	1
V	1169973	4
V	1170211	4
V	1170447	1
V	1170686	9
V	1170909	9
V	1171152	9
V	1171394	10
V	1171636	9
V	1171855	7
V	1172092	10
V	1172331	7
V	1172569	7
V	1172807	1
V	1173040	4
V	1173277	7
V	1173516	4
V	1173753	4
V	1173991	6
V	1174233	4
V	1174466	4
V	1174700	9
V	1174942	9
V	1175186	8
V	1175421	10
V	1175664	8
V	1175883	8
V	1176120	8
V	1176358	7
V	1176595	10
V	1176838	7
V	1177076	1
V	1177313	4
V	1177550	4
V	1177790	9
V	1178032	1
V	1178271	9
V	1178513	9
V	1178757	9
V	1179000	9
V	1179219	8
V	1179457	7
V	1179690	1
V	1179927	10
V	1180171	9
V	1180413	9
V	1180654	9
V	1180896	9
V	1181136	4
V	1181375	9
V	1181615	9
V	1181856	10
V	1182100	7
V	1182338	8
V	1182574	8
V	1182809	7
V	1183046	7
V	1183279	8
V	1183512	1
V	1183748	4
V	1183983	1
V	1184221	4
V	1184454	9
V	1184697	9
V	1184936	4
V	1185176	9
V	1185419	9
V	1185655	9
V	1185892	10
V	1186135	8
V	1186367	10
V	1186610	4
V	1186849	9
V	1187091	7
V	1187326	7
V	1187559	8
V	1187793	6
V	1188034	4
V	1188272	7
V	1188511	1
V	1188744	1
V	1188977	9
V	1189221	9
V	1189464	9
V	1189701	10
V	1189944	4
V	1190181	8
V	1190419	1
V	1190658	4
V	1190888	9
V	1191130	9
V	1191372	9
V	1191613	9
V	1191856	9
V	1192092	9
V	1192330	7
V	1192566	7
V	1192787	7
V	1193025	8
V	1193263	10
V	1193506	1
V	1193745	9
V	1193986	9
V	1194227	4
V	1194465	9
V	1194708	7
V	1194946	8
V	1195183	7
V	1195417	8
V	1195656	7
V	1195894	1
V	1196132	1
V	1196371	9
V	1196610	9
V	1196853	1
V	1197091	4
V	1197329	9
V	1197572	9
V	1197815	9
V	1198059	7
V	1198296	7
V	1198534	10
V	1198775	1
V	1199012	4
V	1199248	6
V	1199485	9
V	1199726	6
V	1199968	9
V	1200211	9
V	1200436	9
V	1200678	9
V	1200921	9
V	1201157	9
V	1201393	7
V	1201632	10
V	1201876	9
V	1202116	1
V	1202356	10
V	1202598	10
V	1202841	10
V	1203061	8
V	1203300	7
V	1203538	4
V	1203770	4
V	1204003	4
V	1204218	6
V	1204443	4
V	1204682	9
V	1204925	7
V	1205163	10
V	1205400	4
V	1205637	1
V	1205874	1
V	1206111	1
V	1206350	4
V	1206588	4
V	1206821	9
V	1207063	9
V	1207287	9
V	1207527	6
V	1207767	10
V	1208009	8
V	1208245	8
V	1208477	7
V	1208715	8
V	1208955	7
V	1209194	4
V	1209433	4
V	1209665	9
V	1209905	9
V	1210147	9
V	1210389	10
V	1210626	9
V	1210869	10
V	1211111	8
V	1211346	7
V	1211561	4
V	1211800	8
V	1212038	9
V	1212280	9
V	1212523	9
V	1212761	7
V	1213000	1
V	1213236	10
V	1213478	4
V	1213716	4
V	1213954	6
V	1214191	9
V	1214432	9
V	1214675	7
V	1214911	8
V	1215150	4
V	1215387	6
V	1215630	10
V	1215873	9
V	1216116	9
V	1216357	9
V	1216601	9
V	1216837	8
V	1217073	6
V	1217313	10
V	1217556	1
V	1217794	9
V	1218034	9
V	1218276	4
V	1218514	9
V	1218758	9
V	1218999	9
V	1219239	10
V	1219481	7
V	1219716	8
V	1219952	7
V	1220190	10
V	1220431	7
V	1220664	8
V	1220901	4
V	1221137	10
V	1221381	4
V	1221613	6
V	1221849	6
V	1222084	9
V	1222326	9
V	1222567	10
V	1222810	7
V	1223049	10
V	1223292	9
V	1223532	9
V	1223773	9
V	1224013	9
V	1224253	7
V	1224489	8
V	1224719	10
V	1224961	9
V	1225202	9
V	1225444	9
V	1225685	9
V	1225904	5
V	1226158	3
V	1226407	1
V	1226654	7
V	1226900	5
V	1227153	3
V	1227407	6
V	1227653	4
V	1227905	4
V	1228153	2
V	1228400	4
V	1228654	1
V	1228906	1
V	1229144	1
V	1229390	6
V	1229647	4
V	1229896	1
V	1230150	1
V	1230399	3
V	1230648	1
V	1230897	6
V	1231153	2
V	1231406	5
V	1231652	2
V	1231904	6
V	1232160	7
V	1232415	1
V	1232661	1
V	1232916	4
V	1233165	5
V	1233414	5
V	1233667	6
V	1233920	6
V	1234173	7
V	1234424	6
V	1234684	1
V	1234935	5
V	1235189	4
V	1235443	6
V	1235700	4
V	1235955	2
V	1236210	10
V	1236466	10
V	1236719	3
V	1236968	7
V	1237219	4
V	1237475	2
V	1237726	5
V	1237974	6
V	1238232	6
V	1238485	4
V	1238739	2
V	1238985	1
V	1239229	2
V	1239477	4
V	1239722	3
V	1239969	3
V	1240222	4
V	1240467	2
V	1240720	1
V	1240970	10
V	1241224	3
V	1241479	5
V	1241722	5
V	1241966	5
V	1242208	8
V	1242446	7
V	1242684	1
V	1242918	9
V	1243158	4
V	1243398	5
V	1243631	1
V	1243864	9
V	1244104	10
V	1244347	8
V	1244586	7
V	1244818	10
V	1245056	10
V	1245293	8
V	1245527	9
V	1245767	9
V	1246006	4
V	1246236	9
V	1246478	9
V	1246720	9
V	1246962	10
V	1247204	10
V	1247448	6
V	1247689	4
V	1247922	9
V	1248165	9
V	1248408	9
V	1248650	10
V	1248893	8
V	1249129	9
V	1249369	9
V	1249611	9
V	1249851	1
V	1250089	9
V	1250328	9
V	1250565	10
V	1250808	10
V	1251046	9
V	1251288	9
V	1251529	4
V	1251768	6
V	1252010	9
V	1252253	9
V	1252496	9
V	1252736	8
V	1252972	10
V	1253214	7
V	1253451	10
V	1253695	1
V	1253928	1
V	1254161	9
V	1254404	9
V	1254646	1
V	1254882	10
V	1255124	7
V	1255364	7
V	1255602	1
V	1255841	1
V	1256073	4
V	1256305	9
V	1256530	9
V	1256770	9
V	1257013	9
V	1257250	7
V	1257486	8
V	1257724	1
V	1257962	4
V	1258201	4
V	1258441	4
V	1258680	9
V	1258924	9
V	1259165	9
V	1259408	7
V	1259646	7
V	1259879	9
V	1260120	9
V	1260363	6
V	1260606	4
V	1260838	1
V	1261070	9
V	1261312	9
V	1261552	9
V	1261789	9
V	1262025	10
V	1262268	10
V	1262511	4
V	1262747	9
V	1262989	4
V	1263227	9
V	1263470	9
V	1263710	10
V	1263951	10
V	1264195	4
V	1264433	4
V	1264666	4
V	1264905	9
V	1265147	9
V	1265390	7
V	1265627	10
V	1265870	8
V	1266107	10
V	1266349	10
V	1266591	8
V	1266828	4
V	1267067	9
V	1267291	1
V	1267512	9
V	1267754	9
V	1267997	9
V	1268235	10
V	1268479	1
V	1268718	4
V	1268956	1
V	1269195	9
V	1269438	9
V	1269680	8
V	1269917	10
V	1270155	8
V	1270388	9
V	1270628	1
V	1270867	4
V	1271100	9
V	1271344	9
V	1271588	9
V	1271830	9
V	1272066	8
V	1272303	10
V	1272547	7
V	1272782	4
V	1273001	6
V	1273239	4
V	1273471	9
V	1273712	1
V	1273951	1
V	1274184	9
V	1274427	7
V	1274663	10
V	1274904	4
V	1275123	1
V	1275362	4
V	1275601	4
V	1275835	9
V	1276079	9
V	1276321	10
V	1276564	7
V	1276799	8
V	1277031	6
V	1277271	4
V	1277510	9
V	1277753	9
V	1277993	10
V	1278234	1
V	1278471	9
V	1278713	9
V	1278956	9
V	1279193	10
V	1279437	7
V	1279675	7
V	1279910	9
V	1280150	1
V	1280389	9
V	1280631	9
V	1280873	8
V	1281106	9
V	1281346	9
V	1281587	1
V	1281826	9
V	1282069	9
V	1282313	9
V	1282553	8
V	1282791	8
V	1283027	10
V	1283269	4
V	1283506	1
V	1283743	9
V	1283985	6
V	1284225	9
V	1284468	9
V	1284711	9
V	1284947	10
V	1285189	7
V	1285424	10
V	1285669	8
V	1285899	1
V	1286135	4
V	1286373	9
V	1286612	9
V	1286852	4
V	1287082	4
V	1287297	9
V	1287541	9
V	1287784	9
V	1288020	9
V	1288257	8
V	1288475	7
V	1288714	10
V	1288958	8
V	1289198	4
V	1289436	9
V	1289678	4
V	1289911	7
V	1290149	1
V	1290386	4
V	1290621	9
V	1290858	7
V	1291095	10
V	1291339	7
V	1291579	9
V	1291820	9
V	1292042	9
V	1292282	4
V	1292520	9
V	1292763	9
V	1293007	9
V	1293243	10
V	1293481	9
V	1293703	4
V	1293939	8
V	1294174	1
V	1294409	9
V	1294648	9
V	1294890	9
V	1295133	10
V	1295358	10
V	1295600	10
V	1295843	8
V	1296078	1
V	1296316	9
V	1296558	9
V	1296794	9
V	1297031	7
V	1297264	8
V	1297499	4
V	1297731	9
V	1297973	9
V	1298214	9
V	1298456	7
V	1298694	7
V	1298912	1
V	1299149	9
V	1299389	9
V	1299629	4
V	1299867	6
V	1300110	6
V	1300353	6
V	1300608	3
V	1300861	6
V	1301109	6
V	1301361	1
V	1301606	5
V	1301852	6
V	1302101	4
V	1302352	6
V	1302603	6
V	1302856	6
V	1303104	2
V	1303349	1
V	1303599	6
V	1303858	1
V	1304113	1
V	1304360	6
V	1304606	7
V	1304856	2
V	1305105	4
V	1305361	1
V	1305604	6
V	1305855	10
V	1306113	10
V	1306368	4
V	1306613	5
V	1306863	10
V	1307122	6
V	1307377	3
V	1307627	2
V	1307878	6
V	1308133	6
V	1308389	6
V	1308639	6
V	1308896	6
V	1309146	4
V	1309399	6
V	1309647	4
V	1309903	3
V	1310147	7
V	1310396	4
V	1310641	3
V	1310884	1
V	1311132	4
V	1311379	4
V	1311631	2
V	1311884	6
V	1312140	4
V	1312396	6
V	1312646	5
V	1312895	6
V	1313150	5
V	1313406	5
V	1313659	1
V	1313913	3
V	1314167	6
V	1314426	1
V	1314683	5
V	1314934	7
V	1315189	6
V	1315443	4
V	1315697	6
V	1315952	1
V	1316206	6
V	1316454	6
V	1316711	4
V	1316965	1
V	1317220	6
V	1317479	1
V	1317722	2
V	1317971	4
V	1318223	5
V	1318467	4
V	1318718	1
V	1318969	2
V	1319223	1
V	1319476	2
V	1319729	3
V	1319984	2
V	1320238	7
V	1320489	3
V	1320738	6
V	1320983	5
V	1321229	5
V	1321481	2
V	1321736	5
V	1321990	4
V	1322241	7
V	1322493	4
V	1322747	3
V	1322994	7
V	1323249	3
V	1323499	3
V	1323744	4
V	1323998	5
V	1324249	7
V	1324504	3
V	1324748	1
V	1325001	4
V	1325250	6
V	1325508	4
V	1325762	6
V	1326018	4
V	1326265	1
V	1326509	1
V	1326753	5
V	1326998	5
V	1327247	4
V	1327500	3
V	1327756	5
V	1328001	5
V	1328254	1
V	1328502	4
V	1328756	4
V	1329008	6
V	1329261	5
V	1329507	4
V	1329756	2
V	1330003	2
V	1330257	2
V	1330509	5
V	1330761	4
V	1331017	1
V	1331270	10
V	1331520	1
V	1331769	10
V	1332023	10
V	1332277	3
V	1332532	1
V	1332785	3
V	1333030	2
V	1333282	5
V	1333531	4
V	1333769	1
V	1334004	9
V	1334247	9
V	1334490	9
V	1334730	4
V	1334951	1
V	1335189	1
V	1335426	4
V	1335663	9
V	1335899	10
V	1336139	8
V	1336375	8
V	1336610	9
V	1336854	9
V	1337096	9
V	1337335	9
V	1337577	1
V	1337816	4
V	1338049	9
V	1338288	10
V	1338530	8
V	1338766	7
V	1339005	10
V	1339244	8
V	1339477	8
V	1339715	7
V	1339954	9
V	1340191	9
V	1340427	10
V	1340668	10
V	1340909	10
V	1341152	7
V	1341385	9
V	1341629	9
V	1341872	9
V	1342114	9
V	1342355	9
V	1342598	9
V	1342840	6
V	1343081	4
V	1343319	1
V	1343556	9
V	1343797	9
V	1344038	4
V	1344271	9
V	1344509	7
V	1344747	6
V	1344989	10
V	1345233	9
V	1345476	9
V	1345717	4
V	1345956	1
V	1346195	1
V	1346433	8
V	1346671	10
V	1346911	4
V	1347147	7
V	1347368	8
V	1347606	6
V	1347848	1
V	1348085	1
V	1348317	1
V	1348544	1
V	1348776	4
V	1349010	9
V	1349251	9
V	1349491	9
V	1349733	9
V	1349974	9
V	1350217	9
V	1350460	9
V	1350700	1
V	1350939	6
V	1351181	9
V	1351422	9
V	1351664	10
V	1351905	7
V	1352141	7
V	1352378	7
V	1352612	4
V	1352850	8
V	1353089	9
V	1353332	9
V	1353575	1
V	1353808	9
V	1354051	9
V	1354287	10
V	1354528	7
V	1354768	10
V	1355011	10
V	1355254	7
V	1355488	8
V	1355721	9
V	1355964	9
V	1356206	9
V	1356449	9
V	1356691	4
V	1356929	1
V	1357168	7
V	1357407	10
V	1357651	9
V	1357894	6
V	1358136	6
V	1358361	9
V	1358600	10
V	1358842	10
V	1359083	9
V	1359326	9
V	1359568	10
V	1359810	7
V	1360043	9
V	1360285	9
V	1360527	9
V	1360769	4
V	1361008	1
V	1361246	9
V	1361487	9
V	1361729	9
V	1361966	8
V	1362201	10
V	1362444	8
V	1362681	8
V	1362919	4
V	1363155	8
V	1363394	9
V	1363637	9
V	1363880	9
V	1364122	9
V	1364363	1
V	1364600	7
V	1364839	7
V	1365076	8
V	1365314	10
V	1365555	4
V	1365792	4
V	1366030	9
V	1366273	9
V	1366515	4
V	1366752	4
V	1366985	9
V	1367204	8
V	1367439	9
V	1367681	9
V	1367924	9
V	1368167	9
V	1368408	1
V	1368646	6
V	1368882	9
V	1369123	9
V	1369365	1
V	1369604	9
V	1369842	10
V	1370068	8
V	1370306	9
V	1370548	6
V	1370790	10
V	1371030	10
V	1371273	7
V	1371509	8
V	1371747	8
V	1371987	9
V	1372231	9
V	1372475	9
V	1372717	9
V	1372956	9
V	1373199	4
V	1373438	9
V	1373678	8
V	1373915	7
V	1374153	7
V	1374390	10
V	1374633	9
V	1374876	9
V	1375118	9
V	1375360	9
V	1375603	9
V	1375843	9
V	1376083	1
V	1376321	4
V	1376553	9
V	1376790	8
V	1377028	10
V	1377264	4
V	1377499	9
V	1377743	9
V	1377984	9
V	1378226	4
V	1378464	1
V	1378701	4
V	1378939	7
V	1379177	10
V	1379420	9
V	1379663	9
V	1379887	9
V	1380124	9
V	1380364	1
V	1380600	1
V	1380834	1
V	1381061	9
V	1381302	9
V	1381539	7
V	1381775	7
V	1382011	10
V	1382249	8
V	1382487	9
V	1382729	9
V	1382971	4
V	1383209	4
V	1383449	4
V	1383681	4
V	1383913	9
V	1384154	9
V	1384395	7
V	1384634	10
V	1384877	8
V	1385115	8
V	1385351	8
V	1385589	10
V	1385824	7
V	1386054	4
V	1386291	9
V	1386535	9
V	1386777	9
V	1387019	9
V	1387258	9
V	1387499	1
V	1387732	9
V	1387969	4
V	1388201	10
V	1388445	10
V	1388686	8
V	1388924	8
V	1389163	9
V	1389405	6
V	1389647	4
V	1389886	4
V	1390123	4
V	1390356	9
V	1390598	8
V	1390833	7
V	1391069	8
V	1391307	10
V	1391547	8
V	1391783	8
V	1392019	10
V	1392258	10
V	1392503	9
V	1392745	9
V	1392986	4
V	1393223	9
V	1393466	9
V	1393707	9
V	1393943	9
V	1394162	7
V	1394396	10
V	1394634	7
V	1394867	1
V	1395103	9
V	1395345	4
V	1395578	4
V	1395793	10
V	1396035	9
V	1396277	4
V	1396514	8
V	1396753	8
V	1396986	7
V	1397219	9
V	1397462	9
V	1397704	9
V	1397946	4
V	1398185	4
V	1398418	5
V	1398658	4
V	1398906	4
V	1399156	2
V	1399410	3
V	1399654	3
V	1399903	1
V	1400143	10
V	1400403	6
V	1400656	7
V	1400905	6
V	1401159	6
V	1401414	3
V	1401658	4
V	1401908	4
V	1402152	6
V	1402400	6
V	1402651	5
V	1402901	10
V	1403151	4
V	1403397	4
V	1403645	1
V	1403899	3
V	1404153	7
V	1404402	6
V	1404657	6
V	1404913	6
V	1405161	5
V	1405406	10
V	1405660	4
V	1405914	5
V	1406165	4
V	1406414	3
V	1406654	2
V	1406907	3
V	1407155	4
V	1407408	2
V	1407662	6
V	1407920	4
V	1408177	6
V	1408432	4
V	1408684	6
V	1408942	6
V	1409200	4
V	1409451	5
V	1409698	7
V	1409952	4
V	1410206	4
V	1410458	4
V	1410704	3
V	1410960	1
V	1411209	1
V	1411463	5
V	1411699	6
V	1411956	1
V	1412205	4
V	1412462	3
V	1412715	1
V	1412961	6
V	1413220	3
V	1413475	1
V	1413728	7
V	1413981	7
V	1414224	4
V	1414470	6
V	1414728	6
V	1414981	5
V	1415236	10
V	1415495	6
V	1415744	3
V	1415997	6
V	1416256	3
V	1416497	4
V	1416750	5
V	1416999	6
V	1417253	2
V	1417503	6
V	1417748	5
V	1417996	10
V	1418253	4
V	1418502	4
V	1418754	5
V	1419003	4
V	1419253	4
V	1419499	4
V	1419756	4
V	1420000	3
V	1420247	2
V	1420494	2
V	1420743	4
V	1420998	4
V	1421251	4
V	1421499	4
V	1421744	2
V	1421988	3
V	1422232	4
V	1422484	1
V	1422733	4
V	1422985	4
V	1423240	3
V	1423489	1
V	1423733	1
V	1423977	2
V	1424222	10
V	1424470	2
V	1424718	1
V	1424966	10
V	1425208	7
V	1425440	10
V	1425660	10
V	1425903	9
V	1426128	4
V	1426361	9
V	1426601	9
V	1426838	9
V	1427075	7
V	1427308	6
V	1427547	1
V	1427785	9
V	1428027	9
V	1428271	4
V	1428509	6
V	1428749	6
V	1428991	1
V	1429224	10
V	1429467	9
V	1429703	7
V	1429941	9
V	1430185	9
V	1430427	4
V	1430666	9
V	1430908	9
V	1431145	7
V	1431381	8
V	1431618	8
V	1431854	8
V	1432091	9
V	1432334	9
V	1432576	10
V	1432817	8
V	1433055	7
V	1433294	1
V	1433529	10
V	1433773	8
V	1434012	9
V	1434249	9
V	1434490	9
V	1434734	6
V	1434976	4
V	1435214	1
V	1435447	1
V	1435680	9
V	1435922	9
V	1436161	9
V	1436402	9
V	1436635	7
V	1436873	7
V	1437109	1
V	1437346	4
V	1437583	1
V	1437815	9
V	1438055	8
V	1438290	8
V	1438526	10
V	1438764	8
V	1439003	9
V	1439246	1
V	1439482	4
V	1439718	4
V	1439950	10
V	1440189	7
V	1440428	10
V	1440666	10
V	1440903	8
V	1441142	7
V	1441380	9
V	1441622	9
V	1441865	9
V	1442108	9
V	1442349	9
V	1442591	1
V	1442829	9
V	1443069	9
V	1443309	9
V	1443551	9
V	1443794	4
V	1444033	4
V	1444267	9
V	1444509	9
V	1444748	8
V	1444981	6
V	1445218	9
V	1445458	1
V	1445679	9
V	1445901	10
V	1446144	8
V	1446380	7
V	1446612	8
V	1446852	9
V	1447094	9
V	1447337	9
V	1447561	9
V	1447798	7
V	1448034	7
V	1448272	8
V	1448507	10
V	1448748	10
V	1448986	10
V	1449229	9
V	1449471	9
V	1449713	9
V	1449956	9
V	1450198	4
V	1450437	1
V	1450676	4
V	1450906	1
V	1451139	6
V	1451364	9
V	1451607	9
V	1451829	9
V	1452065	9
V	1452301	10
V	1452542	7
V	1452781	9
V	1453006	9
V	1453247	9
V	1453490	4
V	1453729	9
V	1453972	8
V	1454208	7
V	1454446	10
V	1454684	4
V	1454917	7
V	1455156	10
V	1455400	9
V	1455643	4
V	1455881	9
V	1456117	10
V	1456359	1
V	1456597	6
V	1456822	4
V	1457061	9
V	1457301	10
V	1457545	7
V	1457782	7
V	1458019	10
V	1458262	1
V	1458498	9
V	1458741	9
V	1458982	10
V	1459224	8
V	1459458	10
V	1459698	8
V	1459936	9
V	1460179	9
V	1460421	6
V	1460663	9
V	1460904	9
V	1461145	10
V	1461385	7
V	1461622	7
V	1461859	10
V	1462102	7
V	1462338	7
V	1462574	1
V	1462813	8
V	1463051	9
V	1463294	9
V	1463537	9
V	1463780	4
V	1464019	6
V	1464262	9
V	1464503	9
V	1464739	8
V	1464977	7
V	1465210	8
V	1465429	8
V	1465662	10
V	1465906	10
V	1466150	9
V	1466392	1
V	1466630	4
V	1466868	9
V	1467108	9
V	1467348	9
V	1467584	8
V	1467820	8
V	1468058	10
V	1468296	7
V	1468517	9
V	1468756	9
V	1468999	1
V	1469238	1
V	1469453	4
V	1469685	9
V	1469926	9
V	1470162	1
V	1470401	9
V	1470643	4
V	1470879	6
V	1471115	9
V	1471354	8
V	1471590	10
V	1471832	7
V	1472070	8
V	1472309	1
V	1472546	9
V	1472784	9
V	1473021	10
V	1473262	7
V	1473501	9
V	1473743	9
V	1473986	9
V	1474229	9
V	1474470	10
V	1474712	7
V	1474944	4
V	1475181	6
V	1475424	6
V	1475661	10
V	1475902	9
V	1476144	9
V	1476384	4
V	1476623	7
V	1476856	9
V	1477099	1
V	1477320	1
V	1477558	6
V	1477777	4
V	1478010	9
V	1478252	9
V	1478490	10
V	1478735	9
V	1478977	6
V	1479213	6
V	1479449	8
V	1479685	8
V	1479921	10
V	1480163	8
V	1480402	10
V	1480639	8
V	1480872	9
V	1481097	9
V	1481339	4
V	1481578	9
V	1481818	9
V	1482058	9
V	1482299	9
V	1482536	7
V	1482772	10
V	1483010	9
V	1483251	6
V	1483493	4
V	1483732	1
V	1483947	4
V	1484180	9
V	1484422	9
V	1484665	9
V	1484906	7
V	1485144	8
V	1485379	7
V	1485614	6
V	1485857	9
V	1486099	9
V	1486342	9
V	1486585	9
V	1486828	9
V	1487068	9
V	1487309	10
V	1487552	7
V	1487770	7
V	1488007	7
V	1488247	1
V	1488484	4
V	1488721	1
V	1488959	9
V	1489200	9
V	1489439	9
V	1489681	4
V	1489935	5
V	1490188	3
V	1490439	4
V	1490682	2
V	1490934	1
V	1491188	6
V	1491443	6
V	1491700	1
V	1491950	7
V	1492197	4
V	1492448	4
V	1492705	7
V	1492961	7
V	1493212	5
V	1493457	5
V	1493709	3
V	1493965	4
V	1494215	6
V	1494466	4
V	1494718	4
V	1494974	5
V	1495218	2
V	1495474	1
V	1495726	5
V	1495973	1
V	1496215	1
V	1496458	6
V	1496715	1
V	1496968	1
V	1497218	4
V	1497471	1
V	1497721	3
V	1497971	7
V	1498217	6
V	1498474	6
V	1498734	5
V	1498976	1
V	1499220	3
V	1499469	6
V	1499726	1
V	1499977	10
V	1500230	1
V	1500472	2
V	1500725	5
V	1500980	1
V	1501226	6
V	1501476	5
V	1501726	5
V	1501979	3
V	1502233	6
V	1502486	5
V	1502730	5
V	1502981	2
V	1503227	1
V	1503474	7
V	1503730	2
V	1503981	5
V	1504229	6
V	1504487	3
V	1504732	2
V	1504980	4
V	1505221	1
V	1505462	4
V	1505716	3
V	1505965	5
V	1506210	4
V	1506457	2
V	1506711	1
V	1506961	4
V	1507217	10
V	1507473	10
V	1507724	3
V	1507979	2
V	1508226	8
V	1508464	7
V	1508702	7
V	1508939	8
V	1509174	8
V	1509410	7
V	1509648	7
V	1509879	8
V	1510118	1
V	1510351	1
V	1510581	9
V	1510822	4
V	1511061	6
V	1511303	1
V	1511542	10
V	1511782	4
V	1512020	10
V	1512264	9
V	1512508	9
V	1512752	9
V	1512994	9
V	1513237	9
V	1513462	9
V	1513703	9
V	1513943	8
V	1514181	10
V	1514422	1
V	1514659	9
V	1514903	9
V	1515140	6
V	1515383	7
V	1515619	7
V	1515854	7
V	1516091	7
V	1516324	7
V	1516562	10
V	1516807	1
V	1517039	1
V	1517276	9
V	1517518	9
V	1517758	9
V	1517995	1
V	1518235	4
V	1518474	8
V	1518711	7
