\P\	Pos	CreditCardID\
V	2130953	3684
V	2131182	17762
V	2131411	4278
V	2131645	19225
V	2131872	9342
V	2132101	4172
V	2132336	10481
V	2132566	152
V	2132797	14922
V	2133033	16819
V	2133263	3009
V	2133496	15861
V	2133732	104
V	2133969	9318
V	2134204	14373
V	2134441	13086
V	2134680	17222
V	2134914	15688
V	2135153	9752
V	2135389	18710
V	2135625	1713
V	2135858	9626
V	2136097	10401
V	2136339	4313
V	2136567	9988
V	2136799	6859
V	2137031	12424
V	2137265	639
V	2137496	10309
V	2137730	2254
V	2137965	9444
V	2138412	16882
V	2138652	19096
V	2138885	11843
V	2139119	2775
V	2139349	8062
V	2139582	11843
V	2139816	5985
V	2140046	9974
V	2140280	4179
V	2140516	1167
V	2140748	17178
V	2140982	12064
V	2141216	16014
V	2141443	12411
V	2141674	1872
V	2141899	1488
V	2142128	12080
V	2142358	1869
V	2142584	8655
V	2142813	2995
V	2143047	3158
V	2143278	10654
V	2143730	6577
V	2143959	17817
V	2144194	3623
V	2144426	6433
V	2144652	4151
V	2144881	11770
V	2145116	3166
V	2145345	9287
V	2145578	17364
V	2145812	13929
V	2146049	17546
V	2146285	131
V	2146518	8457
V	2146754	4399
V	2146990	5686
V	2147222	827
V	2147457	583
V	2147690	90
V	2147923	12117
V	2148156	4674
V	2148388	19198
V	2148626	6696
V	2148861	2527
V	2149089	8372
V	2149322	7339
V	2149554	3849
V	2149787	13209
V	2150021	1044
V	2150253	1909
V	2150485	6652
V	2150715	10103
V	2150949	16993
V	2151179	472
V	2151406	5051
V	2151634	16932
V	2151864	9885
V	2152090	6770
V	2152316	17208
V	2152544	10207
V	2152772	2945
V	2153005	18504
V	2153235	6515
V	2153469	6656
V	2153702	6624
V	2153938	6387
V	2154168	3525
V	2154402	6081
V	2154636	19053
V	2154866	6208
V	2155095	18794
V	2155325	14512
V	2155554	11082
V	2155788	1565
V	2156018	14786
V	2156252	10049
V	2156486	18471
V	2156726	2395
V	2156966	2893
V	2157204	6823
V	2157438	17755
V	2157675	3846
V	2157916	6361
V	2158145	10615
V	2158595	5466
V	2158831	7654
V	2159061	4938
V	2159293	17856
V	2159526	18828
V	2159759	11280
V	2159993	10087
V	2160227	1300
V	2160455	14136
V	2160686	17494
V	2160919	2589
V	2161147	3352
V	2161376	16370
V	2161608	4641
V	2161842	10261
V	2162076	15675
V	2162310	16643
V	2162541	10725
V	2162772	5377
V	2163004	3041
V	2163233	14824
V	2163469	7434
V	2163703	12914
V	2163934	8596
V	2164590	18355
V	2164825	14185
V	2165055	13319
V	2165286	381
V	2165513	6533
V	2165745	11390
V	2165979	6455
V	2166201	13110
V	2166430	11921
V	2166664	12414
V	2166894	17951
V	2167125	7184
V	2167360	13731
V	2167596	7011
V	2167829	3976
V	2168067	10315
V	2168301	16250
V	2168540	18536
V	2168776	18893
V	2169016	956
V	2169249	1450
V	2169483	14864
V	2169723	7883
V	2169963	1168
V	2170202	4267
V	2170442	18429
V	2170678	1191
V	2171125	7687
V	2171358	3050
V	2171591	19172
V	2171822	15537
V	2172055	9419
V	2172291	9263
V	2172532	10420
V	2172770	16571
V	2173000	3510
V	2173232	7645
V	2173465	7617
V	2173694	5159
V	2173923	14743
V	2174153	11275
V	2174387	8749
V	2174615	13513
V	2174844	19015
V	2175074	320
V	2175301	5018
V	2175530	14853
V	2175760	10576
V	2175987	8286
V	2176217	13197
V	2176448	6623
V	2176678	6704
V	2176911	2162
V	2177146	1435
V	2177377	14324
V	2177604	17599
V	2177833	14927
V	2178065	8272
V	2178294	9735
V	2178531	2900
V	2178760	7521
V	2178991	11843
V	2179225	16114
V	2179447	14825
V	2179677	6207
V	2179907	2894
V	2180140	14785
V	2180372	1953
V	2180605	4806
V	2180845	12641
V	2181082	1161
V	2181321	8396
V	2181560	15727
V	2181801	3466
V	2182038	13721
V	2182275	13961
V	2182512	2502
V	2182745	6206
V	2182985	14446
V	2183445	6715
V	2183678	8736
V	2183908	16841
V	2184146	13317
V	2184387	16388
V	2184625	17333
V	2184867	17066
V	2185320	10794
V	2185554	8034
V	2185791	1545
V	2186019	10095
V	2186249	11596
V	2186483	14518
V	2186716	4666
V	2186949	10276
V	2187178	5315
V	2187410	2256
V	2187640	3772
V	2187869	10482
V	2188098	1134
V	2188332	8498
V	2188561	15489
V	2188791	6727
V	2189025	13860
V	2189470	14270
V	2189705	350
V	2189935	4010
V	2190166	13545
V	2190393	1411
V	2190621	15494
V	2190857	8241
V	2191093	1793
V	2191328	17844
V	2191570	2417
V	2191806	16740
V	2192044	13019
V	2192285	17961
V	2192518	4873
V	2192751	15089
V	2192984	12523
V	2193219	4088
V	2193453	795
V	2193685	5993
V	2193925	4907
V	2194158	1245
V	2194390	17464
V	2194626	10614
V	2194866	10431
V	2195106	11806
V	2195344	12716
V	2195578	13579
V	2195812	3843
V	2196046	17470
V	2196279	6680
V	2196512	18142
V	2196747	11974
V	2196989	12636
V	2197230	7895
V	2197457	785
V	2197685	19044
V	2197915	18642
V	2198149	10387
V	2198378	9006
V	2198610	5694
V	2198839	5841
V	2199072	17294
V	2199301	18329
V	2199530	10828
V	2199760	6742
V	2199995	2545
V	2200227	16751
V	2200454	9322
V	2200687	10147
V	2200917	6105
V	2201146	6357
V	2201375	15734
V	2201606	2518
V	2201836	11786
V	2202071	8062
V	2202304	3503
V	2202537	2112
V	2202766	19232
V	2202995	16408
V	2203221	7709
V	2203450	13288
V	2203687	12313
V	2203922	13352
V	2204151	2451
V	2204377	11653
V	2204608	18920
V	2204837	9712
V	2205070	10739
V	2205297	7860
V	2205529	16003
V	2205759	11858
V	2205988	4003
V	2206220	2218
V	2206455	5122
V	2206695	11168
V	2206932	12303
V	2207173	5092
V	2207413	8695
V	2207652	4643
V	2207890	14058
V	2208131	8688
V	2208365	7959
V	2208597	11483
V	2208830	12134
V	2209066	14679
V	2209306	14289
V	2209542	18683
V	2209781	399
V	2210015	8883
V	2210255	10711
V	2210494	2607
V	2210954	15506
V	2211195	8744
V	2211431	10926
V	2211665	5273
V	2211897	13600
V	2212349	1764
V	2212580	18569
V	2212810	17997
V	2213250	2729
V	2213694	18963
V	2213924	5158
V	2214152	10848
V	2214386	10907
V	2214615	4481
V	2214845	18772
V	2215076	9352
V	2215305	11696
V	2215535	2200
V	2215764	16809
V	2215997	990
V	2216221	6792
V	2216449	13672
V	2216684	608
V	2217126	11709
V	2217362	3033
V	2217597	9955
V	2217827	2785
V	2218063	17450
V	2218298	4559
V	2218534	6588
V	2218771	12965
V	2219005	16177
V	2219245	2447
V	2219483	15593
V	2219718	2419
V	2219945	12130
V	2220179	17660
V	2220413	19092
V	2220648	3718
V	2220882	4895
V	2221112	18646
V	2221345	8786
V	2221582	12765
V	2221819	13908
V	2222272	11970
V	2222501	11356
V	2222731	11071
V	2222964	14331
V	2223194	13077
V	2223424	10937
V	2223654	11390
V	2223888	3331
V	2224121	693
V	2224350	9768
V	2224579	9129
V	2224809	16141
V	2225038	1038
V	2225266	1521
V	2225494	3024
V	2225723	11495
V	2225953	8893
V	2226182	14099
V	2226413	7775
V	2226644	10102
V	2226871	11057
V	2227100	16533
V	2227330	3978
V	2227559	3462
V	2227792	10974
V	2228242	13251
V	2228479	3314
V	2228712	14279
V	2228949	6275
V	2229182	4323
V	2229416	8051
V	2229650	17718
V	2229883	12219
V	2230121	17852
V	2230356	1026
V	2230590	7349
V	2230830	8100
V	2231056	2730
V	2231286	12180
V	2231519	18575
V	2231748	2629
V	2231976	19153
V	2232206	6773
V	2232434	4811
V	2232665	12724
V	2232898	16186
V	2233129	10693
V	2233363	14272
V	2233591	12619
V	2233824	1405
V	2234053	4337
V	2234283	11558
V	2234513	4465
V	2234744	9107
V	2234973	3175
V	2235419	13610
V	2235650	2743
V	2235879	18923
V	2236111	10115
V	2236346	7570
V	2236582	18393
V	2236819	15718
V	2237057	1759
V	2237289	17859
V	2237529	8894
V	2237978	2943
V	2238210	2569
V	2238450	11621
V	2238690	616
V	2238925	4390
V	2239165	4044
V	2239406	6971
V	2239638	2702
V	2240086	4648
V	2240318	10393
V	2240552	10757
V	2240785	4525
V	2241015	6790
V	2241245	11512
V	2241475	574
V	2241703	18861
V	2241932	6809
V	2242160	2411
V	2242389	7447
V	2242621	3174
V	2242854	2177
V	2243083	14288
V	2243318	8320
V	2243548	2814
V	2243782	14519
V	2244012	2029
V	2244240	12887
V	2244470	13186
V	2244705	8047
V	2244935	4397
V	2245166	2460
V	2245401	5415
V	2245632	3056
V	2245862	15491
V	2246094	17046
V	2246329	9612
V	2246565	6171
V	2246805	15288
V	2247043	18602
V	2247276	7588
V	2247957	17900
V	2248199	2968
V	2248435	18732
V	2248666	13001
V	2248901	5790
V	2249134	7770
V	2249368	4938
V	2249601	3675
V	2249836	12643
V	2250071	6068
V	2250304	3381
V	2250535	17910
V	2250766	9909
V	2250996	6128
V	2251226	685
V	2251457	15008
V	2251688	6960
V	2251915	2233
V	2252357	8330
V	2252591	13119
V	2252822	11843
V	2253055	3627
V	2253288	12438
V	2253518	8780
V	2253747	18857
V	2253981	7798
V	2254210	18729
V	2254439	4797
V	2254675	7421
V	2254904	3973
V	2255131	18369
V	2255361	8617
V	2255595	2824
V	2255823	5717
V	2256052	12342
V	2256287	2233
V	2256731	2285
V	2256964	13969
V	2257196	3627
V	2257429	15999
V	2257663	15661
V	2257899	16649
V	2258136	2231
V	2258370	15716
V	2258607	15416
V	2258840	15363
V	2259077	5470
V	2259313	13932
V	2259549	3854
V	2259786	13683
V	2260023	5798
V	2260256	12252
V	2260490	7158
V	2260730	14980
V	2261187	598
V	2261422	15042
V	2261662	1403
V	2261893	9505
V	2262133	16954
V	2262368	15545
V	2262608	5441
V	2262844	15008
V	2263066	9994
V	2263298	1796
V	2263530	18752
V	2263764	12260
V	2263998	879
V	2264229	7056
V	2264459	18302
V	2264690	4439
V	2264924	11317
V	2265155	11363
V	2265389	18701
V	2265621	9441
V	2265857	17536
V	2266098	2617
V	2266335	10889
V	2266563	4373
V	2266793	6006
V	2267022	9875
V	2267251	3706
V	2267478	6169
V	2267710	1719
V	2267939	1981
V	2268167	5475
V	2268401	14162
V	2268634	18182
V	2268867	2993
V	2269096	9172
V	2269329	13180
V	2269564	9517
V	2269796	8420
V	2270031	1538
V	2270256	16236
V	2270487	4802
V	2270717	13137
V	2271159	6187
V	2271388	11393
V	2271618	15573
V	2271847	12593
V	2272080	14109
V	2272311	15789
V	2272547	899
V	2272775	18842
V	2273007	17000
V	2273242	1136
V	2273467	18933
V	2273907	8920
V	2274140	12497
V	2274374	6268
V	2274609	18148
V	2275064	492
V	2275298	6299
V	2275536	8044
V	2275770	16999
V	2276004	10765
V	2276244	9259
V	2276480	7976
V	2276717	3012
V	2276956	7720
V	2277412	18293
V	2277649	11134
V	2277888	10831
V	2278125	15354
V	2278366	771
V	2278597	12361
V	2278831	14640
V	2279061	2963
V	2279294	13299
V	2279528	17452
V	2279770	10017
V	2280003	17652
V	2280238	8915
V	2280468	7755
V	2280697	17406
V	2280926	1766
V	2281155	4845
V	2281389	9402
V	2281622	4022
V	2281851	10380
V	2282085	11115
V	2282319	4690
V	2282552	9521
V	2282990	890
V	2283209	18298
V	2283440	388
V	2283667	11795
V	2283896	9363
V	2284122	6410
V	2284351	19169
V	2284583	6450
V	2284817	9787
V	2285052	5789
V	2285281	6964
V	2285513	6889
V	2285965	4893
V	2286200	5921
V	2286436	505
V	2286668	6211
V	2286901	1392
V	2287132	17351
V	2287374	6854
V	2287832	11485
V	2288068	16413
V	2288518	1586
V	2288751	16762
V	2288986	6868
V	2289226	7366
V	2289460	16801
V	2289697	16662
V	2289924	5718
V	2290157	19216
V	2290391	13252
V	2290625	1622
V	2290858	13299
V	2291092	2919
V	2291324	1797
V	2291556	8793
V	2291789	17183
V	2292020	15372
V	2292254	3606
V	2292495	15544
V	2292724	5639
V	2292952	10939
V	2293182	18732
V	2293415	6366
V	2293644	14605
V	2293873	4641
V	2294107	18274
V	2294337	10261
V	2294574	3333
V	2294803	12600
V	2295033	1329
V	2295259	1159
V	2295487	10822
V	2295938	11063
V	2296169	4493
V	2296399	15669
V	2296630	7754
V	2296856	6035
V	2297085	15011
V	2297319	13815
V	2297549	3506
V	2297783	866
V	2298014	17846
V	2298245	6142
V	2298471	13791
V	2298701	3225
V	2298934	6999
V	2299164	7229
V	2299392	6825
V	2299620	5202
V	2299848	2655
V	2300077	13707
V	2300307	10543
V	2300538	9501
V	2300770	18902
V	2301007	2066
V	2301240	13957
V	2301698	1416
V	2301938	14003
V	2302173	1070
V	2302405	14080
V	2302861	7614
V	2303102	14162
V	2303335	3745
V	2303568	7813
V	2303801	13900
V	2304035	3570
V	2304267	7787
V	2304498	12310
V	2304736	12281
V	2304969	8425
V	2305196	10402
V	2305427	12986
V	2305658	5825
V	2305887	7420
V	2306124	13041
V	2306353	16182
V	2306587	2745
V	2306819	9341
V	2307260	236
V	2307486	16835
V	2307717	18834
V	2307944	9790
V	2308180	4589
V	2308409	9732
V	2308643	4724
V	2308872	18932
V	2309109	12300
V	2309345	9273
V	2309574	10527
V	2309804	5884
V	2310034	10341
V	2310264	13807
V	2310494	7522
V	2310723	10427
V	2310959	16794
V	2311194	12459
V	2311428	87
V	2311660	6212
V	2311897	10895
V	2312134	17428
V	2312370	894
V	2312604	11226
V	2312840	14636
V	2313074	5724
V	2313307	5296
V	2313541	18975
V	2313780	4458
V	2314020	2191
V	2314257	16916
V	2314495	6652
V	2314730	13985
V	2314964	1815
V	2315195	15607
V	2315431	13354
V	2315665	16431
V	2315907	7552
V	2316140	5260
V	2316371	12376
V	2316600	10189
V	2316832	13384
V	2317278	17495
V	2317509	5767
V	2317741	4667
V	2317969	8209
V	2318198	13802
V	2318433	10164
V	2318663	7470
V	2318895	8355
V	2319123	9362
V	2319353	18966
V	2319584	11821
V	2320031	9468
V	2320263	4217
V	2320497	668
V	2320732	3797
V	2320966	15867
V	2321202	5244
V	2321431	16468
V	2321662	5380
V	2321891	5207
V	2322125	18577
V	2322347	15392
V	2322577	17769
V	2322811	14023
V	2323046	11817
V	2323284	3802
V	2323524	480
V	2323759	9437
V	2323996	1708
V	2324232	18223
V	2324473	419
V	2324711	10384
V	2324950	4058
V	2325186	18918
V	2325423	13437
V	2325660	14425
V	2325896	12975
V	2326132	17698
V	2326367	14839
V	2326602	19020
V	2326838	16563
V	2327080	17581
V	2327322	16811
V	2327564	4019
V	2327803	3155
V	2328042	7853
V	2328278	7941
V	2328504	11713
V	2328738	11272
V	2328972	14061
V	2329206	12750
V	2329439	1
V	2329664	16107
V	2329898	5501
V	2330135	6169
V	2330368	2057
V	2330586	133
V	2330812	19183
V	2331041	14813
V	2331270	5438
V	2331499	5935
V	2331730	14820
V	2331963	7925
V	2332192	3384
V	2332421	9990
V	2332653	6563
V	2332882	15239
V	2333112	9006
V	2333342	18697
V	2333576	11596
V	2333810	5930
V	2334256	15926
V	2334487	2952
V	2334716	5477
V	2334951	17218
V	2335398	11959
V	2335628	9967
V	2335863	10730
V	2336098	18822
V	2336332	14543
V	2336566	2670
V	2336795	1342
V	2337031	16184
V	2337265	9860
V	2337502	1117
V	2337734	16575
V	2337975	2699
V	2338215	13843
V	2338449	6414
V	2338685	18699
V	2339140	13701
V	2339379	8671
V	2339620	6039
V	2339849	8462
V	2340075	6722
V	2340303	7302
V	2340536	16304
V	2340771	5205
V	2341004	16772
V	2341230	15967
V	2341465	18076
V	2341699	10335
V	2341932	5842
V	2342164	4618
V	2342394	8007
V	2342627	17203
V	2342864	2826
V	2343309	17385
V	2343752	91
V	2343980	14286
V	2344213	18916
V	2344447	8630
V	2344885	13185
V	2345329	15212
V	2345559	17494
V	2345791	5704
V	2346020	2495
V	2346249	7076
V	2346481	8496
V	2346711	8169
V	2346945	6038
V	2347171	11902
V	2347402	3099
V	2347632	11394
V	2347868	14784
V	2348102	1140
V	2348335	18220
V	2348572	13449
V	2348813	10106
V	2349051	19115
V	2349290	15707
V	2349527	6372
V	2349764	12969
V	2349998	11430
V	2350235	17032
V	2350469	5725
V	2350704	9076
V	2350936	17334
V	2351173	6295
V	2351416	15453
V	2351663	13939
V	2351916	10343
V	2352166	12857
V	2352421	11645
V	2352681	6065
V	2352938	7829
V	2353192	11874
V	2353454	17038
V	2353710	371
V	2353965	13784
V	2354212	4727
V	2354460	8552
V	2354713	4357
V	2354969	12698
V	2355228	3787
V	2355476	10783
V	2355726	9314
V	2355983	14468
V	2356237	18328
V	2356494	4173
V	2356746	18930
V	2357006	10713
V	2357259	5262
V	2357510	13971
V	2357765	12529
V	2358020	11119
V	2358275	11814
V	2358531	9054
V	2358774	16569
V	2359029	17281
V	2359277	6442
V	2359529	3513
V	2359787	5958
V	2360045	5316
V	2360303	17062
V	2360557	10915
V	2360804	4851
V	2361048	17455
V	2361298	11215
V	2361547	4385
V	2361792	15018
V	2362051	7392
V	2362306	8213
V	2362550	6468
V	2362803	17982
V	2363057	4304
V	2363313	18570
V	2363567	5215
V	2363817	16023
V	2364074	19078
V	2364322	6535
V	2364579	5089
V	2364834	3586
V	2365085	1977
V	2365343	17544
V	2365601	10338
V	2365854	15735
V	2366112	319
V	2366363	18097
V	2366623	12550
V	2366874	8091
V	2367133	2602
V	2367391	12492
V	2367646	4443
V	2367886	14790
V	2368134	6272
V	2368376	14489
V	2368630	2880
V	2368878	55
V	2369131	10553
V	2369383	5347
V	2369631	9617
V	2369878	14814
V	2370131	6536
V	2370383	15369
V	2370636	782
V	2370891	3015
V	2371143	6235
V	2371388	7597
V	2371641	12933
V	2371896	9277
V	2372145	8274
V	2372400	17368
V	2372653	11580
V	2372915	5110
V	2373174	126
V	2373420	11080
V	2373675	12582
V	2373929	14599
V	2374180	11179
V	2374438	6546
V	2374693	17600
V	2374939	8482
V	2375191	14153
V	2375445	11056
V	2375701	16978
V	2375951	19154
V	2376204	1553
V	2376446	14542
V	2376701	14234
V	2376955	14140
V	2377206	9212
V	2377454	230
V	2377705	17748
V	2377957	17978
V	2378207	14938
V	2378458	13480
V	2378710	10139
V	2378956	686
V	2379206	16124
V	2379458	10057
V	2379717	18875
V	2379971	12030
V	2380210	5467
V	2380466	10502
V	2380722	7657
V	2380974	17699
V	2381222	8219
V	2381474	3788
V	2381727	9961
V	2381980	1446
V	2382230	1651
V	2382490	13536
V	2382743	15432
V	2382990	16654
V	2383244	7764
V	2383502	626
V	2383753	7182
V	2384003	18418
V	2384259	10909
V	2384511	5434
V	2384764	18496
V	2385017	7845
V	2385265	12135
V	2385513	16704
V	2385762	18744
V	2386010	9628
V	2386253	9458
V	2386500	18174
V	2386754	17036
V	2387001	953
V	2387249	14261
V	2387499	2273
V	2387749	17669
V	2387998	18460
V	2388239	18813
V	2388488	16754
V	2388739	9647
V	2388985	10899
V	2389238	1803
V	2389481	3490
V	2389725	895
V	2389971	14261
V	2390223	5824
V	2390477	10623
V	2390732	17324
V	2390985	6291
V	2391237	6291
V	2391487	5666
V	2391733	2270
V	2391981	7089
V	2392228	17491
V	2392482	5668
V	2392732	10305
V	2392989	5164
V	2393241	8263
V	2393483	18257
V	2393733	13951
V	2393984	8010
V	2394231	9506
V	2394488	7600
V	2394729	5102
V	2394976	16967
V	2395228	15829
V	2395476	18027
V	2395707	8134
V	2395939	1621
V	2396173	9345
V	2396400	5849
V	2396629	19034
V	2396863	14162
V	2397098	10720
V	2397330	3948
V	2397564	1945
V	2397798	11237
V	2398028	18660
V	2398260	5729
V	2398491	6844
V	2398723	9069
V	2398951	14627
V	2399184	3549
V	2399410	9213
V	2399639	8590
V	2399872	19180
V	2400319	16578
V	2400549	4350
V	2400781	10607
V	2401011	15217
V	2401248	8733
V	2401484	14852
V	2401942	18314
V	2402183	12082
V	2402421	1907
V	2402659	7715
V	2402893	8259
V	2403126	15730
V	2403361	16066
V	2403596	10048
V	2403833	19109
V	2404292	14715
V	2404533	9970
V	2404773	11843
V	2404995	3016
V	2405227	18807
V	2405460	8811
V	2405694	8778
V	2405927	2831
V	2406160	2471
V	2406393	3023
V	2406626	13426
V	2406858	8078
V	2407090	15421
V	2407326	7194
V	2407559	15590
V	2407796	3424
V	2408031	12964
V	2408264	14597
V	2408491	1129
V	2408724	4330
V	2408957	3510
V	2409191	11207
V	2409420	7430
V	2409651	17130
V	2409884	16538
V	2410115	11489
V	2410352	4998
V	2410586	2620
V	2410815	566
V	2411046	12396
V	2411277	10224
V	2411506	5633
V	2411740	5638
V	2411970	16278
V	2412200	13097
V	2412429	12782
V	2412659	4368
V	2412880	14027
V	2413109	9487
V	2413337	6366
V	2413570	16149
V	2413803	9204
V	2414039	5647
V	2414272	3800
V	2414508	16791
V	2414745	3433
V	2414986	10914
V	2415226	7589
V	2415463	11415
V	2415704	14580
V	2415945	18083
V	2416179	14343
V	2416412	11785
V	2416647	11508
V	2416881	9308
V	2417116	18901
V	2417350	6589
V	2417591	578
V	2417829	8315
V	2418278	10532
V	2418511	3237
V	2418961	16908
V	2419195	10279
V	2419426	5063
V	2419667	14885
V	2419909	5391
V	2420138	17379
V	2420369	3193
V	2420595	14484
V	2420825	4610
V	2421054	17941
V	2421283	1880
V	2421512	12432
V	2421742	18585
V	2421976	1558
V	2422204	19139
V	2422438	13739
V	2422665	8145
V	2422894	6993
V	2423125	6831
V	2423355	17608
V	2423585	10296
V	2423817	15235
V	2424052	15248
V	2424289	10347
V	2424523	2947
V	2424752	10799
V	2424980	14475
V	2425202	1779
V	2425429	2467
V	2425667	5818
V	2425900	19076
V	2426137	12442
V	2426371	18830
V	2426608	4807
V	2426844	18080
V	2427084	14460
V	2427320	1231
V	2427552	12103
V	2427787	13554
V	2428028	2595
V	2428267	10289
V	2428501	2260
V	2428740	2094
V	2428980	13241
V	2429222	13446
V	2429458	12620
V	2429698	17304
V	2429938	10082
V	2430175	1646
V	2430407	8690
V	2430641	15639
V	2430872	12973
V	2431103	5067
V	2431336	7834
V	2431786	4369
V	2432025	16005
V	2432267	1299
V	2432502	2173
V	2432734	4284
V	2432962	1199
V	2433186	6745
V	2433419	1090
V	2433867	17060
V	2434101	9888
V	2434330	2085
V	2434562	4687
V	2434791	991
V	2435017	2624
V	2435246	4234
V	2435478	4486
V	2435707	573
V	2435932	12055
V	2436159	423
V	2436387	11534
V	2436617	7141
V	2436846	13099
V	2437081	15097
V	2437312	18383
V	2437543	5781
V	2437770	11769
V	2437999	594
V	2438227	13898
V	2438463	8278
V	2438692	10460
V	2438922	6036
V	2439156	15147
V	2439386	2572
V	2439617	7760
V	2439849	6669
V	2440081	17310
V	2440313	2987
V	2440544	7753
V	2440780	12552
V	2441013	621
V	2441252	6990
V	2441484	8649
V	2441725	11934
V	2441959	7524
V	2442192	16350
V	2442426	12457
V	2442662	13422
V	2442905	4927
V	2443146	5202
V	2443372	9303
V	2443822	10087
V	2444055	7336
V	2444290	9132
V	2444515	12675
V	2444750	12716
V	2444987	2606
V	2445216	335
V	2445447	1816
V	2445675	340
V	2445902	15277
V	2446131	6821
V	2446360	1649
V	2446590	756
V	2446814	716
V	2447041	17417
V	2447273	8702
V	2447506	16788
V	2447737	6767
V	2447967	3425
V	2448199	15414
V	2448432	16326
V	2448669	15519
V	2448907	2632
V	2449142	3092
V	2449596	18324
V	2449833	16606
V	2450072	18690
V	2450306	9810
V	2450546	15849
V	2450784	12859
V	2451021	8183
V	2451260	17515
V	2451500	10890
V	2451738	2172
V	2452194	6616
V	2452427	6860
V	2452660	457
V	2452896	6723
V	2453136	7294
V	2453374	16597
V	2453614	13329
V	2453852	13192
V	2454090	8197
V	2454330	1025
V	2454562	18667
V	2454789	1379
V	2455018	15655
V	2455252	5956
V	2455493	16135
V	2455721	4220
V	2455950	18186
V	2456179	18346
V	2456409	3647
V	2456638	10745
V	2456867	13146
V	2457098	18282
V	2457327	6685
V	2457559	6842
V	2457788	3302
V	2458018	16843
V	2458248	16025
V	2458479	13423
V	2458709	13833
V	2458939	4965
V	2459172	14065
V	2459403	14069
V	2459634	17791
V	2459866	5673
V	2460094	10602
V	2460330	18588
V	2460563	18614
V	2460785	9445
V	2461013	17793
V	2461249	3950
V	2461711	12418
V	2461953	5243
V	2462192	7689
V	2462429	14312
V	2462663	19032
V	2462904	12053
V	2463144	2168
V	2463383	13394
V	2463621	17825
V	2464079	274
V	2464315	8265
V	2464543	1361
V	2464775	11857
V	2465009	1609
V	2465240	14831
V	2465477	1102
V	2465710	18809
V	2465943	17332
V	2466177	207
V	2466401	12417
V	2466630	130
V	2466855	14844
V	2467089	4633
V	2467314	793
V	2467540	2204
V	2467769	13369
V	2467999	17578
V	2468229	9068
V	2468458	9982
V	2468687	16685
V	2468917	11884
V	2469154	16771
V	2469388	14207
V	2469620	18182
V	2469851	10881
V	2470085	1243
V	2470313	1438
V	2470533	8110
V	2470762	5954
V	2470997	13944
V	2471227	7227
V	2471461	440
V	2471693	11219
V	2471923	2344
V	2472157	12029
V	2472388	5578
V	2472618	3275
V	2472847	16019
V	2473077	16121
V	2473306	7526
V	2473539	14409
V	2473770	1945
V	2474005	3398
V	2474246	13619
V	2474483	7344
V	2474720	9488
V	2474958	2353
V	2475195	12749
V	2475436	15009
V	2475675	6498
V	2475915	1332
V	2476153	13411
V	2476390	8881
V	2476627	9554
V	2476868	12075
V	2477110	9711
V	2477572	8332
V	2477813	2434
V	2478040	14301
V	2478269	15228
V	2478504	12761
V	2478738	9670
V	2478972	10983
V	2479207	10489
V	2479439	5772
V	2479672	110
V	2479901	18799
V	2480134	849
V	2480365	6296
V	2480594	11176
V	2480824	18642
V	2481058	18732
V	2481291	10025
V	2481521	15317
V	2481755	18413
V	2481991	3983
V	2482220	2004
V	2482448	17060
V	2482682	12908
V	2482912	15803
V	2483144	18055
V	2483375	6556
V	2483601	18692
V	2483836	6079
V	2484066	17079
V	2484299	1241
V	2484533	5807
V	2484759	1160
V	2485207	7545
V	2485433	12755
V	2485669	16583
V	2485904	5498
V	2486133	405
V	2486362	12675
V	2486589	11266
V	2486824	9704
V	2487053	10674
V	2487283	15609
V	2487516	10731
V	2487753	14103
V	2488209	5148
V	2488449	13254
V	2488689	11402
V	2488931	4649
V	2489169	13993
V	2489401	5934
V	2489637	2328
V	2489877	15378
V	2490115	12539
V	2490353	12166
V	2490587	1138
V	2490823	2854
V	2491059	12885
V	2491295	10871
V	2491533	4202
V	2491768	17169
V	2492004	5462
V	2492456	1561
V	2492687	17768
V	2492921	7758
V	2493154	19175
V	2493388	7835
V	2493622	17319
V	2493863	12075
V	2494105	12306
V	2494334	14162
V	2494567	7838
V	2494799	11082
V	2495033	13018
V	2495262	397
V	2495495	4978
V	2495725	12696
V	2495957	9989
V	2496183	718
V	2496407	9425
V	2496635	11722
V	2496867	17879
V	2497097	4402
V	2497323	4516
V	2497549	17284
V	2497991	5418
V	2498221	816
V	2498451	7301
V	2498685	10654
V	2498920	9683
V	2499154	3985
V	2499383	4903
V	2499611	14565
V	2499845	1505
V	2500070	11379
V	2500300	2053
V	2500534	13181
V	2500756	685
V	2500986	18068
V	2501216	14843
V	2501447	4190
V	2501679	16836
V	2501910	6011
V	2502137	4510
V	2502373	2493
V	2502605	4031
V	2502842	16838
V	2503077	5177
V	2503309	851
V	2503543	531
V	2503777	16080
V	2504014	370
V	2504248	16327
V	2504484	17408
V	2504718	9929
V	2504957	10479
V	2505198	1875
V	2505432	17317
V	2505668	7725
V	2505902	18420
V	2506141	8190
V	2506376	11546
V	2506617	9598
V	2506852	18924
V	2507093	19100
V	2507328	14945
V	2507562	15559
V	2507795	5650
V	2508030	15275
V	2508270	19192
V	2508507	10261
V	2508741	11334
V	2508975	16564
V	2509209	6246
V	2509438	11843
V	2509672	9006
V	2509905	6382
V	2510136	16596
V	2510371	5941
V	2510600	12788
V	2510835	10946
V	2511070	4779
V	2511304	9736
