\P\	Pos	ProductID\
V	350586	680
V	350653	706
V	350720	736
V	350787	737
V	350854	739
V	350921	742
V	350988	746
V	351055	747
V	351122	805
V	351189	806
V	351257	807
V	351324	808
V	351391	810
V	351458	811
V	351525	812
V	351592	813
V	351659	815
V	351726	816
V	351793	818
V	351860	819
V	351927	820
V	351994	821
V	352061	823
V	352128	824
V	352195	826
V	352262	827
V	352329	828
V	352396	829
V	352463	833
V	352530	834
V	352597	835
V	352664	838
V	352731	840
V	352798	887
V	352865	894
V	352933	895
V	353000	904
V	353067	905
V	353134	926
V	353201	945
V	353269	946
V	353336	947
V	353403	949
V	353470	950
V	353538	951
V	353605	994
V	353673	995
V	353740	996
V	353807	3
V	353874	324
V	353942	327
V	354010	328
V	354078	329
V	354146	330
V	354213	398
V	354281	399
V	354349	400
V	354417	401
V	354485	529
V	354553	532
V	354621	533
V	354689	534
V	354757	802
V	354824	803
V	354891	804
V	354959	316
V	355027	331
V	355095	350
V	355163	531
V	355231	707
V	355302	792
V	355375	877
V	355445	878
V	355516	921
V	355586	930
V	355654	708
V	355725	881
V	355796	884
V	355867	880
V	355938	922
V	356008	933
V	356078	933
V	356148	711
V	356219	921
V	356289	928
V	356360	879
V	356429	921
V	356499	929
V	356570	870
V	356640	871
V	356710	878
V	356781	921
V	356851	929
V	356922	873
V	356992	921
V	357062	929
V	357133	707
V	357204	921
V	357274	929
V	357345	711
V	357416	870
V	357486	871
V	357556	869
V	357627	870
V	357697	871
V	357767	716
V	357838	867
V	357909	869
V	357980	873
V	358050	921
V	358120	929
V	358191	870
V	358261	873
V	358331	932
V	358402	711
V	358473	712
V	358543	716
V	358614	870
V	358684	708
V	358755	715
V	358826	921
V	358896	929
V	358967	870
V	359037	871
V	359107	878
V	359178	880
V	359249	921
V	359319	930
V	359387	707
V	359458	878
V	359529	989
V	359601	794
V	359674	872
V	359744	783
V	359817	870
V	359887	871
V	359957	873
V	360027	784
V	360100	876
V	360169	716
V	360240	784
V	360313	870
V	360383	871
V	360453	781
V	360526	878
V	360597	779
V	360670	859
V	360741	878
V	360812	712
V	360882	961
V	360954	708
V	361025	965
V	361097	708
V	361168	975
V	361241	870
V	361311	872
V	361381	999
V	361453	977
V	361525	779
V	361598	708
V	361669	779
V	361742	870
V	361812	871
V	361882	708
V	361953	967
V	362026	955
V	362099	707
V	362170	999
V	362242	711
V	362313	922
V	362383	931
V	362454	977
V	362526	708
V	362597	998
V	362669	873
V	362739	922
V	362809	931
V	362880	997
V	362952	712
V	363022	870
V	363092	872
V	363162	967
V	363235	408
V	363305	409
V	363376	410
V	363447	424
V	363518	425
V	363588	320
V	363659	321
V	363729	322
V	363801	438
V	363871	439
V	363942	440
V	364012	441
V	364082	941
V	364155	320
V	364226	321
V	364296	322
V	364368	504
V	364438	497
V	364508	323
V	364579	523
V	364651	524
V	364724	492
V	364796	493
V	364868	494
V	364940	910
V	365013	911
V	365086	506
V	365156	351
V	365227	352
V	365298	679
V	365369	507
V	365441	508
V	365514	355
V	365585	535
V	365656	940
V	365729	779
V	365796	783
V	365863	784
V	365930	792
V	365997	793
V	366064	794
V	366131	799
V	366198	954
V	366265	962
V	366332	964
V	366399	967
V	366466	976
V	366533	979
V	366600	983
V	366667	989
V	366734	992
V	366801	514
V	366868	516
V	366935	518
V	367002	519
V	367069	520
V	367136	522
V	367203	706
V	367270	743
V	367337	746
V	367404	748
V	367471	805
V	367538	806
V	367606	807
V	367673	808
V	367740	810
V	367807	812
V	367874	813
V	367941	815
V	368008	816
V	368075	819
V	368142	820
V	368209	821
V	368276	823
V	368343	824
V	368410	827
V	368477	828
V	368544	829
V	368611	834
V	368678	836
V	368745	838
V	368812	839
V	368879	887
V	368946	891
V	369013	894
V	369081	895
V	369148	900
V	369215	902
V	369282	906
V	369349	926
V	369416	943
V	369483	945
V	369551	946
V	369618	947
V	369685	949
V	369752	950
V	369820	951
V	369887	994
V	369954	995
V	370021	996
V	370088	3
V	370155	324
V	370223	327
V	370291	328
V	370359	329
V	370427	330
V	370495	398
V	370563	399
V	370631	400
V	370698	401
V	370766	529
V	370834	532
V	370902	533
V	370970	534
V	371038	802
V	371105	803
V	371172	804
V	371240	316
V	371308	331
V	371376	350
V	371444	531
V	371512	801
V	371585	884
V	371656	801
V	371729	873
V	371799	877
V	371869	932
V	371940	781
V	372013	870
V	372083	871
V	372153	711
V	372224	782
V	372297	782
V	372370	878
V	372441	921
V	372511	930
V	372579	931
V	372650	930
V	372718	877
V	372788	880
V	372859	923
V	372929	934
V	373000	712
V	373070	795
V	373143	933
V	373213	873
V	373283	873
V	373353	932
V	373424	873
V	373494	708
V	373565	921
V	373635	928
V	373706	708
V	373777	921
V	373847	929
V	373918	871
V	373988	711
V	374059	870
V	374129	871
V	374199	869
V	374270	869
V	374341	708
V	374412	859
V	374483	870
V	374553	708
V	374624	870
V	374694	711
V	374765	712
V	374835	716
V	374906	870
V	374976	711
V	375047	921
V	375117	874
V	375187	921
V	375257	707
V	375328	878
V	375399	859
V	375470	878
V	375541	921
V	375611	711
V	375682	715
V	375753	878
V	375824	877
V	375894	921
V	375964	928
V	376035	921
V	376105	928
V	376176	712
V	376246	922
V	376316	931
V	376387	870
V	376457	930
V	376525	713
V	376596	712
V	376666	780
V	376739	878
V	376810	783
V	376883	870
V	376953	871
V	377023	876
V	377092	708
V	377163	922
V	377233	932
V	377304	973
V	377377	711
V	377448	966
V	377521	795
V	377594	873
V	377664	933
V	377734	873
V	377804	921
V	377874	928
V	377945	986
V	378017	712
V	378087	964
V	378159	782
V	378232	782
V	378305	859
V	378376	878
V	378447	881
V	378518	707
V	378589	799
V	378662	708
V	378733	714
V	378804	858
V	378875	870
V	378945	872
V	379015	999
V	379087	707
V	379158	955
V	379231	351
V	379302	352
V	379372	679
V	379443	507
V	379516	508
V	379589	491
V	379660	346
V	379730	347
V	379801	935
V	379874	936
V	379947	375
V	380017	376
V	380088	480
V	380161	481
V	380233	482
V	380304	483
V	380376	484
V	380448	485
V	380520	486
V	380591	487
V	380663	488
V	380734	489
V	380808	402
V	380879	510
V	380951	511
V	381023	512
V	381096	408
V	381167	409
V	381238	914
V	381311	915
V	381384	916
V	381457	525
V	381529	526
V	381601	913
V	381674	356
V	381745	357
V	381816	935
V	381889	936
V	381962	524
V	382035	781
V	382102	793
V	382169	794
V	382236	795
V	382303	800
V	382370	955
V	382437	962
V	382504	968
V	382571	977
V	382638	982
V	382705	988
V	382772	998
V	382839	514
V	382906	516
V	382973	517
V	383040	518
V	383107	519
V	383174	520
V	383241	522
V	383308	722
V	383375	737
V	383442	742
V	383509	805
V	383576	806
V	383643	807
V	383710	808
V	383777	810
V	383844	811
V	383911	812
V	383978	813
V	384045	815
V	384112	816
V	384179	818
V	384246	819
V	384313	820
V	384380	821
V	384447	823
V	384514	824
V	384581	826
V	384648	827
V	384715	828
V	384782	829
V	384849	835
V	384916	838
V	384983	839
V	385050	840
V	385117	888
V	385184	892
V	385251	894
V	385319	900
V	385386	905
V	385453	920
V	385520	945
V	385588	946
V	385655	947
V	385722	949
V	385789	950
V	385856	951
V	385923	994
V	385990	995
V	386057	996
V	386124	3
V	386191	324
V	386259	327
V	386327	328
V	386394	329
V	386462	330
V	386529	398
V	386597	399
V	386665	400
V	386733	401
V	386801	529
V	386869	532
V	386937	533
V	387005	534
V	387073	802
V	387140	803
V	387207	804
V	387274	316
V	387342	331
V	387410	350
V	387478	531
V	387546	707
V	387617	798
V	387690	797
V	387763	884
V	387834	711
V	387905	859
V	387976	878
V	388047	922
V	388117	931
V	388188	869
V	388259	712
V	388329	868
V	388400	883
V	388471	858
V	388542	870
V	388612	871
V	388682	714
V	388753	859
V	388824	708
V	388895	922
V	388965	923
V	389035	716
V	389106	934
V	389177	714
V	389248	880
V	389319	922
V	389389	931
V	389460	933
V	389530	929
V	389601	877
V	389671	922
V	389741	933
V	389811	921
V	389881	929
V	389952	873
V	390022	921
V	390092	929
V	390163	870
V	390233	871
V	390303	870
V	390373	871
V	390443	712
V	390513	869
V	390584	870
V	390654	871
V	390724	876
V	390793	868
V	390864	875
V	390934	714
V	391005	869
V	391076	870
V	391146	708
V	391217	860
V	391288	921
V	391358	707
V	391429	860
V	391500	921
V	391570	930
V	391638	708
V	391709	922
V	391779	932
V	391850	711
V	391921	921
V	391991	928
V	392062	708
V	392133	712
V	392203	870
V	392273	877
V	392343	921
V	392413	929
V	392484	707
V	392555	712
V	392625	922
V	392695	931
V	392766	708
V	392837	922
V	392907	931
V	392978	714
V	393049	922
V	393119	708
V	393190	714
V	393261	921
V	393331	929
V	393402	714
V	393473	923
V	393543	934
V	393614	873
V	393684	930
V	393752	711
V	393823	921
V	393893	930
V	393961	865
V	394031	878
V	394102	878
V	394173	880
V	394244	716
V	394315	878
V	394386	711
V	394457	713
V	394528	878
V	394599	707
V	394670	782
V	394743	921
V	394813	930
V	394881	784
V	394954	878
V	395025	868
V	395096	983
V	395168	870
V	395238	872
V	395308	999
V	395380	997
V	395452	711
V	395523	795
V	395596	858
V	395667	881
V	395738	712
V	395808	715
V	395879	793
V	395952	870
V	396022	872
V	396092	880
V	396163	783
V	396236	870
V	396306	871
V	396376	883
V	396447	782
V	396520	870
V	396590	872
V	396660	880
V	396731	966
V	396804	858
V	396875	923
V	396945	934
V	397016	969
V	397089	708
V	397160	967
V	397233	966
V	397306	911
V	397379	912
V	397452	910
V	397525	937
V	397598	463
V	397668	464
V	397738	465
V	397809	466
V	397879	467
V	397949	462
V	398020	510
V	398093	511
V	398165	527
V	398237	938
V	398310	939
V	398383	494
V	398455	495
V	398527	496
V	398599	523
V	398672	426
V	398743	427
V	398813	428
V	398884	429
V	398955	430
V	399025	431
V	399096	432
V	399167	433
V	399237	434
V	399308	435
V	399380	436
V	399451	437
V	399523	490
V	399594	491
V	399665	528
V	399735	505
V	399806	938
V	399879	939
V	399952	358
V	400023	779
V	400090	781
V	400157	783
V	400224	784
V	400291	792
V	400358	794
V	400425	955
V	400492	961
V	400559	965
V	400626	967
V	400693	975
V	400760	977
V	400827	989
V	400894	997
V	400961	998
V	401028	999
V	401095	514
V	401162	516
V	401229	517
V	401296	518
V	401363	519
V	401430	520
V	401497	522
V	401564	706
V	401631	722
V	401698	736
V	401765	737
V	401832	738
V	401899	742
V	401966	743
V	402033	746
V	402100	748
V	402167	805
V	402234	806
V	402302	807
V	402369	808
V	402436	810
V	402503	811
V	402570	812
V	402637	813
V	402704	815
V	402771	816
V	402838	818
V	402905	819
V	402972	820
V	403039	821
V	403106	823
V	403173	824
V	403240	826
V	403307	827
V	403374	828
V	403441	829
V	403508	835
V	403575	839
V	403642	886
V	403709	888
V	403776	891
V	403843	894
V	403911	899
V	403978	943
V	404045	945
V	404113	946
V	404180	947
V	404247	949
V	404314	950
V	404382	951
V	404449	994
V	404516	995
V	404583	996
V	404650	3
V	404717	324
V	404785	327
V	404853	328
V	404921	329
V	404989	330
V	405057	398
V	405125	399
V	405193	400
V	405261	401
V	405329	529
V	405397	532
V	405465	533
V	405533	534
V	405601	802
V	405668	803
V	405735	804
V	405803	316
V	405871	331
V	405939	350
V	406007	531
V	406075	708
V	406146	801
V	406219	780
V	406292	858
V	406363	870
V	406433	871
V	406503	780
V	406576	871
V	406646	877
V	406716	711
V	406787	873
V	406857	922
V	406927	932
V	406998	873
V	407068	931
V	407139	707
V	407210	878
V	407281	930
V	407349	873
V	407419	921
V	407489	929
V	407560	921
V	407630	712
V	407700	881
V	407771	716
V	407842	882
V	407913	712
V	407983	883
V	408054	712
V	408124	881
V	408195	881
V	408266	877
V	408336	922
V	408406	932
V	408477	877
V	408547	923
V	408617	934
V	408688	707
V	408759	878
V	408830	921
V	408900	928
V	408971	873
V	409041	879
V	409110	922
V	409180	933
V	409250	873
V	409320	921
V	409390	929
V	409461	873
V	409531	929
V	409602	868
V	409673	874
V	409743	708
V	409814	870
V	409884	870
V	409954	876
V	410023	711
V	410094	713
V	410165	921
V	410235	921
V	410305	712
V	410375	867
V	410446	708
V	410517	878
V	410588	714
V	410659	868
V	410730	873
V	410800	921
V	410870	929
V	410941	870
V	411011	931
V	411082	712
V	411152	876
V	411221	922
V	411291	873
V	411361	922
V	411431	708
V	411502	923
V	411572	873
V	411642	923
V	411712	934
V	411783	711
V	411854	922
V	411924	931
V	411995	865
V	412065	880
V	412136	923
V	412206	930
V	412274	708
V	412345	921
V	412415	930
V	412483	711
V	412554	921
V	412624	930
V	412692	878
V	412763	880
V	412834	864
V	412904	878
V	412975	712
V	413045	881
V	413116	974
V	413189	780
V	413262	865
V	413332	878
V	413403	779
V	413476	858
V	413547	870
V	413617	871
V	413687	707
V	413758	715
V	413829	782
V	413902	859
V	413973	708
V	414044	953
V	414117	870
V	414187	872
V	414257	884
V	414328	953
V	414401	879
V	414470	980
V	414542	877
V	414612	960
V	414684	960
V	414756	783
V	414829	873
V	414899	966
V	414972	955
V	415045	707
V	415116	977
V	415188	708
V	415259	713
V	415330	870
V	415400	872
V	415470	997
V	415542	711
V	415613	966
V	415686	708
V	415757	712
V	415827	968
V	415900	712
V	415970	963
V	416042	438
V	416113	439
V	416184	440
V	416254	441
V	416325	356
V	416395	357
V	416466	377
V	416536	378
V	416607	379
V	416678	490
V	416749	513
V	416822	403
V	416892	404
V	416963	405
V	417034	406
V	417104	931
V	417177	932
V	417250	933
V	417323	934
V	417396	422
V	417467	423
V	417538	424
V	417608	425
V	417679	426
V	417750	344
V	417821	345
V	417892	346
V	417962	347
V	418033	348
V	418104	931
V	418177	932
V	418250	348
V	418321	349
V	418391	928
V	418464	929
V	418536	332
V	418608	907
V	418681	948
V	418754	325
V	418825	326
V	418896	320
V	418966	321
V	419037	322
V	419109	780
V	419176	781
V	419243	782
V	419310	783
V	419377	795
V	419444	799
V	419511	801
V	419578	955
V	419645	964
V	419712	966
V	419779	973
V	419846	986
V	419913	999
V	419980	514
V	420047	516
V	420114	517
V	420181	518
V	420248	519
V	420315	520
V	420382	522
V	420449	738
V	420516	739
V	420583	742
V	420650	743
V	420717	747
V	420784	805
V	420851	806
V	420919	807
V	420986	808
V	421053	810
V	421120	811
V	421187	812
V	421254	813
V	421321	815
V	421388	816
V	421455	818
V	421522	819
V	421589	820
V	421656	821
V	421723	823
V	421790	824
V	421857	826
V	421924	827
V	421991	828
V	422058	829
V	422125	833
V	422192	834
V	422259	836
V	422326	840
V	422393	888
V	422460	890
V	422527	894
V	422595	902
V	422662	918
V	422729	945
V	422797	946
V	422864	947
V	422931	949
V	422998	950
V	423066	951
V	423133	994
V	423200	995
V	423267	996
V	423334	3
V	423401	324
V	423469	327
V	423537	328
V	423605	329
V	423673	330
V	423740	398
V	423808	399
V	423876	400
V	423943	401
V	424011	529
V	424079	532
V	424147	533
V	424215	534
V	424283	802
V	424350	803
V	424417	804
V	424485	316
V	424553	331
V	424621	350
V	424689	531
V	424757	783
V	424830	707
V	424901	712
V	424971	780
V	425044	870
V	425114	871
V	425184	922
V	425254	932
V	425325	860
V	425396	870
V	425466	871
V	425536	878
V	425607	884
V	425678	921
V	425748	928
V	425819	873
V	425889	929
V	425960	711
V	426031	921
V	426101	930
V	426169	711
V	426240	921
V	426310	930
V	426378	714
V	426449	870
V	426519	712
V	426589	870
V	426659	871
V	426729	707
V	426800	714
V	426871	796
V	426944	922
V	427014	933
V	427084	781
V	427157	880
V	427228	881
V	427299	858
V	427370	882
V	427441	873
V	427511	879
V	427580	931
V	427651	711
V	427722	922
V	427792	933
V	427862	873
V	427932	929
V	428003	715
V	428074	870
V	428144	871
V	428214	878
V	428285	921
V	428355	929
V	428426	712
V	428496	869
V	428567	714
V	428638	868
V	428709	870
V	428779	870
V	428849	868
V	428920	869
V	428991	884
V	429062	708
V	429133	870
V	429203	870
V	429273	873
V	429343	921
V	429413	877
V	429483	880
V	429554	921
V	429624	711
V	429695	921
V	429765	712
V	429835	870
V	429905	871
V	429975	878
V	430046	883
V	430117	870
V	430187	871
V	430257	878
V	430328	859
V	430399	869
V	430470	859
V	430541	868
V	430612	712
V	430682	868
V	430753	870
V	430823	871
V	430893	860
V	430964	870
V	431034	873
V	431104	934
V	431175	873
V	431245	922
V	431315	708
V	431386	923
V	431456	934
V	431527	923
V	431597	934
V	431668	930
V	431736	873
V	431806	921
V	431876	930
V	431944	873
V	432014	921
V	432084	930
V	432152	878
V	432223	921
V	432293	930
V	432361	878
V	432432	712
V	432502	988
V	432574	992
V	432646	870
V	432716	871
V	432786	876
V	432855	984
V	432927	870
V	432997	871
V	433067	988
V	433139	877
V	433209	981
V	433281	781
V	433354	871
V	433424	783
V	433497	930
V	433565	779
V	433638	870
V	433708	871
V	433778	708
V	433849	784
V	433922	714
V	433993	784
V	434066	878
V	434137	708
V	434208	960
V	434280	711
V	434351	794
V	434424	870
V	434494	872
V	434564	779
V	434637	880
V	434708	707
V	434779	859
V	434850	955
V	434923	707
V	434994	799
V	435067	711
V	435138	999
V	435210	708
V	435281	977
V	435353	870
V	435423	872
V	435493	874
V	435563	967
V	435636	782
V	435703	783
V	435770	784
V	435837	793
V	435904	795
V	435971	797
V	436038	798
V	436105	966
V	436172	967
V	436239	969
V	436306	983
V	436373	997
V	436440	999
V	436507	514
V	436574	516
V	436641	517
V	436708	518
V	436775	519
V	436842	522
V	436909	736
V	436976	738
V	437043	743
V	437110	746
V	437177	747
V	437244	805
V	437311	806
V	437378	807
V	437445	808
V	437512	810
V	437579	811
V	437646	812
V	437713	813
V	437780	815
V	437847	816
V	437914	818
V	437981	819
V	438048	820
V	438115	821
V	438182	822
V	438249	823
V	438316	824
V	438383	826
V	438450	827
V	438517	828
V	438584	829
V	438651	833
V	438718	838
V	438785	840
V	438852	890
V	438919	891
V	438986	893
V	439053	894
V	439121	906
V	439188	945
V	439256	947
V	439323	949
V	439390	950
V	439457	951
V	439524	994
V	439591	995
V	439658	996
V	439725	3
V	439792	324
V	439860	327
V	439928	328
V	439996	329
V	440064	330
V	440131	398
V	440199	399
V	440267	400
V	440334	401
V	440402	529
V	440470	532
V	440538	533
V	440606	534
V	440674	802
V	440741	803
V	440808	804
V	440876	316
V	440944	331
V	441012	350
V	441080	531
V	441148	707
V	441219	799
V	441292	874
V	441362	780
V	441435	873
V	441505	708
V	441576	783
V	441649	870
V	441719	871
V	441789	707
V	441860	858
V	441931	921
V	442001	928
V	442072	873
V	442142	921
V	442212	930
V	442280	708
V	442351	933
V	442421	870
V	442491	872
V	442561	882
V	442632	975
V	442705	716
V	442776	990
V	442848	711
V	442919	783
V	442992	871
V	443062	922
V	443132	932
V	443203	858
V	443274	923
V	443344	934
V	443415	873
V	443485	922
V	443555	933
V	443625	877
V	443695	880
V	443766	923
V	443836	934
V	443907	873
V	443977	933
V	444047	875
V	444117	929
V	444188	871
V	444258	707
V	444329	921
V	444399	928
V	444470	859
V	444541	878
V	444612	712
V	444682	882
V	444753	922
V	444823	877
V	444893	921
V	444963	929
V	445034	708
V	445105	870
V	445175	870
V	445245	873
V	445315	929
V	445386	873
V	445456	923
V	445526	934
V	445597	873
V	445667	922
V	445737	931
V	445808	873
V	445878	922
V	445948	931
V	446019	707
V	446090	921
V	446160	930
V	446228	879
V	446297	921
V	446367	930
V	446435	712
V	446505	867
V	446576	884
V	446647	981
V	446719	867
V	446790	981
V	446862	780
V	446935	873
V	447005	930
V	447073	712
V	447143	970
V	447216	712
V	447286	970
V	447359	870
V	447429	872
V	447499	873
V	447569	977
V	447641	931
V	447712	999
V	447784	870
V	447854	872
V	447924	875
V	447994	998
V	448066	796
V	448139	873
V	448209	933
V	448279	871
V	448349	989
V	448421	707
V	448492	870
V	448562	872
V	448632	997
V	448704	707
V	448775	999
V	448847	712
V	448917	715
V	448988	801
V	449061	798
V	449134	884
V	449205	922
V	449275	931
V	449346	998
V	449418	872
V	449488	954
V	449561	707
V	449632	957
V	449705	921
V	449776	930
V	449849	952
V	449921	922
V	449992	923
V	450064	933
V	450137	934
V	450210	317
V	450283	318
V	450355	319
V	450428	928
V	450501	929
V	450573	319
V	450646	363
V	450716	364
V	450787	365
V	450857	2
V	450925	779
V	450992	780
V	451059	782
V	451126	783
V	451193	801
V	451260	953
V	451327	955
V	451394	960
V	451461	963
V	451528	966
V	451595	968
V	451662	974
V	451729	977
V	451796	980
V	451863	997
V	451930	514
V	451997	516
V	452064	517
V	452131	518
V	452198	520
V	452265	521
V	452332	522
V	452399	722
V	452466	736
V	452533	739
V	452600	743
V	452667	747
V	452734	748
V	452801	805
V	452868	806
V	452936	807
V	453003	808
V	453070	810
V	453137	811
V	453204	812
V	453271	815
V	453338	816
V	453405	818
V	453472	819
V	453539	821
V	453606	823
V	453673	824
V	453740	826
V	453807	827
V	453874	829
V	453941	834
V	454008	836
V	454075	888
V	454142	890
V	454209	892
V	454276	893
V	454343	894
V	454411	898
V	454478	901
V	454545	942
V	454612	945
V	454680	946
V	454747	947
V	454814	949
V	454881	950
V	454949	951
V	455016	994
V	455083	995
V	455150	996
V	455217	3
V	455284	324
V	455352	327
V	455420	328
V	455488	329
V	455555	330
V	455623	398
V	455691	399
V	455759	400
V	455826	401
V	455894	529
V	455962	532
V	456030	533
V	456098	534
V	456166	802
V	456233	803
V	456300	804
V	456368	316
V	456436	331
V	456504	350
V	456572	531
V	456640	792
V	456713	870
V	456783	872
V	456853	873
V	456923	711
V	456994	782
V	457067	930
V	457135	932
V	457206	873
V	457276	921
V	457346	929
V	457417	873
V	457487	931
V	457558	712
V	457628	923
V	457698	921
V	457768	929
V	457839	929
V	457910	870
V	457980	876
V	458049	867
V	458120	874
V	458190	870
V	458260	921
V	458330	712
V	458400	870
V	458470	881
V	458541	878
V	458612	877
V	458682	878
V	458753	922
V	458823	932
V	458894	866
V	458964	870
V	459034	871
V	459104	921
V	459174	930
V	459242	859
V	459313	870
V	459383	711
V	459454	922
V	459524	931
V	459595	873
V	459665	879
V	459734	923
V	459804	711
V	459875	923
V	459945	708
V	460016	923
V	460086	934
V	460157	711
V	460228	921
V	460298	930
V	460366	707
V	460437	716
V	460508	878
V	460579	922
V	460649	932
V	460720	973
V	460793	707
V	460864	781
V	460937	715
V	461008	780
V	461081	875
V	461151	878
V	461222	712
V	461292	960
V	461364	883
V	461435	975
V	461508	870
V	461578	872
V	461648	880
V	461719	999
V	461791	977
V	461863	800
V	461936	876
V	462005	922
V	462075	932
V	462146	708
V	462217	800
V	462290	708
V	462361	798
V	462434	801
V	462507	883
V	462578	931
V	462649	997
V	462721	997
V	462793	1
V	462862	371
V	462933	372
V	463004	373
V	463074	374
V	463145	530
V	463217	4
V	463286	512
V	463358	513
V	463431	317
V	463504	318
V	463576	319
V	463649	411
V	463719	412
V	463790	426
V	463860	427
V	463931	428
V	464001	320
V	464072	321
V	464142	442
V	464213	443
V	464283	444
V	464353	445
V	464424	446
V	464494	447
V	464565	448
V	464636	449
V	464706	450
V	464777	451
V	464849	452
V	464920	453
V	464992	454
V	465064	455
V	465135	456
V	465207	457
V	465279	458
V	465350	459
V	465422	460
V	465494	461
V	465565	941
V	465638	320
V	465709	321
V	465779	322
V	465851	504
V	465921	497
V	465991	323
V	466062	779
V	466129	780
V	466196	781
V	466263	783
V	466330	784
V	466397	794
V	466464	796
V	466531	799
V	466598	955
V	466665	960
V	466732	967
V	466799	977
V	466866	981
V	466933	984
V	467000	988
V	467067	992
V	467134	999
V	467201	514
V	467268	516
V	467335	517
V	467402	518
V	467469	519
V	467536	520
V	467603	522
V	467670	680
V	467737	722
V	467804	738
V	467871	739
V	467938	742
V	468005	743
V	468072	746
V	468139	748
V	468206	805
V	468273	806
V	468341	807
V	468408	808
V	468475	810
V	468542	811
V	468609	812
V	468676	813
V	468743	815
V	468810	816
V	468877	818
V	468944	819
V	469011	820
V	469078	821
V	469145	823
V	469212	824
V	469279	826
V	469346	827
V	469413	828
V	469480	829
V	469547	834
V	469614	839
V	469681	888
V	469748	891
V	469815	894
V	469883	898
V	469950	904
V	470017	920
V	470084	926
V	470151	944
V	470218	945
V	470286	946
V	470353	947
V	470420	949
V	470487	950
V	470555	951
V	470622	994
V	470689	995
V	470756	996
V	470823	3
V	470890	324
V	470958	327
V	471026	328
V	471094	329
V	471162	330
V	471229	398
V	471297	399
V	471365	400
V	471433	401
V	471501	529
V	471569	532
V	471637	533
V	471705	534
V	471773	802
V	471840	803
V	471907	804
V	471975	316
V	472043	331
V	472111	350
V	472179	531
V	472247	711
V	472318	800
V	472391	711
V	472462	712
V	472532	797
V	472605	881
V	472676	711
V	472747	858
V	472818	870
V	472888	872
V	472958	953
V	473031	883
V	473102	953
V	473175	783
V	473248	707
V	473319	781
V	473392	870
V	473462	871
V	473532	877
V	473602	873
V	473672	932
V	473743	932
V	473814	873
V	473884	877
V	473954	922
V	474024	931
V	474095	878
V	474166	707
V	474237	922
V	474307	932
V	474378	880
V	474449	923
V	474519	868
V	474590	873
V	474660	921
V	474730	870
V	474800	871
V	474870	880
V	474941	923
V	475011	873
V	475081	922
V	475151	860
V	475222	870
V	475292	871
V	475362	883
V	475433	984
V	475505	713
V	475576	875
V	475646	980
V	475718	711
V	475789	859
V	475860	873
V	475930	859
V	476001	923
V	476071	931
V	476142	708
V	476213	860
V	476284	921
V	476354	928
V	476425	873
V	476495	931
V	476566	873
V	476636	877
V	476706	928
V	476777	708
V	476848	922
V	476918	933
V	476988	711
V	477059	922
V	477129	933
V	477199	878
V	477270	921
V	477340	929
V	477411	921
V	477481	929
V	477552	873
V	477622	921
V	477692	929
V	477763	707
V	477834	921
V	477904	929
V	477975	708
V	478046	870
V	478116	871
V	478186	883
V	478257	712
V	478327	869
V	478398	712
V	478468	868
V	478539	884
V	478610	870
V	478680	867
V	478751	873
V	478821	921
V	478891	712
V	478961	878
V	479032	708
V	479103	878
V	479174	870
V	479244	858
V	479315	922
V	479385	932
V	479456	873
V	479526	922
V	479596	873
V	479666	931
V	479737	877
V	479807	921
V	479877	930
V	479945	873
V	480015	930
V	480083	715
V	480154	878
V	480225	921
V	480295	930
V	480363	707
V	480434	794
V	480507	922
V	480577	933
V	480647	707
V	480718	782
V	480791	869
V	480862	881
V	480933	982
V	481005	708
V	481076	860
V	481147	976
V	481220	977
V	481292	707
V	481363	793
V	481436	793
V	481509	870
V	481579	872
V	481649	880
V	481720	784
V	481793	878
V	481864	879
V	481933	779
V	482006	878
V	482077	883
V	482148	783
V	482221	873
V	482291	878
V	482362	712
V	482432	931
V	482503	977
V	482575	859
V	482646	870
V	482716	872
V	482786	999
V	482858	708
V	482929	799
V	483002	707
V	483073	712
V	483143	714
V	483214	798
V	483287	922
V	483357	932
V	483428	799
V	483501	873
V	483571	932
V	483642	708
V	483713	798
V	483786	523
V	483858	524
V	483931	495
V	484002	496
V	484073	912
V	484146	913
V	484219	914
V	484292	506
V	484362	351
V	484433	352
V	484504	679
V	484575	507
V	484647	508
V	484720	355
V	484791	535
V	484862	940
V	484935	351
V	485006	352
V	485076	679
V	485147	507
V	485220	508
V	485293	491
V	485364	348
V	485435	349
V	485505	935
V	485578	936
V	485651	377
V	485722	378
V	485792	379
V	485863	476
V	485936	477
V	486009	402
V	486080	510
V	486152	511
V	486224	512
V	486297	780
V	486364	783
V	486431	796
V	486498	798
V	486565	799
V	486632	801
V	486699	954
V	486766	957
V	486833	970
V	486900	975
V	486967	977
V	487034	981
V	487101	989
V	487168	990
V	487235	997
V	487302	998
V	487369	999
V	487436	514
V	487503	516
V	487570	517
V	487637	518
V	487704	519
V	487771	521
V	487838	522
V	487905	680
V	487972	722
V	488039	736
V	488106	737
V	488173	738
V	488240	739
V	488307	743
V	488374	805
V	488441	806
V	488509	807
V	488576	808
V	488643	810
V	488710	811
V	488777	812
V	488844	813
V	488911	815
V	488978	816
V	489045	818
V	489112	819
V	489179	820
V	489246	821
V	489313	823
V	489380	824
V	489447	826
V	489514	827
