\P\	Pos	CustomerID\
V	2108841	14426
V	2109079	18307
V	2109301	18252
V	2109541	11412
V	2109779	11250
V	2110021	14053
V	2110254	14231
V	2110487	21190
V	2110720	16608
V	2110952	18290
V	2111183	20839
V	2111425	14087
V	2111654	23618
V	2111893	11619
V	2112126	11091
V	2112359	11234
V	2112590	11287
V	2112824	28764
V	2113053	26468
V	2113282	24829
V	2113509	24516
V	2113738	25844
V	2113966	18604
V	2114200	23088
V	2114429	20391
V	2114659	17368
V	2114886	18583
V	2115118	18757
V	2115349	26348
V	2115582	16119
V	2115813	14465
V	2116040	21111
V	2116275	22491
V	2116501	22455
V	2116731	29451
V	2116964	26904
V	2117192	25645
V	2117422	11233
V	2117653	11635
V	2117883	11620
V	2118112	11212
V	2118344	11691
V	2118574	11637
V	2118803	12643
V	2119031	16888
V	2119266	13060
V	2119500	11307
V	2119735	11531
V	2119971	11243
V	2120208	17983
V	2120443	14101
V	2120679	18701
V	2120920	11457
V	2121159	22328
V	2121393	22275
V	2121627	19409
V	2121863	19531
V	2122099	23225
V	2122339	29398
V	2122573	22462
V	2122804	12316
V	2123046	17964
V	2123281	16713
V	2123520	11406
V	2123757	11414
V	2123999	11953
V	2124228	11176
V	2124461	11276
V	2124692	11113
V	2124925	18885
V	2125162	21382
V	2125394	15579
V	2125626	13138
V	2125860	22620
V	2126094	19455
V	2126335	17975
V	2126565	16324
V	2126804	11223
V	2127037	11331
V	2127270	11820
V	2127505	27996
V	2127734	11331
V	2127968	11642
V	2128183	16097
V	2128417	22090
V	2128643	13095
V	2128876	22052
V	2129105	16005
V	2129338	18967
V	2129572	27283
V	2129806	18384
V	2130037	18687
V	2130266	27420
V	2130498	15414
V	2130725	15469
V	2130953	15330
V	2131182	13848
V	2131411	17105
V	2131645	19327
V	2131872	17092
V	2132101	25627
V	2132336	24141
V	2132566	13815
V	2132797	17601
V	2133033	13339
V	2133263	13854
V	2133496	11016
V	2133732	11618
V	2133969	11675
V	2134204	12052
V	2134441	11946
V	2134680	28673
V	2134914	23172
V	2135153	21332
V	2135389	21309
V	2135625	19405
V	2135858	16514
V	2136097	12123
V	2136339	11793
V	2136567	13668
V	2136799	11115
V	2137031	15720
V	2137265	20460
V	2137496	20255
V	2137730	22167
V	2137965	11965
V	2138181	12370
V	2138412	15631
V	2138652	20861
V	2138885	11176
V	2139119	26123
V	2139349	21252
V	2139582	11176
V	2139816	22055
V	2140046	14582
V	2140280	28631
V	2140516	28101
V	2140748	14359
V	2140982	23682
V	2141216	14901
V	2141443	24415
V	2141674	14644
V	2141899	18145
V	2142128	19277
V	2142358	13596
V	2142584	21003
V	2142813	14156
V	2143047	25547
V	2143278	27002
V	2143495	14814
V	2143730	11404
V	2143959	17786
V	2144194	11065
V	2144426	12837
V	2144652	11231
V	2144881	11500
V	2145116	13275
V	2145345	18986
V	2145578	12367
V	2145812	11831
V	2146049	11227
V	2146285	11329
V	2146518	26667
V	2146754	19766
V	2146990	21647
V	2147222	19402
V	2147457	19529
V	2147690	25616
V	2147923	21030
V	2148156	21061
V	2148388	14940
V	2148626	11346
V	2148861	11961
V	2149089	11098
V	2149322	15216
V	2149554	19570
V	2149787	22924
V	2150021	21254
V	2150253	25820
V	2150485	15018
V	2150715	16679
V	2150949	27729
V	2151179	26599
V	2151406	25156
V	2151634	21442
V	2151864	18053
V	2152090	17014
V	2152316	17369
V	2152544	14468
V	2152772	18926
V	2153005	15112
V	2153235	16563
V	2153469	19826
V	2153702	12506
V	2153938	16568
V	2154168	23989
V	2154402	28903
V	2154636	25803
V	2154866	22705
V	2155095	11581
V	2155325	26395
V	2155554	16958
V	2155788	12567
V	2156018	13884
V	2156252	28678
V	2156486	18557
V	2156726	22653
V	2156966	25701
V	2157204	21033
V	2157438	11432
V	2157675	11485
V	2157916	11957
V	2158145	16166
V	2158361	15031
V	2158595	17381
V	2158831	29290
V	2159061	17070
V	2159293	17238
V	2159526	14008
V	2159759	14848
V	2159993	11019
V	2160227	24930
V	2160455	24777
V	2160686	20104
V	2160919	23502
V	2161147	21715
V	2161376	21574
V	2161608	15559
V	2161842	11330
V	2162076	12919
V	2162310	14916
V	2162541	14507
V	2162772	18055
V	2163004	16057
V	2163233	16454
V	2163469	19262
V	2163703	14707
V	2163934	12295
V	2164146	28402
V	2164358	17637
V	2164590	26401
V	2164825	20940
V	2165055	28450
V	2165286	11081
V	2165513	11724
V	2165745	13318
V	2165979	11923
V	2166201	14339
V	2166430	16870
V	2166664	12716
V	2166894	13153
V	2167125	11817
V	2167360	11825
V	2167596	25743
V	2167829	16663
V	2168067	28769
V	2168301	23209
V	2168540	25096
V	2168776	23164
V	2169016	19451
V	2169249	26985
V	2169483	27953
V	2169723	27821
V	2169963	12277
V	2170202	18483
V	2170442	11425
V	2170678	13613
V	2170893	13120
V	2171125	14859
V	2171358	18282
V	2171591	12012
V	2171822	14073
V	2172055	17086
V	2172291	21092
V	2172532	16405
V	2172770	11703
V	2173000	11142
V	2173232	11845
V	2173465	26480
V	2173694	27192
V	2173923	28049
V	2174153	13268
V	2174387	26551
V	2174615	24292
V	2174844	23289
V	2175074	24952
V	2175301	21630
V	2175530	20334
V	2175760	17165
V	2175987	23449
V	2176217	15158
V	2176448	22739
V	2176678	19247
V	2176911	15461
V	2177146	13499
V	2177377	12869
V	2177604	28737
V	2177833	22559
V	2178065	16418
V	2178294	12260
V	2178531	25719
V	2178760	15052
V	2178991	11176
V	2179225	11198
V	2179447	12040
V	2179677	13349
V	2179907	16910
V	2180140	12568
V	2180372	18990
V	2180605	22893
V	2180845	11834
V	2181082	14011
V	2181321	14125
V	2181560	28326
V	2181801	27910
V	2182038	25097
V	2182275	24662
V	2182512	21648
V	2182745	22640
V	2182985	12132
V	2183204	16740
V	2183445	25815
V	2183678	13639
V	2183908	23758
V	2184146	20838
V	2184387	11378
V	2184625	23630
V	2184867	19459
V	2185091	11737
V	2185320	26250
V	2185554	12892
V	2185791	24389
V	2186019	23069
V	2186249	19726
V	2186483	11723
V	2186716	12054
V	2186949	20361
V	2187178	19544
V	2187410	17583
V	2187640	19639
V	2187869	14505
V	2188098	18644
V	2188332	17211
V	2188561	14166
V	2188791	21110
V	2189025	17649
V	2189239	19521
V	2189470	14820
V	2189705	18635
V	2189935	16459
V	2190166	12514
V	2190393	12948
V	2190621	11688
V	2190857	11217
V	2191093	11665
V	2191328	11979
V	2191570	11534
V	2191806	20154
V	2192044	28323
V	2192285	26317
V	2192518	16222
V	2192751	16223
V	2192984	19336
V	2193219	19381
V	2193453	21050
V	2193685	22642
V	2193925	21031
V	2194158	29391
V	2194390	14830
V	2194626	29411
V	2194866	18469
V	2195106	28107
V	2195344	11215
V	2195578	15125
V	2195812	15217
V	2196046	16627
V	2196279	26543
V	2196512	15137
V	2196747	11398
V	2196989	19448
V	2197230	11637
V	2197457	27222
V	2197685	29248
V	2197915	11078
V	2198149	26736
V	2198378	11711
V	2198610	25890
V	2198839	11922
V	2199072	23801
V	2199301	22970
V	2199530	21459
V	2199760	12530
V	2199995	20378
V	2200227	18111
V	2200454	19241
V	2200687	17554
V	2200917	18751
V	2201146	17035
V	2201375	16877
V	2201606	16477
V	2201836	29214
V	2202071	21252
V	2202304	22143
V	2202537	13485
V	2202766	16441
V	2202995	28391
V	2203221	23602
V	2203450	27815
V	2203687	27837
V	2203922	21070
V	2204151	20146
V	2204377	19185
V	2204608	25521
V	2204837	12503
V	2205070	25672
V	2205297	16593
V	2205529	11650
V	2205759	11819
V	2205988	13341
V	2206220	11826
V	2206455	11647
V	2206695	11663
V	2206932	11523
V	2207173	11984
V	2207413	28327
V	2207652	26673
V	2207890	29247
V	2208131	21650
V	2208365	16221
V	2208597	22281
V	2208830	19535
V	2209066	23223
V	2209306	19432
V	2209542	25675
V	2209781	24083
V	2210015	18296
V	2210255	24612
V	2210494	24614
V	2210716	11998
V	2210954	14058
V	2211195	11382
V	2211431	24469
V	2211665	22064
V	2211897	12244
V	2212112	17082
V	2212349	13667
V	2212580	11931
V	2212810	25835
V	2213021	24297
V	2213250	23861
V	2213461	12895
V	2213694	23140
V	2213924	23406
V	2214152	14633
V	2214386	23130
V	2214615	23046
V	2214845	20779
V	2215076	19010
V	2215305	17016
V	2215535	15742
V	2215764	22097
V	2215997	14845
V	2216221	17850
V	2216449	21525
V	2216684	17994
V	2216895	19392
V	2217126	15922
V	2217362	15826
V	2217597	12906
V	2217827	16812
V	2218063	13856
V	2218298	16675
V	2218534	24521
V	2218771	22327
V	2219005	22646
V	2219245	25615
V	2219483	26873
V	2219718	12046
V	2219945	14518
V	2220179	16611
V	2220413	16927
V	2220648	21565
V	2220882	24894
V	2221112	18267
V	2221345	24206
V	2221582	24103
V	2221819	16942
V	2222038	11507
V	2222272	29249
V	2222501	26493
V	2222731	24429
V	2222964	23109
V	2223194	22345
V	2223424	23252
V	2223654	13318
V	2223888	13206
V	2224121	19643
V	2224350	16802
V	2224579	16013
V	2224809	14703
V	2225038	17806
V	2225266	28498
V	2225494	18017
V	2225723	25788
V	2225953	24855
V	2226182	26838
V	2226413	11023
V	2226644	27807
V	2226871	11882
V	2227100	11884
V	2227330	11950
V	2227559	17657
V	2227792	11865
V	2228006	16232
V	2228242	20210
V	2228479	13862
V	2228712	12071
V	2228949	21619
V	2229182	19533
V	2229416	19380
V	2229650	21024
V	2229883	25646
V	2230121	21048
V	2230356	25640
V	2230590	24608
V	2230830	11866
V	2231056	14312
V	2231286	11059
V	2231519	11714
V	2231748	29228
V	2231976	21500
V	2232206	19703
V	2232434	21234
V	2232665	18530
V	2232898	15397
V	2233129	18449
V	2233363	16039
V	2233591	13568
V	2233824	16936
V	2234053	19056
V	2234283	28542
V	2234513	24064
V	2234744	27176
V	2234973	14799
V	2235190	11832
V	2235419	13235
V	2235650	12639
V	2235879	12593
V	2236111	14081
V	2236346	16235
V	2236582	11317
V	2236819	11162
V	2237057	28770
V	2237289	11459
V	2237529	21649
V	2237745	21646
V	2237978	22287
V	2238210	18273
V	2238450	23412
V	2238690	11492
V	2238925	11351
V	2239165	11353
V	2239406	11212
V	2239638	11965
V	2239853	18286
V	2240086	17243
V	2240318	17302
V	2240552	14678
V	2240785	18197
V	2241015	14307
V	2241245	29268
V	2241475	27293
V	2241703	26691
V	2241932	25435
V	2242160	25102
V	2242389	18871
V	2242621	17385
V	2242854	21787
V	2243083	12183
V	2243318	18094
V	2243548	17705
V	2243782	19920
V	2244012	14782
V	2244240	23937
V	2244470	20588
V	2244705	22492
V	2244935	27806
V	2245166	26865
V	2245401	16193
V	2245632	12938
V	2245862	12793
V	2246094	18963
V	2246329	11528
V	2246565	12113
V	2246805	14102
V	2247043	21022
V	2247276	14939
V	2247495	18303
V	2247718	16482
V	2247957	11493
V	2248199	11395
V	2248435	11530
V	2248666	13962
V	2248901	14857
V	2249134	17254
V	2249368	17070
V	2249601	18707
V	2249836	24899
V	2250071	15126
V	2250304	19090
V	2250535	18259
V	2250766	28967
V	2250996	28998
V	2251226	11738
V	2251457	11203
V	2251688	29000
V	2251915	28003
V	2252124	11277
V	2252357	15526
V	2252591	24776
V	2252822	11176
V	2253055	18758
V	2253288	24317
V	2253518	21720
V	2253747	15498
V	2253981	21159
V	2254210	19778
V	2254439	11827
V	2254675	18346
V	2254904	14921
V	2255131	13698
V	2255361	18632
V	2255595	17640
V	2255823	19177
V	2256052	28410
V	2256287	11566
V	2256499	11277
V	2256731	17036
V	2256964	12602
V	2257196	18758
V	2257429	12979
V	2257663	16887
V	2257899	12032
V	2258136	15561
V	2258370	20199
V	2258607	13870
V	2258840	11741
V	2259077	11816
V	2259313	11837
V	2259549	11326
V	2259786	11297
V	2260023	27774
V	2260256	27777
V	2260490	28309
V	2260730	26743
V	2260949	26748
V	2261187	12011
V	2261422	22112
V	2261662	21601
V	2261893	18549
V	2262133	19408
V	2262368	22639
V	2262608	11470
V	2262844	11203
V	2263066	14516
V	2263298	16694
V	2263530	17063
V	2263764	19632
V	2263998	21212
V	2264229	21367
V	2264459	14209
V	2264690	25129
V	2264924	11902
V	2265155	16168
V	2265389	11122
V	2265621	23764
V	2265857	19440
V	2266098	22448
V	2266335	28094
V	2266563	11178
V	2266793	28793
V	2267022	28810
V	2267251	11226
V	2267478	11200
V	2267710	28032
V	2267939	25378
V	2268167	11185
V	2268401	11331
V	2268634	12055
V	2268867	23711
V	2269096	14655
V	2269329	15974
V	2269564	28817
V	2269796	16846
V	2270031	17137
V	2270256	28248
V	2270487	12077
V	2270717	15301
V	2270929	13696
V	2271159	18150
V	2271388	16254
V	2271618	17738
V	2271847	23770
V	2272080	12509
V	2272311	26037
V	2272547	22795
V	2272775	20941
V	2273007	14840
V	2273242	12646
V	2273467	11806
V	2273678	11883
V	2273907	15816
V	2274140	17387
V	2274374	11983
V	2274609	11664
V	2274828	11160
V	2275064	11298
V	2275298	19770
V	2275536	26315
V	2275770	28674
V	2276004	11460
V	2276244	24437
V	2276480	24778
V	2276717	23858
V	2276956	19450
V	2277174	27956
V	2277412	14428
V	2277649	11997
V	2277888	11479
V	2278125	11413
V	2278366	13624
V	2278597	17484
V	2278831	15809
V	2279061	13670
V	2279294	17307
V	2279528	23636
V	2279770	11505
V	2280003	11520
V	2280238	27229
V	2280468	26340
V	2280697	26237
V	2280926	25902
V	2281155	11631
V	2281389	14328
V	2281622	19005
V	2281851	28141
V	2282085	18811
V	2282319	23255
V	2282552	15366
V	2282764	14404
V	2282990	16582
V	2283209	13802
V	2283440	14973
V	2283667	14174
V	2283896	23623
V	2284122	23237
V	2284351	26911
V	2284583	28918
V	2284817	15468
V	2285052	12791
V	2285281	15378
V	2285513	20663
V	2285732	18973
V	2285965	11525
V	2286200	12059
V	2286436	27770
V	2286668	17648
V	2286901	25759
V	2287132	22946
V	2287374	20160
V	2287593	11096
V	2287832	25098
V	2288068	22300
V	2288284	21608
V	2288518	19401
V	2288751	19407
V	2288986	22643
V	2289226	27128
V	2289460	14425
V	2289697	12024
V	2289924	20234
V	2290157	16032
V	2290391	28536
V	2290625	22952
V	2290858	17307
V	2291092	24277
V	2291324	15153
V	2291556	11757
V	2291789	18216
V	2292020	14851
V	2292254	23608
V	2292495	11871
V	2292724	11321
V	2292952	29025
V	2293182	11530
V	2293415	16771
V	2293644	27249
V	2293873	15559
V	2294107	26506
V	2294337	11330
V	2294574	21496
V	2294803	21350
V	2295033	23254
V	2295259	18477
V	2295487	13198
V	2295703	24748
V	2295938	18109
V	2296169	26488
V	2296399	16377
V	2296630	15161
V	2296856	15708
V	2297085	15075
V	2297319	14688
V	2297549	17808
V	2297783	17810
V	2298014	28412
V	2298245	17111
V	2298471	26899
V	2298701	12336
V	2298934	27835
V	2299164	22676
V	2299392	27321
V	2299620	11889
V	2299848	11255
V	2300077	12051
V	2300307	12878
V	2300538	12654
V	2300770	16878
V	2301007	13871
V	2301240	11303
V	2301458	28208
V	2301698	11002
V	2301938	25099
V	2302173	22334
V	2302405	11421
V	2302623	11423
V	2302861	11482
V	2303102	11331
V	2303335	16173
V	2303568	21566
V	2303801	19798
V	2304035	18263
V	2304267	19086
V	2304498	22449
V	2304736	20860
V	2304969	28175
V	2305196	26078
V	2305427	27661
V	2305658	24969
V	2305887	17442
V	2306124	22734
V	2306353	15007
V	2306587	17119
V	2306819	20439
V	2307031	21474
V	2307260	20366
V	2307486	16777
V	2307717	14909
V	2307944	22728
V	2308180	15000
V	2308409	23743
V	2308643	23959
V	2308872	27904
V	2309109	14531
V	2309345	25529
V	2309574	23981
V	2309804	13497
V	2310034	11293
V	2310264	11735
V	2310494	12062
V	2310723	12159
V	2310959	15377
V	2311194	19217
V	2311428	11815
V	2311660	11274
V	2311897	11299
V	2312134	11319
V	2312370	24340
V	2312604	24341
V	2312840	22329
V	2313074	21611
V	2313307	19395
V	2313541	25642
V	2313780	18248
V	2314020	11429
V	2314257	12738
V	2314495	15018
V	2314730	19627
V	2314964	14309
V	2315195	13002
V	2315431	16697
V	2315665	20848
V	2315907	19796
V	2316140	11087
V	2316371	28862
V	2316600	27059
V	2316832	13708
V	2317048	23580
V	2317278	25855
V	2317509	19220
V	2317741	23402
V	2317969	21783
V	2318198	11802
V	2318433	18223
V	2318663	16841
V	2318895	18348
V	2319123	17336
V	2319353	23676
V	2319584	19817
V	2319800	19913
V	2320031	24551
V	2320263	17814
V	2320497	28411
V	2320732	12864
V	2320966	27782
V	2321202	22625
V	2321431	27787
V	2321662	23964
V	2321891	25324
V	2322125	11193
V	2322347	11314
V	2322577	18974
V	2322811	13889
V	2323046	26884
V	2323284	18702
V	2323524	20418
V	2323759	28114
V	2323996	20156
V	2324232	28217
V	2324473	28714
V	2324711	20151
V	2324950	11944
V	2325186	24436
V	2325423	24526
V	2325660	19410
V	2325896	19530
V	2326132	19429
V	2326367	14733
V	2326602	19343
V	2326838	13520
V	2327080	18485
V	2327322	18260
V	2327564	18284
V	2327803	18297
V	2328042	11379
V	2328278	12168
V	2328504	18287
V	2328738	18895
V	2328972	20316
V	2329206	22065
V	2329439	15806
V	2329664	14227
V	2329898	17080
V	2330135	11200
V	2330368	13092
V	2330586	29347
V	2330812	12057
V	2331041	27561
V	2331270	28791
V	2331499	23188
V	2331730	15494
V	2331963	23299
V	2332192	21443
V	2332421	19860
V	2332653	17569
V	2332882	17570
V	2333112	11711
V	2333342	29209
V	2333576	19726
V	2333810	13933
V	2334022	12840
V	2334256	15686
V	2334487	18152
V	2334716	23639
V	2334951	14836
V	2335168	16440
V	2335398	20591
V	2335628	17785
V	2335863	28753
V	2336098	11287
V	2336332	12165
V	2336566	13320
V	2336795	16879
V	2337031	13855
V	2337265	24344
V	2337502	24275
V	2337734	11461
V	2337975	29165
V	2338215	16224
V	2338449	19406
V	2338685	27126
V	2338902	25703
V	2339140	23413
V	2339379	11343
V	2339620	11973
V	2339849	11879
V	2340075	11985
V	2340303	14061
V	2340536	14126
V	2340771	18256
V	2341004	21962
V	2341230	24594
V	2341465	22213
V	2341699	15606
V	2341932	11752
V	2342164	25026
V	2342394	17350
V	2342627	26399
V	2342864	11262
V	2343080	27565
V	2343309	23577
V	2343522	23274
V	2343752	15874
V	2343980	16243
V	2344213	25256
V	2344447	18760
V	2344659	15940
V	2344885	29230
V	2345098	22019
V	2345329	15275
V	2345559	20104
V	2345791	17992
V	2346020	18022
V	2346249	25783
V	2346481	16395
V	2346711	19348
V	2346945	24713
V	2347171	12723
V	2347402	14266
V	2347632	16811
V	2347868	15570
V	2348102	13877
V	2348335	12069
V	2348572	14010
V	2348813	20416
V	2349051	27746
V	2349290	15790
V	2349527	16103
V	2349764	26322
V	2349998	24527
V	2350235	21610
V	2350469	19396
V	2350704	13255
V	2350936	14207
V	2351173	30025
V	2351416	30031
V	2351663	29843
V	2351916	30072
V	2352166	29579
V	2352421	30113
V	2352681	29714
V	2352938	29622
V	2353192	29736
V	2353454	29485
V	2353710	29957
V	2353965	29927
V	2354212	29607
V	2354460	29803
V	2354713	29639
V	2354969	29722
V	2355228	29508
V	2355476	29709
V	2355726	29821
V	2355983	30105
V	2356237	29660
V	2356494	29528
V	2356746	29796
V	2357006	30033
V	2357259	29534
V	2357510	30043
V	2357765	29653
V	2358020	30087
V	2358275	29951
V	2358531	29933
V	2358774	30118
V	2359029	29603
V	2359277	29576
V	2359529	29557
V	2359787	29499
V	2360045	29488
V	2360303	29711
V	2360557	29775
V	2360804	29959
V	2361048	29943
V	2361298	29897
V	2361547	30089
V	2361792	29972
V	2362051	29690
V	2362306	29735
V	2362550	29644
V	2362803	30027
V	2363057	30049
V	2363313	29529
V	2363567	29891
V	2363817	29720
V	2364074	29721
V	2364322	29823
V	2364579	30029
V	2364834	29887
V	2365085	29552
V	2365343	29701
V	2365601	29527
V	2365854	29964
V	2366112	29577
V	2366363	29822
V	2366623	30019
V	2366874	29922
V	2367133	29625
V	2367391	29550
V	2367646	29847
V	2367886	29839
V	2368134	29535
V	2368376	29559
V	2368630	30066
V	2368878	29917
V	2369131	29687
V	2369383	29806
V	2369631	29856
V	2369878	29563
V	2370131	30020
V	2370383	29486
V	2370636	29770
V	2370891	29939
V	2371143	29730
V	2371388	29707
V	2371641	29938
V	2371896	29965
V	2372145	29496
V	2372400	29592
V	2372653	29629
V	2372915	29950
V	2373174	29501
V	2373420	29696
V	2373675	29799
V	2373929	29762
V	2374180	30097
V	2374438	30037
V	2374693	29494
V	2374939	29840
V	2375191	30007
V	2375445	29842
V	2375701	29903
V	2375951	29651
V	2376204	29902
V	2376446	29975
V	2376701	29841
V	2376955	29809
V	2377206	29881
V	2377454	29652
V	2377705	29760
V	2377957	29801
V	2378207	29537
V	2378458	29750
V	2378710	30006
V	2378956	29916
V	2379206	29492
V	2379458	29546
V	2379717	29715
V	2379971	29838
V	2380210	30092
V	2380466	29628
V	2380722	29551
V	2380974	29572
V	2381222	29931
V	2381474	29966
V	2381727	29645
V	2381980	30053
V	2382230	30050
V	2382490	29612
V	2382743	29804
V	2382990	29915
V	2383244	29932
V	2383502	29531
V	2383753	29960
V	2384003	29834
V	2384259	29878
V	2384511	29877
V	2384764	29702
V	2385017	29810
V	2385265	29669
V	2385513	29982
V	2385762	30008
V	2386010	29700
V	2386253	29568
V	2386500	29738
V	2386754	29962
V	2387001	29948
V	2387249	29676
V	2387499	29512
V	2387749	29685
V	2387998	29638
V	2388239	29740
V	2388488	29781
V	2388739	29553
V	2388985	29864
V	2389238	29584
V	2389481	29574
V	2389725	30034
V	2389971	29676
V	2390223	29695
V	2390477	29929
V	2390732	29815
V	2390985	29812
V	2391237	29812
V	2391487	30069
V	2391733	29635
V	2391981	29854
V	2392228	30071
V	2392482	29956
V	2392732	30082
V	2392989	29637
V	2393241	30080
V	2393483	29514
V	2393733	30038
V	2393984	29487
V	2394231	30046
V	2394488	29642
V	2394729	29873
V	2394976	29741
V	2395228	29678
V	2395476	11498
V	2395707	16626
V	2395939	11605
V	2396173	11218
V	2396400	28267
V	2396629	12107
V	2396863	11331
V	2397098	23473
V	2397330	16964
V	2397564	17026
V	2397798	23354
V	2398028	21445
V	2398260	19728
V	2398491	19747
V	2398723	20497
V	2398951	18816
V	2399184	16381
V	2399410	16746
V	2399639	28080
V	2399872	26365
V	2400084	28877
V	2400319	11377
V	2400549	15671
V	2400781	13363
V	2401011	20666
V	2401248	12102
V	2401484	27801
V	2401700	18692
V	2401942	18723
V	2402183	20812
V	2402421	11908
V	2402659	25148
V	2402893	21747
V	2403126	14734
V	2403361	19724
V	2403596	25681
V	2403833	23416
V	2404054	12291
V	2404292	12305
V	2404533	24537
V	2404773	11176
V	2404995	11071
V	2405227	19590
V	2405460	16486
V	2405694	18211
V	2405927	21563
V	2406160	14683
V	2406393	27364
V	2406626	18733
V	2406858	18325
V	2407090	15688
V	2407326	19503
V	2407559	27309
V	2407796	12321
V	2408031	13766
V	2408264	27036
V	2408491	11253
V	2408724	13756
V	2408957	11142
V	2409191	22743
V	2409420	14632
V	2409651	18812
V	2409884	28239
V	2410115	20694
V	2410352	14993
V	2410586	13302
V	2410815	12505
V	2411046	22317
V	2411277	11551
V	2411506	26411
V	2411740	15450
V	2411970	16320
V	2412200	18624
V	2412429	26909
V	2412659	12066
V	2412880	11864
V	2413109	14736
V	2413337	16771
V	2413570	16096
V	2413803	16897
V	2414039	13917
V	2414272	12164
V	2414508	11538
V	2414745	28948
V	2414986	18735
V	2415226	16654
V	2415463	11462
V	2415704	11894
V	2415945	16360
V	2416179	21810
V	2416412	22346
V	2416647	21756
V	2416881	19683
V	2417116	22481
V	2417350	18489
V	2417591	11568
V	2417829	17077
V	2418045	15465
V	2418278	21961
V	2418511	26139
V	2418727	27720
V	2418961	21375
V	2419195	28216
V	2419426	21093
V	2419667	19479
V	2419909	26722
V	2420138	28082
V	2420369	27995
V	2420595	24397
V	2420825	23735
V	2421054	26010
V	2421283	22549
V	2421512	23115
V	2421742	14455
V	2421976	23049
V	2422204	24771
V	2422438	15420
V	2422665	13935
V	2422894	15105
V	2423125	15065
V	2423355	14246
V	2423585	16597
V	2423817	14809
V	2424052	26407
V	2424289	12540
V	2424523	25691
V	2424752	28919
V	2424980	11173
V	2425202	13437
V	2425429	21741
V	2425667	19110
V	2425900	16237
V	2426137	13915
V	2426371	12178
V	2426608	12142
V	2426844	12114
V	2427084	12083
V	2427320	26225
V	2427552	27791
V	2427787	11008
V	2428028	18716
V	2428267	28840
V	2428501	11754
V	2428740	11917
V	2428980	29277
V	2429222	21310
V	2429458	18486
V	2429698	23523
V	2429938	14858
V	2430175	22947
V	2430407	26424
V	2430641	24895
V	2430872	22917
V	2431103	25244
V	2431336	28939
V	2431552	19103
V	2431786	20042
V	2432025	24534
V	2432267	27316
V	2432502	13795
V	2432734	11196
V	2432962	11279
V	2433186	16731
V	2433419	11262
V	2433634	12795
V	2433867	12444
V	2434101	21299
V	2434330	19774
V	2434562	20506
V	2434791	20278
V	2435017	20071
V	2435246	20115
V	2435478	18534
V	2435707	18123
V	2435932	17590
V	2436159	17437
V	2436387	16383
V	2436617	16002
V	2436846	23783
V	2437081	14579
V	2437312	26693
V	2437543	14788
V	2437770	15069
V	2437999	13813
V	2438227	15103
V	2438463	16040
V	2438692	27794
V	2438922	12259
V	2439156	27000
V	2439386	26898
V	2439617	17844
V	2439849	17880
V	2440081	11673
V	2440313	12983
V	2440544	15556
V	2440780	13892
V	2441013	18694
V	2441252	24492
V	2441484	11916
V	2441725	16225
V	2441959	16226
V	2442192	21769
V	2442426	12296
V	2442662	28709
V	2442905	18488
V	2443146	11889
V	2443372	26739
V	2443588	15593
V	2443822	11019
V	2444055	11300
V	2444290	25181
V	2444515	11651
V	2444750	11215
V	2444987	22742
V	2445216	19026
V	2445447	22333
V	2445675	21158
V	2445902	19879
V	2446131	20494
V	2446360	20116
V	2446590	18593
V	2446814	12753
V	2447041	23442
V	2447273	22794
V	2447506	21549
V	2447737	16208
V	2447967	11208
V	2448199	15862
V	2448432	20337
V	2448669	12190
V	2448907	12105
V	2449142	12153
V	2449360	12156
V	2449596	12163
V	2449833	12381
V	2450072	26224
V	2450306	18726
V	2450546	20420
V	2450784	20425
V	2451021	11768
V	2451260	11915
V	2451500	24675
V	2451738	22120
V	2451961	21942
V	2452194	21748
V	2452427	22477
V	2452660	25741
V	2452896	12317
V	2453136	24901
V	2453374	23531
V	2453614	12130
V	2453852	12621
V	2454090	12299
V	2454330	20618
V	2454562	22841
V	2454789	11463
V	2455018	19619
V	2455252	19467
V	2455493	11521
V	2455721	29224
V	2455950	11288
V	2456179	26469
V	2456409	22982
V	2456638	20732
V	2456867	21472
V	2457098	18577
V	2457327	29005
V	2457559	16863
V	2457788	17359
V	2458018	17130
V	2458248	15496
V	2458479	15869
V	2458709	14043
V	2458939	26069
V	2459172	13388
V	2459403	16413
V	2459634	16574
V	2459866	17845
V	2460094	11408
V	2460330	25804
V	2460563	12429
V	2460785	12331
V	2461013	12173
V	2461249	12122
V	2461472	14128
V	2461711	28927
V	2461953	18724
V	2462192	15831
V	2462429	24447
V	2462663	11765
V	2462904	11899
V	2463144	22671
V	2463383	25726
V	2463621	15101
V	2463840	24900
V	2464079	23529
V	2464315	11781
V	2464543	19106
V	2464775	19952
V	2465009	22156
V	2465240	27368
V	2465477	11125
V	2465710	14311
V	2465943	27482
V	2466177	27207
V	2466401	12065
V	2466630	27389
V	2466855	28241
V	2467089	24452
V	2467314	23360
V	2467540	23714
V	2467769	23888
V	2467999	22242
V	2468229	21432
V	2468458	20636
V	2468687	19758
V	2468917	13144
V	2469154	28302
V	2469388	18591
V	2469620	12055
V	2469851	20528
V	2470085	14623
V	2470313	13831
V	2470533	14718
V	2470762	18030
V	2470997	21680
V	2471227	20963
V	2471461	28898
V	2471693	22431
V	2471923	25632
V	2472157	19383
V	2472388	22697
V	2472618	11718
